"gene","module","kME"
"EBF1",3,NA
"ISG15",2,NA
"FZD4",4,NA
"CRB2",1,NA
"CSNK1G1",1,NA
"GM12988",5,NA
"PRRX2",3,NA
"1500011K16RIK",4,NA
"BC007180",1,NA
"GM16222",1,NA
"HIST1H4M",2,NA
"L3MBTL1",1,NA
"ADAMTS10",1,NA
"GM13509",3,NA
"DYRK2",6,NA
"GM17214",2,NA
"NTF5",1,NA
"RILPL1",2,NA
"STARD6",2,NA
"GM16599",7,NA
"TLK2",1,NA
"NKX6-2",2,NA
"MTHFSL",6,NA
"RNF152",6,NA
"GM15997",1,NA
"ARL6IP6",1,NA
"ACVR1C",2,NA
"NAIP6",2,NA
"FAM43A",3,NA
"TMEM63A",3,NA
"PLA2R1",2,NA
"FOLR2",2,NA
"KLHL25",1,NA
"VMN2R85",6,NA
"UBE2H",1,NA
"TRIM65",1,NA
"GM24119",5,NA
"ITPRIPL1",9,NA
"NT5C1A",4,NA
"GM24693",5,NA
"NGFRAP1",3,NA
"PROSER2",3,NA
"ZFP639",1,NA
"ZP2",1,NA
"4931423N10RIK",4,NA
"TCEAL1",1,NA
"THOC3",1,NA
"MIF",3,NA
"EGFROS",3,NA
"MC5R",5,NA
"HIST1H4C",3,NA
"GM17615",3,NA
"SPTBN2",3,NA
"6430571L13RIK",13,NA
"CASP8AP2",1,NA
"NSDHL",3,NA
"MEX3B",1,NA
"NLRC3",2,NA
"EMC10",3,NA
"KATNAL2",1,NA
"RSPO3",3,NA
"FAP",8,NA
"GM13629",4,NA
"NUPL1",1,NA
"EDF1",3,NA
"PABPC4",1,NA
"IGLON5",9,NA
"SLC6A20B",7,NA
"SMIM5",2,NA
"TSPYL1",1,NA
"COL4A5",1,NA
"RLIM",1,NA
"CCNT2",1,NA
"COL5A1",4,NA
"GPRIN2",4,NA
"GM11714",2,NA
"LHX9",8,NA
"FAM60A",2,NA
"TM7SF2",4,NA
"CXCL5",3,NA
"CRISPLD2",0,NA
"ENPP1",12,NA
"MDH1",3,NA
"CARNS1",1,NA
"SLC3A2",1,NA
"CHRM4",4,NA
"RNF146",1,NA
"GM16580",1,NA
"PTK6",1,NA
"USP16",3,NA
"4932443L11RIK",4,NA
"GM14857",0,NA
"SCN1B",3,NA
"GM1976",2,NA
"NKAIN4",3,NA
"GRAMD1C",2,NA
"LCK",3,NA
"FOLH1",3,NA
"ADPGK",1,NA
"IFRD2",2,NA
"ZFP202",1,NA
"TRAT1",1,NA
"SNAP23",3,NA
"GM16299",3,NA
"RHOB",3,NA
"GM14429",1,NA
"TMEM232",10,NA
"ORAI1",2,NA
"MTMR12",1,NA
"FANCC",4,NA
"TAGLN",3,NA
"HYAL1",2,NA
"RPS3A3",5,NA
"2900011O08RIK",3,NA
"COX14",3,NA
"FBXL19",3,NA
"SLC25A24",2,NA
"RPS3A2",5,NA
"ATP8B2",4,NA
"TAB3",1,NA
"TBC1D31",7,NA
"POP1",10,NA
"ALOX5",2,NA
"MYCBP",3,NA
"MYO5B",3,NA
"GM2897",4,NA
"PNMAL2",3,NA
"ADAP1",3,NA
"KRT12",3,NA
"SSTR3",3,NA
"GM5141",1,NA
"TERF2IP",1,NA
"CKAP2",1,NA
"MT-ND5",3,NA
"FHL2",6,NA
"SAMD8",1,NA
"VWA1",2,NA
"ISOC1",13,NA
"CCDC32",3,NA
"GM2000",5,NA
"LRIF1",10,NA
"NRTN",5,NA
"SRF",1,NA
"SHKBP1",1,NA
"NOL12",1,NA
"ZFP958",1,NA
"TCAP",1,NA
"NARF",2,NA
"E230016K23RIK",1,NA
"FABP3",3,NA
"GNG13",7,NA
"LARP4",1,NA
"HS3ST5",3,NA
"DHX58",2,NA
"TMEM40",3,NA
"GM9385",5,NA
"GFPT2",2,NA
"CHEK2",3,NA
"MC4R",10,NA
"TMEM91",8,NA
"PPIC",2,NA
"GM15710",5,NA
"IRS2",3,NA
"PET100",3,NA
"TAOK3",1,NA
"KCNC4",3,NA
"A430105I19RIK",5,NA
"LPP",3,NA
"SEC24D",4,NA
"IQCC",4,NA
"AGPAT9",4,NA
"RORB",1,NA
"OPN3",12,NA
"GM13814",6,NA
"HIST1H4K",3,NA
"TAX1BP3",2,NA
"LPPR3",8,NA
"TSEN54",10,NA
"GM16315",5,NA
"B3GNT1",3,NA
"SPN",1,NA
"GM22204",4,NA
"ERG",2,NA
"WNT10A",6,NA
"ADAMTS12",4,NA
"TBRG4",1,NA
"UBXN4",1,NA
"SHC1",2,NA
"RBL1",6,NA
"GM6180",5,NA
"FGF12",2,NA
"SYK",2,NA
"ZDBF2",2,NA
"GM15265",7,NA
"ARF5",3,NA
"FGF9",6,NA
"ASXL3",4,NA
"COL6A1",4,NA
"3110082I17RIK",3,NA
"IKZF2",4,NA
"SLC1A4",1,NA
"GAS2L2",4,NA
"CHN1",2,NA
"TOX4",1,NA
"GM15787",2,NA
"RBMS3",2,NA
"LIN54",1,NA
"MCM6",2,NA
"AHCTF1",1,NA
"KLF16",6,NA
"SPAG16",9,NA
"TTYH2",8,NA
"SLC18A2",3,NA
"NLGN3",3,NA
"SERPINB1A",8,NA
"SPNS2",1,NA
"ALAS2",6,NA
"COX7A2",3,NA
"GM13543",5,NA
"GM17193",3,NA
"SPATA2L",2,NA
"GPR82",1,NA
"PHEX",0,NA
"ESRRG",3,NA
"ARL3",3,NA
"PPIL4",1,NA
"GM7707",7,NA
"SNCG",8,NA
"GPR65",2,NA
"NFKBIA",12,NA
"SRGAP1",3,NA
"ANKRD9",6,NA
"GM13919",2,NA
"ALDH1B1",3,NA
"NUFIP2",1,NA
"ITGA7",2,NA
"TBR1",2,NA
"LRGUK",1,NA
"NRF1",1,NA
"SGK1",12,NA
"TBC1D2",5,NA
"KLC3",5,NA
"DNAJB5",2,NA
"MIDN",1,NA
"QTRT1",1,NA
"CCR2",3,NA
"GM12312",2,NA
"TGFBR3L",10,NA
"IL16",3,NA
"SLC6A9",1,NA
"VCAN",6,NA
"NDUFB6",3,NA
"SPHK2",1,NA
"ZGLP1",1,NA
"COX6B1",3,NA
"BIN3",1,NA
"ECE2",8,NA
"SH3PXD2B",2,NA
"VAT1",8,NA
"MCEMP1",2,NA
"1190005I06RIK",3,NA
"SF3B5",3,NA
"KLF9",2,NA
"CCDC103",10,NA
"BCAR1",4,NA
"HNMT",1,NA
"LIPE",2,NA
"GM13547",1,NA
"GM22478",7,NA
"PGM1",4,NA
"HGH1",1,NA
"ZSCAN29",1,NA
"GM15774",4,NA
"IL21R",6,NA
"BHLHA15",1,NA
"MRPL14",4,NA
"IL1RAP",3,NA
"MXD3",3,NA
"MEDAG",1,NA
"APOE",3,NA
"CYP2D26",4,NA
"CCNJ",1,NA
"NSUN7",1,NA
"E130012A19RIK",6,NA
"RNFT2",3,NA
"CYP27A1",8,NA
"FAF2",1,NA
"SP100",6,NA
"ADA",2,NA
"KCNH7",1,NA
"GM13835",0,NA
"CCDC102A",6,NA
"SPON2",1,NA
"WTIP",1,NA
"TMEM86B",10,NA
"SEPT4",3,NA
"NEDD1",2,NA
"1700007K13RIK",1,NA
"NCKAP5",2,NA
"GM20699",6,NA
"CPLX3",3,NA
"A230006K03RIK",1,NA
"UMPS",1,NA
"GM13841",5,NA
"MLXIPL",6,NA
"GM11242",1,NA
"LSAMP",1,NA
"LRMP",4,NA
"SAMD12",1,NA
"RAD21L",1,NA
"CTSH",4,NA
"GPR161",1,NA
"PPP2R1B",1,NA
"SERPINF2",2,NA
"9430025C20RIK",6,NA
"NIPAL2",1,NA
"WNT11",4,NA
"ADCK5",10,NA
"BEX1",3,NA
"PHLDA3",1,NA
"A830080D01RIK",1,NA
"SNRPA1",1,NA
"FAM222B",1,NA
"NFRKB",1,NA
"GM17130",3,NA
"AU021092",4,NA
"SNRPN",3,NA
"HMGA1",2,NA
"SYT3",3,NA
"BTLA",3,NA
"IL6RA",2,NA
"BRINP3",1,NA
"PCYOX1L",4,NA
"FZD1",3,NA
"PGD",2,NA
"RNF2",1,NA
"GM15470",6,NA
"FOXO1",4,NA
"CD164L2",3,NA
"TREML2",3,NA
"SCML4",2,NA
"CD7",10,NA
"GM15789",7,NA
"SCN2A1",1,NA
"PIP5KL1",5,NA
"GM9493",5,NA
"H2-D1",2,NA
"AIM2",3,NA
"GABPB2",2,NA
"PON3",9,NA
"AIM1",2,NA
"YY1",1,NA
"ITGB1",3,NA
"PAK7",2,NA
"FTX",6,NA
"THEMIS2",3,NA
"BANP",9,NA
"CEP72",5,NA
"DDX18",10,NA
"PDZD4",3,NA
"GM7457",4,NA
"METTL2",1,NA
"CEP192",3,NA
"ATP1A4",4,NA
"HSD3B7",2,NA
"6030419C18RIK",3,NA
"PCSK9",2,NA
"NTSR2",3,NA
"IL20RB",7,NA
"FASTKD5",6,NA
"SLC24A3",3,NA
"PLOD1",6,NA
"GM4202",5,NA
"AFAP1L2",2,NA
"NAALADL1",5,NA
"PRORSD1",3,NA
"ARL4A",1,NA
"2410015M20RIK",3,NA
"OGFR",1,NA
"CSPG4",3,NA
"TBPL1",1,NA
"HKDC1",2,NA
"OSBPL1A",2,NA
"CDC42EP4",2,NA
"AA465934",1,NA
"1700001L05RIK",4,NA
"DDX41",1,NA
"IGFBP1",1,NA
"ASTE1",4,NA
"SEPSECS",1,NA
"RBM48",1,NA
"RTN4RL2",6,NA
"TENM2",1,NA
"AU040972",3,NA
"SPATA5L1",1,NA
"TRHDE",2,NA
"DDX3Y",1,NA
"GDF10",1,NA
"ZFP941",1,NA
"HMGN1",1,NA
"FBXO33",1,NA
"GM13344",1,NA
"KLF14",1,NA
"APBB1",3,NA
"MATK",3,NA
"CTXN3",13,NA
"LHFPL5",3,NA
"PLN",3,NA
"GADD45A",2,NA
"MBD1",1,NA
"AARS2",3,NA
"OBSCN",1,NA
"TAF3",1,NA
"ARSK",1,NA
"CLN5",4,NA
"2610203C20RIK",3,NA
"8030462N17RIK",1,NA
"HDAC5",1,NA
"HINT2",3,NA
"TMCO6",4,NA
"CCND1",1,NA
"KLHL40",1,NA
"9330162012RIK",0,NA
"HELLS",3,NA
"IRF6",1,NA
"GPAT2",5,NA
"IER5L",10,NA
"BMP1",10,NA
"SLC32A1",8,NA
"BCAM",6,NA
"ZFAND2B",1,NA
"SLC30A2",1,NA
"GM16295",3,NA
"CGNL1",2,NA
"HYDIN",3,NA
"RAB3B",3,NA
"TNNT1",4,NA
"GM9174",6,NA
"SCD3",5,NA
"DTD1",3,NA
"IL17D",3,NA
"ATP6V0E2",3,NA
"P2RX5",2,NA
"SMARCAD1",1,NA
"EIF2S3Y",7,NA
"TIMELESS",2,NA
"FSTL5",11,NA
"CYGB",3,NA
"CKMT2",7,NA
"ADCY8",12,NA
"TRAF3IP2",7,NA
"LENG8",6,NA
"MTR",6,NA
"HTR1D",5,NA
"GPRIN1",6,NA
"2900052L18RIK",4,NA
"POLE",10,NA
"FZD7",6,NA
"TRPV5",4,NA
"4930412M03RIK",7,NA
"ZFP446",4,NA
"BB365896",6,NA
"KCTD19",4,NA
"SLC7A3",1,NA
"GM11693",4,NA
"SEMA3D",2,NA
"GM13192",5,NA
"COL6A3",9,NA
"PELI2",1,NA
"SKA3",3,NA
"CD59B",6,NA
"2010107E04RIK",3,NA
"XLR3A",2,NA
"MSS51",6,NA
"MNDA",2,NA
"RINL",2,NA
"PLB1",4,NA
"GDPD5",1,NA
"AMN",3,NA
"ZFA-PS",1,NA
"NCAPH",4,NA
"BCL7C",1,NA
"TTLL9",2,NA
"UCHL1",3,NA
"PVRL3",5,NA
"FRAT2",3,NA
"MRPL12",1,NA
"RAPGEF4OS1",2,NA
"ERBB4",1,NA
"SPTSSB",3,NA
"OXTR",3,NA
"CEP19",2,NA
"GM12503",2,NA
"ENTPD2",1,NA
"4930517O19RIK",3,NA
"MT-TC",11,NA
"TCF23",2,NA
"GM5805",5,NA
"BC100451",2,NA
"KLRG2",1,NA
"RNASEH2C",3,NA
"ROR1",1,NA
"GM15863",3,NA
"N6AMT1",4,NA
"ETL4",1,NA
"GM6781",5,NA
"HIC2",4,NA
"ZFP125",4,NA
"MAT2A",1,NA
"1110038F14RIK",1,NA
"ALKBH4",1,NA
"EDN2",4,NA
"RAC3",3,NA
"OASL1",2,NA
"GSTA4",3,NA
"IFT22",3,NA
"ORAI2",3,NA
"UBE2QL1",2,NA
"SRSF1",1,NA
"SFSWAP",1,NA
"KCTD13",3,NA
"GM9990",3,NA
"GM4117",3,NA
"GM14740",3,NA
"RBM17",1,NA
"ZC3H12A",2,NA
"MAPK11",3,NA
"MEA1",3,NA
"ASB5",1,NA
"RRAS2",3,NA
"DCUN1D2",3,NA
"OAZ1",3,NA
"LUC7L3",7,NA
"SP1",4,NA
"GM10702",4,NA
"GPRC5B",8,NA
"UNC119",3,NA
"TRIM30D",2,NA
"KCNK10",12,NA
"CHRNA5",2,NA
"SEPT5",3,NA
"DDX47",1,NA
"CLEC2L",3,NA
"FOXF2",5,NA
"ADSSL1",3,NA
"SNAP29",1,NA
"KCNU1",4,NA
"HIST1H2AI",4,NA
"DIABLO",5,NA
"ENTPD7",4,NA
"CDK18",3,NA
"AFF1",1,NA
"1700095J12RIK",6,NA
"ITGA2",4,NA
"GORAB",1,NA
"CSF3R",6,NA
"IFT88OS",6,NA
"BST1",2,NA
"AGTR2",2,NA
"CTXN2",1,NA
"ELFN2",2,NA
"GM13886",1,NA
"HIF1AN",1,NA
"HTR3A",2,NA
"GUSB",2,NA
"SERPINB8",3,NA
"THSD7A",1,NA
"2700081O15RIK",1,NA
"GM15881",6,NA
"0610040B10RIK",0,NA
"ESCO1",1,NA
"NPR3",2,NA
"CDC7",5,NA
"CDK5RAP1",1,NA
"DMRTC1A",3,NA
"POU6F2",1,NA
"4933413J09RIK",5,NA
"KAZALD1",7,NA
"MSANTD1",4,NA
"GM14753",5,NA
"PKHD1L1",7,NA
"ANGPTL2",7,NA
"IDUA",3,NA
"GM12925",3,NA
"CHCHD6",3,NA
"ESAM",2,NA
"GM20645",4,NA
"GM14335",2,NA
"RPAIN",10,NA
"RLN1",4,NA
"SUSD1",3,NA
"SNAI3",4,NA
"POU5F2",6,NA
"CIITA",2,NA
"ZFP513",1,NA
"CHRNB3",1,NA
"ACOT13",3,NA
"HPGDS",6,NA
"CDK11B",1,NA
"SLC39A8",3,NA
"ISG20L2",1,NA
"ZDHHC23",6,NA
"VCP-RS",4,NA
"CYP3A13",3,NA
"PALB2",10,NA
"EXOC3L",2,NA
"PRICKLE2",1,NA
"TMEM251",4,NA
"TMEM26",8,NA
"COPS7A",3,NA
"SLC39A12",1,NA
"DHRS3",3,NA
"DHRS11",0,NA
"RHOBTB1",3,NA
"GM16334",4,NA
"GM10629",2,NA
"ATP13A4",2,NA
"SCAND1",3,NA
"ZDHHC7",1,NA
"NRP2",8,NA
"CYP11A1",3,NA
"TFEB",2,NA
"VAMP1",3,NA
"ITGA11",1,NA
"MKI67",12,NA
"FBN2",2,NA
"GM12403",3,NA
"GIMAP6",12,NA
"LEKR1",6,NA
"B230216N24RIK",1,NA
"HRAS",3,NA
"2610001J05RIK",4,NA
"KANSL2",1,NA
"GGNBP2",1,NA
"LRRK2",1,NA
"CHML",10,NA
"PIEZO2",6,NA
"FAM207A",1,NA
"GM17096",3,NA
"PRRT3",3,NA
"1110001J03RIK",3,NA
"CFTR",1,NA
"GM11252",1,NA
"CALN1",3,NA
"CELF5",3,NA
"KDM3A",1,NA
"LDOC1L",2,NA
"ITGB5",3,NA
"SSPO",7,NA
"GM12258",10,NA
"RSPO2",2,NA
"USP49",1,NA
"MSMO1",1,NA
"CHIL5",2,NA
"ANKRD34C",9,NA
"ADIPOR2",10,NA
"ITGA2B",2,NA
"ENC1",2,NA
"3632451O06RIK",1,NA
"GSTM7",1,NA
"RUVBL2",1,NA
"LMO2",1,NA
"TMIE",8,NA
"SLC30A7",1,NA
"G2E3",1,NA
"UQCC2",3,NA
"BTN1A1",4,NA
"ZFP423",8,NA
"ANKDD1A",1,NA
"1700109H08RIK",3,NA
"PCDHB5",3,NA
"TEKT1",0,NA
"4930581F22RIK",2,NA
"IQCJ",1,NA
"PHF23",1,NA
"TCF7",2,NA
"DEPDC7",2,NA
"H2-Q2",8,NA
"LFNG",3,NA
"DUSP26",3,NA
"BAG2",1,NA
"CLIC3",1,NA
"CCRL2",4,NA
"BMP2K",2,NA
"GNG3",5,NA
"LRRN2",3,NA
"RNH1",1,NA
"GPSM1",3,NA
"ARMCX6",6,NA
"KRTCAP2",1,NA
"BTD",1,NA
"GM15957",4,NA
"4930458D05RIK",4,NA
"LEF1",2,NA
"FKBP7",1,NA
"DEGS2",10,NA
"HAUS2",1,NA
"MICAL1",4,NA
"PTPRU",2,NA
"HPCA",3,NA
"LGI2",3,NA
"UBE4BOS1",7,NA
"MELK",3,NA
"ARHGEF25",3,NA
"GM14026",5,NA
"WDR72",9,NA
"ACOT5",3,NA
"HSPB3",4,NA
"ALKBH5",1,NA
"GREM1",4,NA
"CPXM2",4,NA
"FILIP1L",5,NA
"KCNJ14",1,NA
"MOBP",2,NA
"SH2B2",4,NA
"SOX13",2,NA
"GM15570",1,NA
"WSB1",4,NA
"MIS18BP1",3,NA
"ENDOG",3,NA
"GBP9",6,NA
"CPOX",1,NA
"GM15665",6,NA
"1110059G10RIK",4,NA
"PTGDR2",4,NA
"MYH14",3,NA
"GM15832",3,NA
"VSTM5",4,NA
"NKD2",3,NA
"ANKRD33B",1,NA
"RWDD2A",3,NA
"DNAIC2",4,NA
"HEY1",6,NA
"GPD1",2,NA
"UFSP2",4,NA
"GJA5",2,NA
"GCNT4",5,NA
"FAM114A1",2,NA
"NDRG4",3,NA
"OTUD4",1,NA
"GM11100",1,NA
"MCUR1",2,NA
"MAP3K3",1,NA
"GPC3",3,NA
"RLBP1",1,NA
"GPRASP2",1,NA
"GCK",2,NA
"WDR62",6,NA
"LRRC55",10,NA
"ARHGEF26",1,NA
"SRCIN1",3,NA
"FBLN1",6,NA
"TNFAIP8L3",6,NA
"WBP11",1,NA
"AI593442",2,NA
"NPLOC4",1,NA
"2900026A02RIK",1,NA
"CDCA8",4,NA
"CACNA1E",2,NA
"VANGL2",4,NA
"TMEM205",3,NA
"IDO1",9,NA
"MXD1",1,NA
"ROBO2",1,NA
"MEI1",1,NA
"GABRD",3,NA
"RSF1",1,NA
"ACACB",0,NA
"CDH4",8,NA
"GM7645",2,NA
"PCTP",6,NA
"GNB1L",1,NA
"GATA2",7,NA
"QPCT",3,NA
"ZSCAN20",4,NA
"RHBDL3",1,NA
"MAPK12",10,NA
"NTN1",8,NA
"TFCP2L1",1,NA
"MPHOSPH10",1,NA
"MAST3",3,NA
"OTUD7A",1,NA
"4930522L14RIK",3,NA
"LRFN2",3,NA
"ANGPT1",0,NA
"OLFML2A",7,NA
"MASP2",3,NA
"ETV4",4,NA
"GAS1",2,NA
"GM15597",2,NA
"GM15412",3,NA
"SPOCK3",1,NA
"GLRA3",1,NA
"ZFP108",4,NA
"TOR1AIP2",4,NA
"AP3M2",3,NA
"UPK1B",3,NA
"EAF2",1,NA
"PNPLA2",4,NA
"DBR1",1,NA
"OSER1",1,NA
"PAQR7",1,NA
"NR1I3",4,NA
"CTNNA2",3,NA
"EPHA10",9,NA
"ZKSCAN3",1,NA
"GM14445",10,NA
"DYRK3",6,NA
"ELOF1",3,NA
"PKDREJ",1,NA
"ZC3HAV1L",1,NA
"CCDC51",4,NA
"MARCH5",3,NA
"WBP5",10,NA
"HRH2",1,NA
"PHPT1",2,NA
"DZIP1L",9,NA
"SMIM11",2,NA
"GM6374",6,NA
"PKDCC",4,NA
"ZFP239",3,NA
"WNT2",3,NA
"COL5A2",2,NA
"GM10123",3,NA
"MTFR2",4,NA
"GK5",4,NA
"PLOD2",2,NA
"MRPS26",1,NA
"GM15892",3,NA
"GM15350",13,NA
"GM13199",3,NA
"PLA2G6",3,NA
"NMI",3,NA
"SPINK8",6,NA
"GUF1",10,NA
"TRIT1",1,NA
"MACROD2OS2",1,NA
"LIN37",9,NA
"KIRREL",3,NA
"CALML4",9,NA
"GM15500",5,NA
"TRMT10C",1,NA
"SAYSD1",4,NA
"RIMS4",1,NA
"ZFP493",3,NA
"RPL37RT",5,NA
"TG",4,NA
"GM16168",6,NA
"KCNAB1",1,NA
"RFTN1",8,NA
"NDUFA1",7,NA
"ADAMTSL1",1,NA
"PTPRN2",3,NA
"CCDC142",4,NA
"BC034090",4,NA
"HAS3",4,NA
"ABCC6",4,NA
"NLRX1",10,NA
"SCARNA13",3,NA
"ADCK3",3,NA
"MAK16",1,NA
"SIAH1A",1,NA
"GM13188",7,NA
"GM7324",4,NA
"4930590J08RIK",4,NA
"LRRC61",3,NA
"TPT1-PS3",5,NA
"SELL",2,NA
"GM11418",6,NA
"RASA4",4,NA
"RYR1",1,NA
"9330154K18RIK",7,NA
"WNT7A",4,NA
"GM11149",2,NA
"APBA3",1,NA
"NAT2",3,NA
"NAV2",2,NA
"CARHSP1",8,NA
"SPATA13",2,NA
"AP1M2",2,NA
"2010107G23RIK",3,NA
"CSNK1D",1,NA
"LYPD6B",3,NA
"ARMC4",3,NA
"MCOLN2",2,NA
"ZMYND19",1,NA
"SSC5D",9,NA
"SNX8",1,NA
"RPS10-PS1",5,NA
"GM13335",3,NA
"GPR157",2,NA
"EMR1",2,NA
"PCOLCE",4,NA
"HIST2H4",7,NA
"TRMT13",2,NA
"ZFP386",1,NA
"GM10169",1,NA
"SLFN9",2,NA
"RAB11FIP4",3,NA
"IL5RA",4,NA
"RANBP9",1,NA
"GM17213",6,NA
"4930565N06RIK",1,NA
"LZTS1",1,NA
"GM20692",6,NA
"USP27X",4,NA
"LAO1",9,NA
"CNTNAP4",1,NA
"BBOX1",5,NA
"4930599N23RIK",1,NA
"SLC46A3",2,NA
"5930422O12RIK",1,NA
"MTERF3",1,NA
"ASIC3",1,NA
"TNFAIP8",2,NA
"ZFP35",1,NA
"EIF1A",1,NA
"MIR154",3,NA
"KTI12",1,NA
"RARRES2",8,NA
"DAPK2",3,NA
"GM15990",7,NA
"CRIP3",6,NA
"ZKSCAN1",1,NA
"SENP8",10,NA
"SEC22B",1,NA
"CEP162",10,NA
"BC051226",3,NA
"PPP3R1",2,NA
"CUBN",1,NA
"PTPN21",2,NA
"ACAT3",2,NA
"CKMT1",3,NA
"BRIP1",2,NA
"ESRRA",3,NA
"1810008B01RIK",2,NA
"TMEM236",1,NA
"CTU1",9,NA
"TMEM200A",6,NA
"STX2",1,NA
"CDK2",2,NA
"STAB2",4,NA
"GM20717",6,NA
"WNT7B",3,NA
"UBTD1",4,NA
"TMEM150A",2,NA
"STARD4",10,NA
"HIST1H1B",3,NA
"SYT10",3,NA
"ZFP760",10,NA
"SLC2A10",2,NA
"HIVEP2",2,NA
"PROM1",1,NA
"ADRB3",4,NA
"DFFB",4,NA
"CAR4",1,NA
"COL27A1",6,NA
"RHOBTB2",3,NA
"TMEM121",3,NA
"4931414P19RIK",5,NA
"TRIM71",1,NA
"GM12844",5,NA
"STON2",2,NA
"IRAK4",2,NA
"ZFP648",1,NA
"AK1",3,NA
"TSPAN8",2,NA
"LMNTD1",1,NA
"DGKB",2,NA
"GKN3",3,NA
"LIPO1",1,NA
"NT5DC2",3,NA
"TTLL7",2,NA
"TMEM35",3,NA
"MAEA",1,NA
"RPL14-PS1",7,NA
"HPSE",3,NA
"CRYBG3",2,NA
"ZSCAN30",1,NA
"MIR5133",1,NA
"PTPRR",1,NA
"FBXL15",6,NA
"TLL2",2,NA
"GM5544",1,NA
"HIST1H3C",5,NA
"PYCR2",9,NA
"NDUFB11",3,NA
"GM23600",4,NA
"PLEKHA2",3,NA
"CD300A",9,NA
"SETD6",5,NA
"PRRT2",3,NA
"FAM63A",2,NA
"CLCN5",4,NA
"PLIN5",1,NA
"GM14387",6,NA
"VSTM4",9,NA
"CBR1",3,NA
"EFEMP2",2,NA
"D7ERTD443E",11,NA
"2610002M06RIK",2,NA
"B3GALT5",11,NA
"YES1",2,NA
"GM3667",0,NA
"TMEM191C",3,NA
"TCTE1",3,NA
"GM10053",2,NA
"4930579G18RIK",1,NA
"ZFP36L2",2,NA
"ZBTB18",3,NA
"FEZ1",3,NA
"OTUD3",1,NA
"4930447C04RIK",8,NA
"TMEM196",1,NA
"BMX",3,NA
"RALYL",2,NA
"TAL1",2,NA
"ARHGEF4",3,NA
"1700023H06RIK",5,NA
"THA1",2,NA
"ANKFN1",3,NA
"MAP3K19",4,NA
"UTP15",1,NA
"ZFP384",1,NA
"DAZL",2,NA
"PWWP2B",6,NA
"PPP4C",1,NA
"GM15246",2,NA
"DNAH2",2,NA
"GPN2",1,NA
"L3HYPDH",4,NA
"PCDH18",2,NA
"TBX3",6,NA
"PLEKHN1",2,NA
"MYH4",3,NA
"ACTA2",3,NA
"GHRL",1,NA
"MT-RNR1",3,NA
"SLC52A3",2,NA
"FAM109A",1,NA
"PLOD3",2,NA
"ADRA2B",4,NA
"TJP2",2,NA
"EFCAB10",3,NA
"GM12286",3,NA
"JOSD2",4,NA
"AW011738",0,NA
"CHST12",4,NA
"PTHLH",4,NA
"PARD6A",3,NA
"2310039H08RIK",1,NA
"LYNX1",3,NA
"ACTR3B",3,NA
"ACADL",2,NA
"6330408A02RIK",4,NA
"GM15728",1,NA
"GM6776",5,NA
"TSHZ2",1,NA
"PLEKHS1",1,NA
"ANKRD53",10,NA
"MKNK2",4,NA
"ZFP142",1,NA
"GM15333",7,NA
"SNAP25",2,NA
"SARS2",5,NA
"LRRN1",3,NA
"ATP5J2",3,NA
"PPP1R9B",3,NA
"PKNOX2",3,NA
"MIR23B",10,NA
"GM10644",5,NA
"PAX6",4,NA
"SMAD5",1,NA
"E130309D02RIK",1,NA
"IFI35",2,NA
"WAPAL",1,NA
"MTA2",1,NA
"ZNHIT1",3,NA
"DESI2",1,NA
"SERPINE3",11,NA
"ZFP456",0,NA
"GM6588",2,NA
"AIF1L",1,NA
"ANAPC15",3,NA
"GCLM",3,NA
"IL34",4,NA
"HDAC11",3,NA
"ANO3",1,NA
"AKIP1",2,NA
"IGF1",3,NA
"GM17203",6,NA
"CATSPER2",2,NA
"VAMP8",2,NA
"SYNE3",4,NA
"CLEC1A",6,NA
"FOXP2",1,NA
"TMEM45A",2,NA
"D17WSU92E",3,NA
"M6PR-PS",5,NA
"EPHA7",4,NA
"SLC16A5",2,NA
"DHRS7B",4,NA
"CTTNBP2NL",4,NA
"PDE3B",4,NA
"GM12749",4,NA
"NTHL1",4,NA
"ASUN",1,NA
"MAPK1IP1L",1,NA
"FOXD1",9,NA
"TEX35",3,NA
"STK19",1,NA
"CCDC63",1,NA
"ZXDB",1,NA
"ABHD16A",3,NA
"DRC1",1,NA
"SERPIND1",1,NA
"TRAPPC1",1,NA
"PAPD4",1,NA
"HOMER1",2,NA
"1700048O20RIK",11,NA
"FBXO6",1,NA
"ZFP708",4,NA
"SHH",4,NA
"ARHGAP25",3,NA
"NAIP1",1,NA
"BMS1",10,NA
"LAMTOR4",3,NA
"CD34",1,NA
"CASKIN2",6,NA
"KSR1",9,NA
"GM5879",10,NA
"4930523C07RIK",4,NA
"CD33",1,NA
"PTH1R",1,NA
"GM25780",3,NA
"CHRD",4,NA
"GM13408",5,NA
"SP110",3,NA
"PLXNA3",1,NA
"LRRC4B",3,NA
"WFS1",2,NA
"SPRED1",1,NA
"D630003M21RIK",3,NA
"DPP10",1,NA
"TXLNB",5,NA
"RBBP9",4,NA
"GM13187",6,NA
"PODN",3,NA
"0610005C13RIK",3,NA
"EVI2A",2,NA
"KLF15",3,NA
"KANK2",6,NA
"PCDHB11",1,NA
"MATN4",3,NA
"CNTN6",1,NA
"TBX6",3,NA
"UNC5A",9,NA
"E530001K10RIK",10,NA
"1700123M08RIK",2,NA
