names,scores,logfoldchanges,pvals,pvals_adj,cell_type
ARPP19,-5.6013174,-0.6041268,2.127288413926385e-08,7.924048808396865e-07,Oligodendrocyte
ASRGL1,-5.6142955,-1.0060654,1.9736489493529305e-08,7.365672830871116e-07,Oligodendrocyte
MRPL48,-5.6184087,-0.6485531,1.9272400608423912e-08,7.206122466584311e-07,Oligodendrocyte
NXT2,-5.618872,-1.2248241,1.9220777947809935e-08,7.200483449840204e-07,Oligodendrocyte
TXNDC15,-5.62287,-0.72182816,1.8781070130785054e-08,7.049161655754657e-07,Oligodendrocyte
TCEB2,-5.629591,-0.6567301,1.80637704343363e-08,6.792873977263297e-07,Oligodendrocyte
TSC22D3,-5.638687,-0.9039917,1.713517636766191e-08,6.45599713814107e-07,Oligodendrocyte
DBP,-5.638745,-2.0694919,1.7129413001417834e-08,6.45599713814107e-07,Oligodendrocyte
YPEL2,-5.6418734,-0.9519228,1.6820971242823957e-08,6.361943154315664e-07,Oligodendrocyte
MAP4K4,-5.642221,-1.0413746,1.6787034746820586e-08,6.361317686271147e-07,Oligodendrocyte
SRCIN1,-5.643032,-1.208795,1.670810796991145e-08,6.343608237901833e-07,Oligodendrocyte
GSN,-5.6586175,-1.6922061,1.5259737740099248e-08,5.816114742140342e-07,Oligodendrocyte
NDUFB11,-5.662789,-0.6846633,1.4893241198423738e-08,5.687428639824414e-07,Oligodendrocyte
CD82,-5.6742024,-0.80944157,1.3933626914619528e-08,5.331303268982093e-07,Oligodendrocyte
OCIAD1,-5.6852684,-0.6710224,1.3060731687852931e-08,5.007037313407432e-07,Oligodendrocyte
ACOT7,-5.688571,-0.7500399,1.2810692454240396e-08,4.920754284811053e-07,Oligodendrocyte
MTMR2,-5.6910043,-1.0165465,1.2629435422502818e-08,4.860605957039414e-07,Oligodendrocyte
SBF1,-5.694191,-1.105751,1.2395839407284939e-08,4.780039442672206e-07,Oligodendrocyte
PLEKHG1,-5.7094283,-1.7290026,1.1335628873745602e-08,4.379775822689355e-07,Oligodendrocyte
RNASEK,-5.7181187,-2.0325902,1.0770976353718719e-08,4.169785639489732e-07,Oligodendrocyte
GM12166,-5.7266936,-1.3316209,1.0240686956842381e-08,3.9722979622948644e-07,Oligodendrocyte
ST13,-5.729938,-0.8332397,1.0046728420974988e-08,3.904749182156058e-07,Oligodendrocyte
TMCC2,-5.7304015,-1.3862588,1.0019313193356786e-08,3.9017898512864714e-07,Oligodendrocyte
NMT1,-5.7338777,-0.7846339,9.816004033857877e-09,3.8301853363795935e-07,Oligodendrocyte
MAGT1,-5.73915,-0.90376294,9.51528386105083e-09,3.7202116762302896e-07,Oligodendrocyte
UBQLN2,-5.7407722,-1.0105165,9.424569971317916e-09,3.692070602083887e-07,Oligodendrocyte
VKORC1,-5.75039,-0.77958435,8.903783692364334e-09,3.4950011485665184e-07,Oligodendrocyte
OXCT1,-5.7600074,-0.98441553,8.411017259106997e-09,3.3147819018140677e-07,Oligodendrocyte
PLEKHH1,-5.7693934,-1.1162164,7.955738920256578e-09,3.1479485024830495e-07,Oligodendrocyte
UQCR10,-5.7879333,-0.5853756,7.1257686446802454e-09,2.825216723207731e-07,Oligodendrocyte
EDIL3,-5.819741,-0.77179873,5.893892794492068e-09,2.3462456063730544e-07,Oligodendrocyte
FDPS,-5.8265777,-0.73898625,5.657560841350257e-09,2.2567254327693686e-07,Oligodendrocyte
GM9843,-5.8374696,-1.1434163,5.299953447768572e-09,2.118368817206485e-07,Oligodendrocyte
ACAA1A,-5.844886,-0.7872838,5.0691635030663765e-09,2.0302411956894908e-07,Oligodendrocyte
SCG5,-5.846508,-0.85006267,5.019997477921813e-09,2.0160478044534862e-07,Oligodendrocyte
CEP97,-5.848999,-1.636274,4.945394680537454e-09,1.992822130470154e-07,Oligodendrocyte
GM10073,-5.8534026,-0.72106177,4.81616842567634e-09,1.9447253858186946e-07,Oligodendrocyte
GRHPR,-5.8590803,-0.91618127,4.65437653826679e-09,1.8832544083479898e-07,Oligodendrocyte
ZFAND5,-5.8808646,-0.7171669,4.08128689573089e-09,1.65476868889665e-07,Oligodendrocyte
MAPK3,-5.8847466,-0.81491524,3.986645690037859e-09,1.6197289344782682e-07,Oligodendrocyte
RSU1,-5.9061832,-0.76448554,3.5012442782578876e-09,1.425454927749415e-07,Oligodendrocyte
PIK3IP1,-5.9308643,-0.9914979,3.0134370742775245e-09,1.229394980303077e-07,Oligodendrocyte
ADD1,-5.9310384,-0.9475678,3.010248417499996e-09,1.229394980303077e-07,Oligodendrocyte
NDUFB10,-5.936195,-0.7452962,2.9171319103099577e-09,1.1975434227637025e-07,Oligodendrocyte
LGMN,-5.9362526,-0.51434654,2.91610176092657e-09,1.1975434227637025e-07,Oligodendrocyte
NDUFA13,-5.939671,-0.7448295,2.8559459181580577e-09,1.1773308434582537e-07,Oligodendrocyte
CCNI,-5.943321,-1.2810917,2.793045916771876e-09,1.1538148802932876e-07,Oligodendrocyte
CFL1,-5.9450593,-1.3612564,2.763569703493091e-09,1.1464450738385551e-07,Oligodendrocyte
PRICKLE1,-5.951722,-2.4971461,2.653358283240507e-09,1.1030469403218183e-07,Oligodendrocyte
SPG20,-5.959428,-1.0443246,2.5312291640483974e-09,1.0545004371580058e-07,Oligodendrocyte
EIF4H,-5.9681764,-0.7837817,2.3992025403223327e-09,1.001616230022279e-07,Oligodendrocyte
STARD3,-5.969393,-0.994718,2.3813809543481115e-09,9.962868727267419e-08,Oligodendrocyte
GABBR1,-5.9773884,-0.83008313,2.2674344592685696e-09,9.506339578699397e-08,Oligodendrocyte
PFDN5,-5.9816175,-0.7056133,2.20932444818979e-09,9.28246018157352e-08,Oligodendrocyte
NDUFA11,-5.984804,-0.73835725,2.1665037436420494e-09,9.1219992026638e-08,Oligodendrocyte
NRBP2,-5.9848623,-1.0479743,2.1657327180462257e-09,9.1219992026638e-08,Oligodendrocyte
NUTF2,-5.9890337,-0.93718606,2.110915779433473e-09,8.926093440716005e-08,Oligodendrocyte
VLDLR,-5.9973187,-1.1038284,2.0060223668622575e-09,8.519110073064824e-08,Oligodendrocyte
PPIA,-5.997724,-2.9295087,2.0010202607412143e-09,8.5162212176902e-08,Oligodendrocyte
AKR1A1,-6.0350356,-0.7645112,1.5892747428574653e-09,6.778497577490552e-08,Oligodendrocyte
APOE,-6.0401344,-5.284566,1.5398604904893274e-09,6.58198502496577e-08,Oligodendrocyte
H2AFV,-6.0492883,-0.8287368,1.4548706390606375e-09,6.232223031019534e-08,Oligodendrocyte
A230009B12RIK,-6.0554295,-2.2321815,1.4004332984553034e-09,6.012099813956809e-08,Oligodendrocyte
PAK1,-6.062208,-0.8942685,1.3426512352773596e-09,5.776625019899644e-08,Oligodendrocyte
S100A16,-6.08098,-0.6564769,1.1945017074567144e-09,5.173111240754848e-08,Oligodendrocyte
ENPP4,-6.097608,-0.9173523,1.076673578594092e-09,4.673095344977221e-08,Oligodendrocyte
BET1,-6.100447,-0.8113425,1.057722812154395e-09,4.6009774864243605e-08,Oligodendrocyte
CHURC1,-6.1287203,-0.81722194,8.858868071046882e-10,3.8705985662966475e-08,Oligodendrocyte
KCNK13,-6.135209,-0.96855897,8.504714039948433e-10,3.724119781270753e-08,Oligodendrocyte
NAA38,-6.143494,-0.8449135,8.072554728032683e-10,3.542754808817016e-08,Oligodendrocyte
ATP5J,-6.156762,-0.7315394,7.424730733976344e-10,3.2657214087724074e-08,Oligodendrocyte
RAC1,-6.176345,-0.8263026,6.560264423895147e-10,2.8919465430168652e-08,Oligodendrocyte
TPD52,-6.1781406,-0.8080351,6.486084537585692e-10,2.8656568567965486e-08,Oligodendrocyte
BRD9,-6.189207,-1.2178446,6.046769182067074e-10,2.6775637468007122e-08,Oligodendrocyte
QPCT,-6.1894965,-1.7261323,6.035667839864745e-10,2.6775637468007122e-08,Oligodendrocyte
SNRPN,-6.2184653,-0.85224205,5.020413440919747e-10,2.233120696463287e-08,Oligodendrocyte
CYB5A,-6.228662,-0.76119876,4.704350817428136e-10,2.1068007467595776e-08,Oligodendrocyte
TIMM8B,-6.232428,-0.7728799,4.592604786900603e-10,2.061441396944792e-08,Oligodendrocyte
AUTS2,-6.249056,-1.0617429,4.1294071505217535e-10,1.862012995446937e-08,Oligodendrocyte
TMBIM4,-6.2643514,-0.787477,3.7438015626131133e-10,1.6920093988828303e-08,Oligodendrocyte
PCBP1,-6.2828913,-0.8321695,3.323331872891779e-10,1.505431139203046e-08,Oligodendrocyte
FBXO7,-6.288048,-0.93949145,3.214828637104843e-10,1.4596359053951829e-08,Oligodendrocyte
LARP6,-6.2901917,-0.81181496,3.170745499916371e-10,1.4429454982875769e-08,Oligodendrocyte
TMEM88B,-6.301779,-0.8104631,2.942485888836728e-10,1.342168621285364e-08,Oligodendrocyte
SEP15,-6.303575,-0.8474776,2.908573210695276e-10,1.3297780769547659e-08,Oligodendrocyte
HIST1H2BC,-6.331617,-0.7255968,2.426056284022951e-10,1.1117543971319128e-08,Oligodendrocyte
HIST3H2BA,-6.3466225,-1.2643468,2.2009342608339975e-10,1.0109419489448467e-08,Oligodendrocyte
ATP5K,-6.3523583,-0.82211757,2.1203885127679933e-10,9.762209262638623e-09,Oligodendrocyte
THRA,-6.353227,-0.90052944,2.1084385417537207e-10,9.729925401699548e-09,Oligodendrocyte
SLC44A1,-6.370724,-1.0024837,1.8813755008389915e-10,8.72294217506643e-09,Oligodendrocyte
SMDT1,-6.371651,-0.826427,1.870036613089231e-10,8.690818740783796e-09,Oligodendrocyte
TMEM5,-6.3777347,-0.99032795,1.7972646266966826e-10,8.372363940675681e-09,Oligodendrocyte
UBE2B,-6.3778505,-0.81666,1.795905703349189e-10,8.372363940675681e-09,Oligodendrocyte
ATRAID,-6.392045,-0.7599779,1.6368145618540774e-10,7.661147492003467e-09,Oligodendrocyte
CXX1B,-6.3972015,-0.8752895,1.58250277642427e-10,7.4245755260572e-09,Oligodendrocyte
UQCR11,-6.3994613,-1.0092565,1.5592618967930234e-10,7.332996581457406e-09,Oligodendrocyte
GLOD4,-6.40792,-0.8217834,1.4751822732010301e-10,6.9541786347909804e-09,Oligodendrocyte
NTAN1,-6.412613,-1.0180304,1.4304635276588038e-10,6.759540482617921e-09,Oligodendrocyte
CISD1,-6.442914,-0.8928971,1.172009909360772e-10,5.551551746142791e-09,Oligodendrocyte
RAB14,-6.445753,-0.8880011,1.150278010587407e-10,5.461741734608399e-09,Oligodendrocyte
SYNPR,-6.4518943,-2.4172945,1.1046051570030807e-10,5.2575470093588656e-09,Oligodendrocyte
RPS27,-6.455197,-1.2812871,1.0807831646660162e-10,5.156617980567518e-09,Oligodendrocyte
GNB1,-6.4598317,-0.8283045,1.0481939157239012e-10,5.0132672595484154e-09,Oligodendrocyte
HEPACAM,-6.4599476,-0.8588207,1.047391618067734e-10,5.0132672595484154e-09,Oligodendrocyte
SERF2,-6.470666,-0.92311174,9.757182277996178e-11,4.689396994827187e-09,Oligodendrocyte
SLC22A17,-6.5266914,-0.896331,6.723835646173239e-11,3.2394420882113366e-09,Oligodendrocyte
TMEM50A,-6.531037,-0.7503599,6.531596929121031e-11,3.1545371933414195e-09,Oligodendrocyte
SCP2,-6.532543,-0.78509057,6.466217289295296e-11,3.1383451154079757e-09,Oligodendrocyte
TRIM13,-6.5332384,-1.3686506,6.436258371064902e-11,3.1315178074526885e-09,Oligodendrocyte
TKT,-6.533296,-0.75653434,6.433767931416542e-11,3.1315178074526885e-09,Oligodendrocyte
SLC6A9,-6.539206,-1.1828438,6.184633019518155e-11,3.0240246563177477e-09,Oligodendrocyte
MYEOV2,-6.54077,-0.76650894,6.120280923015037e-11,3.0000033728361024e-09,Oligodendrocyte
EMC10,-6.5543857,-0.8486759,5.5871476702397466e-11,2.7455048589045935e-09,Oligodendrocyte
GSTM7,-6.556008,-0.86507136,5.526737454619552e-11,2.7226090385819567e-09,Oligodendrocyte
CLASP2,-6.5597734,-1.4533567,5.3889520645998126e-11,2.6613859757628897e-09,Oligodendrocyte
CLDND1,-6.579646,-0.9249244,4.715692836167764e-11,2.3347418928815524e-09,Oligodendrocyte
WDR89,-6.5956945,-0.8548455,4.232690311417781e-11,2.106190974406247e-09,Oligodendrocyte
TYRO3,-6.5990553,-1.3782488,4.1378650959320666e-11,2.064218524439022e-09,Oligodendrocyte
HMOX2,-6.6441884,-0.83481425,3.04892721642079e-11,1.52873055469648e-09,Oligodendrocyte
MPC2,-6.6447096,-0.84213006,3.0381533396609434e-11,1.5272145805617064e-09,Oligodendrocyte
LAPTM4B,-6.6466217,-0.91751575,2.998966987413839e-11,1.5113719817644423e-09,Oligodendrocyte
RBX1,-6.651025,-0.749069,2.910591607444289e-11,1.4705950672997365e-09,Oligodendrocyte
NDUFB3,-6.667479,-0.84500295,2.6023464850175947e-11,1.321629832146178e-09,Oligodendrocyte
ENOPH1,-6.675996,-1.1491117,2.4555900456889882e-11,1.250320461248101e-09,Oligodendrocyte
LIMS2,-6.678545,-1.4273008,2.4132606579319325e-11,1.2319508099624023e-09,Oligodendrocyte
TMEM234,-6.6959844,-0.8343145,2.1422493422140695e-11,1.0964421633332009e-09,Oligodendrocyte
SH3GLB1,-6.7009087,-0.7597965,2.071272534838946e-11,1.0628756588281622e-09,Oligodendrocyte
TSC22D1,-6.7014303,-0.96345997,2.0638935303859316e-11,1.0618543607377229e-09,Oligodendrocyte
PET100,-6.7142344,-0.9533062,1.8905619836447498e-11,9.752231384219842e-10,Oligodendrocyte
TMBIM6,-6.7195644,-1.7145718,1.822683333499095e-11,9.42676511459309e-10,Oligodendrocyte
SH3BGRL3,-6.7244315,-0.9900457,1.762794972302655e-11,9.141019718216794e-10,Oligodendrocyte
RHOA,-6.7272124,-0.9028856,1.7294427049960978e-11,8.991733113970477e-10,Oligodendrocyte
SOX10,-6.7318473,-0.92608386,1.6752237460920553e-11,8.732879343053954e-10,Oligodendrocyte
CBX3,-6.751314,-1.0764253,1.4651187454056863e-11,7.657868667962613e-10,Oligodendrocyte
ANK3,-6.764234,-0.8566526,1.340160923648414e-11,7.023369946939361e-10,Oligodendrocyte
BLOC1S1,-6.7824264,-0.73355573,1.1817393604742594e-11,6.209646426172075e-10,Oligodendrocyte
YIPF4,-6.8156824,-0.86497253,9.381725280914119e-12,4.969540232806793e-10,Oligodendrocyte
ABCA2,-6.8441296,-0.8681203,7.694215754533507e-12,4.097689768731966e-10,Oligodendrocyte
UBL5,-6.8500395,-0.90466744,7.382967302757975e-12,3.9425845718386423e-10,Oligodendrocyte
ATP5G2,-6.8597727,-0.8062621,6.89701419321701e-12,3.6930887140581844e-10,Oligodendrocyte
1190005I06RIK,-6.88654,-1.2394325,5.7165756733878765e-12,3.069349418095589e-10,Oligodendrocyte
TMEM125,-6.893782,-0.97093284,5.432826139957834e-12,2.92496828108932e-10,Oligodendrocyte
NDUFA6,-6.903863,-0.9489566,5.06070786863302e-12,2.7320890014085934e-10,Oligodendrocyte
NDUFS5,-6.9070497,-0.85609126,4.948368479535037e-12,2.6787802442098324e-10,Oligodendrocyte
DBNDD2,-6.909541,-1.9929551,4.862245549044809e-12,2.639409050796913e-10,Oligodendrocyte
SEC62,-6.9235616,-1.1793059,4.404270154277258e-12,2.3974072759677726e-10,Oligodendrocyte
SPTSSA,-6.928313,-0.9233104,4.2588981717533594e-12,2.3246977416731288e-10,Oligodendrocyte
ARL2BP,-6.9329476,-0.982889,4.121609294621016e-12,2.256008643069642e-10,Oligodendrocyte
ATP6V0B,-6.9337006,-1.0169713,4.099713519300187e-12,2.250274509688306e-10,Oligodendrocyte
ATP5J2,-6.94019,-0.87207544,3.915736269340278e-12,2.155295619758385e-10,Oligodendrocyte
ITFG1,-6.9569335,-1.0297917,3.4775870393856453e-12,1.9248835003116332e-10,Oligodendrocyte
AAMDC,-6.986887,-0.83990645,2.8105204156044588e-12,1.5600367546334045e-10,Oligodendrocyte
SYPL,-6.991464,-0.9422014,2.720319785953942e-12,1.5142345023226675e-10,Oligodendrocyte
CALM3,-6.9988804,-0.9219497,2.5801634808118903e-12,1.440286724912133e-10,Oligodendrocyte
EMC7,-6.999344,-0.88967437,2.5716428254744185e-12,1.4396085760219722e-10,Oligodendrocyte
ARPC1A,-7.010294,-1.9120525,2.3781811427454367e-12,1.3351014079144966e-10,Oligodendrocyte
MT-CO1,-7.015914,-7.751312,2.2845093361255396e-12,1.2861787562386788e-10,Oligodendrocyte
SLU7,-7.0381036,-1.2486796,1.9487358774715935e-12,1.1034436915395906e-10,Oligodendrocyte
DNAJC24,-7.0499806,-1.2881739,1.789423793177659e-12,1.0161554998433939e-10,Oligodendrocyte
ELOVL7,-7.085728,-0.94794446,1.383150681312954e-12,7.877163056436924e-11,Oligodendrocyte
APBB1,-7.08625,-0.9449275,1.3779518117542064e-12,7.87030157988888e-11,Oligodendrocyte
COX17,-7.0911164,-0.9534415,1.3303444406562077e-12,7.620475931142609e-11,Oligodendrocyte
NKX6-2,-7.0945926,-1.0858265,1.2973310727446423e-12,7.453034632196261e-11,Oligodendrocyte
VBP1,-7.098764,-1.0383767,1.2587749198535168e-12,7.25267830284022e-11,Oligodendrocyte
AATK,-7.1360755,-1.1051357,9.603316225764e-13,5.54936499204339e-11,Oligodendrocyte
TMEM9B,-7.1374083,-0.9309295,9.51070821926819e-13,5.5120148664905794e-11,Oligodendrocyte
TCF4,-7.158324,-1.0533197,8.166960461263842e-13,4.7612412984971596e-11,Oligodendrocyte
FCOR,-7.181672,-1.8555765,6.886382765260078e-13,4.026592652505929e-11,Oligodendrocyte
RPL27-PS3,-7.1834106,-1.4012424,6.799359625213368e-13,3.98754111353659e-11,Oligodendrocyte
SIRT2,-7.220722,-1.5219572,5.171226783706619e-13,3.041761903669819e-11,Oligodendrocyte
CALM1,-7.2266893,-1.938611,4.949096791281193e-13,2.919818930305267e-11,Oligodendrocyte
COX8A,-7.228428,-0.98553467,4.886179404787178e-13,2.891356311451392e-11,Oligodendrocyte
SHISA4,-7.2292967,-1.1954141,4.855015893181835e-13,2.8815689209381944e-11,Oligodendrocyte
CRIPT,-7.236249,-0.9127472,4.612634340294511e-13,2.745980654849044e-11,Oligodendrocyte
CDC42SE2,-7.264349,-1.269844,3.748396944761803e-13,2.2450505105328673e-11,Oligodendrocyte
SELK,-7.265102,-1.7544261,3.727569872794093e-13,2.2393830592502316e-11,Oligodendrocyte
MIF,-7.2781377,-1.0034062,3.384593996762426e-13,2.0395542723609668e-11,Oligodendrocyte
MAP7D1,-7.293839,-0.9498749,3.0124573534341667e-13,1.826476066136008e-11,Oligodendrocyte
SRP14,-7.3152757,-0.9619726,2.568535982010989e-13,1.562129676713782e-11,Oligodendrocyte
UQCRH,-7.317593,-1.1379817,2.524579257793257e-13,1.540149667950964e-11,Oligodendrocyte
NUDT4,-7.3221703,-1.0662777,2.4399245687673745e-13,1.49312775240873e-11,Oligodendrocyte
CFL2,-7.324256,-0.8376734,2.402278660231005e-13,1.4746698130795e-11,Oligodendrocyte
GNA12,-7.3255887,-1.5222433,2.3785264405949354e-13,1.4646519847476e-11,Oligodendrocyte
FAM53B,-7.3430276,-1.4009107,2.088154565644474e-13,1.2898772951731775e-11,Oligodendrocyte
LY6E,-7.343607,-1.1431816,2.0791308880911105e-13,1.2883419543973373e-11,Oligodendrocyte
NME2,-7.387697,-0.8549229,1.4939344130572327e-13,9.2864282679157e-12,Oligodendrocyte
H3F3A,-7.3909416,-1.0372324,1.457925210502041e-13,9.091270972450226e-12,Oligodendrocyte
ADI1,-7.3930855,-1.2054582,1.4346027598203056e-13,8.974237264209245e-12,Oligodendrocyte
SLC12A2,-7.4045568,-1.0099076,1.315890248950656e-13,8.257839922156903e-12,Oligodendrocyte
GJC2,-7.4113936,-1.0129209,1.2497907487827342e-13,7.868091598966063e-12,Oligodendrocyte
COX6A1,-7.4155073,-1.3702406,1.2116029763206825e-13,7.676732041285867e-12,Oligodendrocyte
GJC3,-7.422749,-1.0260867,1.147138088967095e-13,7.291727755837616e-12,Oligodendrocyte
BFSP2,-7.43874,-1.8457869,1.0165019260963754e-13,6.48225581026831e-12,Oligodendrocyte
SNX15,-7.470953,-1.1527346,7.961603841022229e-14,5.1437181536833775e-12,Oligodendrocyte
PGP,-7.474429,-1.0081764,7.753960726071123e-14,5.042633534892127e-12,Oligodendrocyte
HIGD2A,-7.47524,-1.0159394,7.706281960983309e-14,5.028221392091924e-12,Oligodendrocyte
TRP53BP2,-7.47947,-1.7764472,7.462302055148872e-14,4.885204717498622e-12,Oligodendrocyte
4930402H24RIK,-7.486712,-1.4703491,7.062042014970398e-14,4.638584596833057e-12,Oligodendrocyte
GAB1,-7.4916945,-1.3820695,6.7989966248022e-14,4.480743427816968e-12,Oligodendrocyte
1700047I17RIK2,-7.503398,-1.6332006,6.21843954699084e-14,4.111890982330688e-12,Oligodendrocyte
FSCN1,-7.506237,-1.2336003,6.085126223759842e-14,4.037286607380057e-12,Oligodendrocyte
2010107E04RIK,-7.5737915,-0.97046995,3.624853546740586e-14,2.4461554499494264e-12,Oligodendrocyte
SMCO3,-7.583004,-1.0243287,3.3764503980913374e-14,2.2942398308410277e-12,Oligodendrocyte
EFNB3,-7.5906515,-1.1121765,3.1830101658115833e-14,2.1778199762957377e-12,Oligodendrocyte
SMIM1,-7.593664,-1.2875804,3.109836160461397e-14,2.135167997975325e-12,Oligodendrocyte
GSTM5,-7.607627,-1.0293877,2.7917391705772593e-14,1.9234692432246465e-12,Oligodendrocyte
GAS7,-7.6130733,-1.1323016,2.6765407651421105e-14,1.850569676390361e-12,Oligodendrocyte
FAM174A,-7.61597,-1.1400443,2.6171832603125273e-14,1.8159012726921955e-12,Oligodendrocyte
ARSG,-7.6247187,-1.1583436,2.445672935739183e-14,1.702897003489067e-12,Oligodendrocyte
SNAPIN,-7.640246,-1.1096039,2.1680745588584845e-14,1.5149613185215049e-12,Oligodendrocyte
TMEFF1,-7.6469665,-1.1330117,2.0577588524876127e-14,1.4429942415753881e-12,Oligodendrocyte
ITM2B,-7.6524124,-4.606265,1.9724314036569537e-14,1.3880986003235812e-12,Oligodendrocyte
JPH4,-7.656526,-2.134924,1.9102985301598318e-14,1.349191130351236e-12,Oligodendrocyte
UBL3,-7.6766305,-1.0897524,1.6332779308795505e-14,1.1576885477691202e-12,Oligodendrocyte
NDUFA2,-7.6818447,-1.0983347,1.5681381103526483e-14,1.1155292947472539e-12,Oligodendrocyte
TPRGL,-7.699342,-0.9779821,1.3676887452814424e-14,9.764603886148849e-13,Oligodendrocyte
PHLDB1,-7.702934,-1.2016039,1.3297713833338264e-14,9.528416403124746e-13,Oligodendrocyte
ADO,-7.7292376,-1.0014819,1.0819271208315282e-14,7.809294474719877e-13,Oligodendrocyte
PLTP,-7.748994,-1.3637891,9.262336080636042e-15,6.734846216565801e-13,Oligodendrocyte
KIF1B,-7.7679973,-1.2516606,7.973665306111942e-15,5.819299068775401e-13,Oligodendrocyte
PDE6D,-7.774023,-1.0004109,7.603195648314324e-15,5.569552797399024e-13,Oligodendrocyte
FGFR2,-7.790593,-1.325199,6.669542450318589e-15,4.903855745654022e-13,Oligodendrocyte
ANAPC11,-7.8010216,-1.0713749,6.1407943448806084e-15,4.5319982234409135e-13,Oligodendrocyte
SEPT8,-7.8055987,-1.1672177,5.921970850525168e-15,4.3869336695337754e-13,Oligodendrocyte
PDE8A,-7.81765,-1.4877118,5.3818703214358775e-15,4.001877535241282e-13,Oligodendrocyte
NDUFA3,-7.8714733,-1.2878578,3.504885693834225e-15,2.625998958060966e-13,Oligodendrocyte
AMD1,-7.894011,-1.2236954,2.926262787468265e-15,2.2008400086664948e-13,Oligodendrocyte
CD47,-7.9423885,-1.1078879,1.983243623611158e-15,1.4973109426535582e-13,Oligodendrocyte
ITIH3,-7.9883327,-1.8815035,1.3677568438571791e-15,1.0366018695463736e-13,Oligodendrocyte
SERINC1,-8.000558,-1.1888568,1.23856961814313e-15,9.423171554251111e-14,Oligodendrocyte
OLFML1,-8.0286,-1.604602,9.859178409349176e-16,7.530043044814942e-14,Oligodendrocyte
TMCC3,-8.054498,-1.3018779,7.980613562999235e-16,6.118987947817117e-14,Oligodendrocyte
GLRB,-8.060407,-1.1235625,7.60409227037038e-16,5.853071804205012e-14,Oligodendrocyte
PTGDS,-8.078367,-78.68806,6.563957957791897e-16,5.0722663356191895e-14,Oligodendrocyte
TMEM59,-8.0828285,-1.6181883,6.328153629176928e-16,4.909301860745329e-14,Oligodendrocyte
DSTN,-8.087695,-1.1653206,6.080427071596897e-16,4.735763456356397e-14,Oligodendrocyte
PAK7,-8.090361,-1.6681999,5.948842453759142e-16,4.6516643075922175e-14,Oligodendrocyte
SFT2D1,-8.098182,-1.0791906,5.578657869738507e-16,4.3795798136731985e-14,Oligodendrocyte
SCCPDH,-8.104092,-1.226088,5.31410686737745e-16,4.222357896035188e-14,Oligodendrocyte
PRDX1,-8.16284,-2.6408846,3.272379300296849e-16,2.6427145128012054e-14,Oligodendrocyte
TIMP2,-8.175297,-1.4193467,2.9513922219896347e-16,2.3932997421525002e-14,Oligodendrocyte
1110065P20RIK,-8.1943,-1.4251606,2.520558871637294e-16,2.052380684529458e-14,Oligodendrocyte
GNAS,-8.203164,-1.1538457,2.341408348714619e-16,1.9144170751627208e-14,Oligodendrocyte
TMEM256,-8.244532,-1.0510465,1.6580854681398027e-16,1.3613572562372839e-14,Oligodendrocyte
PLEKHB1,-8.274485,-1.1239464,1.2901191341857286e-16,1.063673537202083e-14,Oligodendrocyte
ATP5H,-8.274775,-1.2083994,1.2869865332637067e-16,1.063673537202083e-14,Oligodendrocyte
CHN2,-8.282365,-1.3911904,1.2075326088852477e-16,1.0039843906364475e-14,Oligodendrocyte
PHPT1,-8.2881,-1.291568,1.150714794341382e-16,9.60798094173599e-15,Oligodendrocyte
DCAF17,-8.290649,-2.754838,1.1263164560529972e-16,9.444283304903961e-15,Oligodendrocyte
TPPP,-8.297313,-1.3247745,1.0649309961630815e-16,8.967720204869027e-15,Oligodendrocyte
CST3,-8.319908,-4.788183,8.803168296397246e-17,7.444911213755696e-15,Oligodendrocyte
TMEM98,-8.344705,-1.6003441,7.139182914536427e-17,6.063689626333633e-15,Oligodendrocyte
CYSTM1,-8.362782,-1.12221,6.12566061086366e-17,5.2253741271458184e-15,Oligodendrocyte
GCLM,-8.386246,-1.1784664,5.0191212344623145e-17,4.300077561959996e-15,Oligodendrocyte
REEP3,-8.400673,-1.2825722,4.4392902798241715e-17,3.8199220508268686e-15,Oligodendrocyte
PCBP4,-8.470545,-1.1298116,2.4424792679248892e-17,2.1109234199324536e-15,Oligodendrocyte
AES,-8.500035,-1.1479121,1.8953373194467823e-17,1.6525496406946392e-15,Oligodendrocyte
SPCS1,-8.512955,-1.2526013,1.695560421648169e-17,1.4849341381589855e-15,Oligodendrocyte
PRR18,-8.515157,-1.3841511,1.6636545781741082e-17,1.4634961367375359e-15,Oligodendrocyte
PDE4B,-8.547254,-1.2068926,1.2605184651706926e-17,1.1138348141788565e-15,Oligodendrocyte
STARD3NL,-8.559537,-1.2086328,1.1332222573192016e-17,1.0104137819219398e-15,Oligodendrocyte
GNAI1,-8.561738,-1.2802787,1.1117855152114791e-17,9.95806071692827e-16,Oligodendrocyte
HDAC11,-8.571935,-1.5957205,1.0176049221769147e-17,9.156121000683153e-16,Oligodendrocyte
UBB,-8.573673,-6.9638157,1.0023564042623893e-17,9.060290342197422e-16,Oligodendrocyte
ACTB,-8.58781,-6.1505275,8.86428161787726e-18,8.04933959816919e-16,Oligodendrocyte
SERPINB1A,-8.590649,-2.12347,8.647961231081081e-18,7.889262780483922e-16,Oligodendrocyte
COX4I1,-8.5954,-2.4353476,8.297552175959281e-18,7.604803052431518e-16,Oligodendrocyte
