,Endothelial_Sham,Endothelial_MCAO,Astrocyte_Sham,Astrocyte_MCAO,Microglia_Sham,Microglia_MCAO,Oligodendrocyte_Sham,Oligodendrocyte_MCAO,Pericyte_Sham,Pericyte_MCAO
GM12695,0.0,0.0,0.0007072135785007072,0.0002932551319648094,0.0,0.0,0.0,0.0,0.0,0.0
E130114P18RIK,0.0030581039755351704,0.005833520305137984,0.10502121640735462,0.07375366568914946,0.0016875263675994936,0.003558718861209965,0.005535055350553505,0.01536983669548511,0.0029533372711163615,0.005054432348367029
NFIA,0.25854274697512003,0.21875701144266455,0.5802687411598266,0.3929618768328398,0.23048797637463178,0.17068163153572352,0.7693726937269344,0.5917387127761788,0.7271116361488488,0.48328149300156087
0610025J13RIK,0.0004653636484510038,0.0002243661655822302,0.0010608203677510608,0.0013196480938416422,0.00042188159189987344,0.0008212428141253764,0.0,0.0,0.0017720023626698169,0.00038880248833592535
TM2D1,0.33074059300622444,0.33841896641983576,0.583451202263079,0.49178885630497277,0.3784277879341881,0.5409252669039036,0.6826568265682622,0.45917387127761694,0.45776727702303044,0.36197511664074883
INADL,0.003722909187608035,0.003066337596290482,0.02864214992927859,0.012023460410557197,0.004359443116298694,0.0013687380235422938,0.0036900369003690036,0.0038424591738712775,0.0029533372711163615,0.0015552099533437014
L1TD1,0.0,0.0,0.0003536067892503536,0.0001466275659824047,0.0001406271972999578,0.0,0.0,0.0,0.0011813349084465446,0.0
KANK4,0.023600585028586658,0.009647745120035904,0.005304101838755304,0.00278592375366569,0.002953171143299115,0.0017793594306049817,0.007380073800738007,0.007684918347742555,0.009450679267572357,0.0034992223950233276
KANK4OS,0.00019944156362185878,0.0002991548874429736,0.0007072135785007072,0.0001466275659824047,0.0001406271972999578,0.0,0.0,0.0,0.0,0.0
USP1,0.09161015822363802,0.12003589858649408,0.08274398868458246,0.09193548387096796,0.03993812403318815,0.10539282781275754,0.11254612546125471,0.137367915465898,0.08978145304193749,0.10847589424572289
DOCK7,0.008310065150910794,0.013162815047490874,0.1014851485148511,0.0740469208211143,0.04387568555758699,0.04776895702162596,0.020295202952029516,0.02401536983669547,0.06615475487300658,0.056765163297045236
ANGPTL3,0.001196649381731153,0.0012714082716326377,0.0021216407355021216,0.00219941348973607,0.009281395021797218,0.014371749247194065,0.0018450184501845018,0.0038424591738712775,0.0005906674542232723,0.0007776049766718507
ATG4C,0.029849754022071576,0.028569291750804145,0.059405940594059216,0.05190615835777094,0.03726620728448894,0.045031480974541425,0.4114391143911429,0.2680115273775212,0.03248670998228001,0.03888024883359256
GM12689,0.0011301688605238665,0.002094084212100815,0.004596888260254597,0.004545454545454549,0.0015468991702995358,0.0017793594306049817,0.02767527675276752,0.025936599423631107,0.0011813349084465446,0.0019440124416796266
GM12688,0.00019944156362185878,0.0001495774437214868,0.0035360678925035363,0.0005865102639296188,0.0001406271972999578,0.0001368738023542294,0.0,0.0,0.0011813349084465446,0.0007776049766718507
FOXD3,0.0,0.0,0.0017680339462517681,0.0001466275659824047,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535
ALG6,0.048331338917697184,0.037768304539675654,0.040664780763790556,0.03064516129032245,0.04176627759808761,0.05707637558171343,0.027675276752767524,0.039385206532180556,0.029533372711163644,0.03460342146189735
ITGB3BP,0.049594468820635625,0.04883703537506577,0.10572842998585533,0.06422287390029288,0.039797496835888194,0.0533807829181493,0.12177121771217725,0.10662824207492781,0.04961606615475493,0.04043545878693625
EFCAB7,0.007445818375216072,0.006656196245606159,0.010961810466760962,0.008211143695014671,0.004359443116298694,0.004653709280043799,0.00922509225092251,0.012487992315081652,0.01004134672179563,0.0058320373250388795
PGM2,0.040819040021273824,0.0589335128262662,0.2538896746817559,0.2501466275659868,0.050625791027984986,0.0973172734738578,0.07749077490774912,0.10374639769452436,0.06202008269344366,0.058709175738724854
ROR1,0.0009972078181092938,0.0012714082716326377,0.006718528995756719,0.005718475073313788,0.0009843903810997047,0.003011223651793047,0.0,0.0019212295869356388,0.037212049616066195,0.04860031104199075
UBE2U,6.648052120728626e-05,0.00044873233116446036,0.010254596888260255,0.0030791788856304996,0.0001406271972999578,0.0002737476047084588,0.0,0.0,0.0005906674542232723,0.0011664074650077762
CACHD1,0.035101715197447196,0.027746615810335957,0.11067892503536027,0.04530791788856279,0.004781324708198566,0.005201204489460715,0.02398523985239852,0.01633045148895293,0.03898405197873601,0.020606531881804047
RAVER2,0.001196649381731153,0.002318450377683046,0.01732673267326732,0.013929618768328463,0.0009843903810997047,0.0008212428141253764,0.0018450184501845018,0.0,0.004725339633786178,0.002721617418351477
JAK1,0.12830740593005707,0.20402363323609898,0.19519094766619632,0.2985337243401764,0.2622697229644224,0.34382699151381513,0.16051660516605182,0.19596541786743488,0.22504430005906537,0.28888024883359237
E130102H24RIK,0.017085493950272593,0.011816618053997483,0.03182461103253175,0.01891495601173019,0.015328364505695429,0.007801806734191068,0.014760147601476013,0.0201729106628242,0.06438275251033676,0.04043545878693627
0610043K17RIK,0.0007312857332801489,0.0005983097748859472,0.00388967468175389,0.001906158357771261,0.0001406271972999578,0.0,0.0,0.0,0.004134672179562906,0.002332814930015552
AK4,0.023467623986172085,0.009049435345149954,0.04738330975954724,0.017155425219941352,0.0028125439459991573,0.0020531070353134403,0.00922509225092251,0.0048030739673390966,0.017129356172474908,0.005054432348367029
DNAJC6,0.0009972078181092938,0.0006730984967466906,0.02227722772277226,0.009237536656891504,0.0015468991702995358,0.001916233232959211,0.16974169741697434,0.04995196926032655,0.01004134672179563,0.004665629860031104
LEPROT,0.48996144129766006,0.5515668237229251,0.21428571428571616,0.2546920821114415,0.42328786387287476,0.4819326580892251,0.8505535055350514,0.6292026897214246,0.3774365032486669,0.40513219284603774
LEPR,0.012564818508177122,0.00785281579537805,0.04101838755304091,0.016275659824046933,0.0029531711432991153,0.0012318642211880644,0.005535055350553505,0.002881844380403458,0.01181334908446545,0.027216174183514765
PDE4B,0.10949341842839688,0.151447161768003,0.23974540311174103,0.27741935483871155,0.15314301785965467,0.11155214891869786,1.2896678966789665,0.760806916426518,0.6113408151210858,0.555209953343706
SGIP1,0.005717324823826625,0.00882506917956772,0.11739745403111695,0.07258064516129009,0.006328223878498101,0.011771147002463712,0.06273062730627309,0.06724303554274727,0.10572947430596588,0.11819595645412104
TCTEX1D1,0.00039888312724371757,0.0002243661655822302,0.01272984441301273,0.0073313782991202385,0.0002812543945999156,0.0,0.0018450184501845018,0.0,0.0005906674542232723,0.0015552099533437014
BB031773,6.648052120728626e-05,0.0,0.0003536067892503536,0.0,0.0,0.0,0.0,0.0,0.0005906674542232723,0.0
INSL5,0.0,7.47887218607434e-05,0.0003536067892503536,0.0002932551319648094,0.0001406271972999578,0.0,0.0,0.0009606147934678194,0.0,0.0
WDR78,0.0031245844967424576,0.004636900755366094,0.05799151343705782,0.03489736070381218,0.001406271972999578,0.004243087872981111,0.0018450184501845018,0.0048030739673390966,0.004725339633786178,0.005054432348367029
MIER1,0.2509639675574893,0.27432503178518935,0.1524045261669027,0.16451612903226043,0.1445647588243572,0.16561730084861717,0.16051660516605182,0.20172910662824178,0.2663910218546939,0.28227060653188146
SLC35D1,0.019478792713734903,0.02378281355171653,0.056577086280056414,0.03563049853372417,0.00998453100829701,0.02231042978373943,0.03690036900369004,0.0201729106628242,0.04193738924985238,0.029548989113530308
GM44037,0.0005318441696582901,0.0002243661655822302,0.0021216407355021216,0.0001466275659824047,0.00042188159189987344,0.0001368738023542294,0.0,0.0,0.0,0.00038880248833592535
OMA1,0.06302353410450742,0.07194675043003568,0.06612446958981591,0.06832844574780035,0.1161580649697656,0.11702710101286748,0.07564575645756463,0.0787704130643611,0.057885410513880756,0.05054432348367038
DAB1,0.004387714399680899,0.008376336848403257,0.08451202263083424,0.06480938416422254,0.0030937983405990733,0.004243087872981111,0.06088560885608859,0.018251681075888565,0.004725339633786178,0.005054432348367029
1700024P16RIK,0.00019944156362185878,7.47887218607434e-05,0.0,0.0007331378299120235,0.0,0.0,0.0,0.0,0.0,0.0
PRKAA2,0.001927935115011303,0.002468027821404533,0.03536067892503528,0.021554252199413454,0.0029531711432991153,0.0028743498494388175,0.02398523985239852,0.013448607108549471,0.09273479031305387,0.04782270606531889
PLPP3,0.17916500465363253,0.397651634133556,2.9756011315417314,2.1460410557184897,0.05456335255238382,0.12825075280591416,0.6051660516605144,0.8222862632084582,1.0785587714117018,0.9086314152410707
GM12728,0.0009307272969020077,0.0007478872186074339,0.0014144271570014145,0.0011730205278592375,0.000703135986499789,0.0008212428141253764,0.0036900369003690036,0.0,0.0005906674542232723,0.0007776049766718507
USP24,0.02173913043478264,0.029990277466158278,0.04243281471004231,0.045014662756597976,0.03726620728448894,0.03326033397207784,0.03136531365313652,0.03362151777137365,0.02303603071470764,0.022550544323483666
PCSK9,6.648052120728626e-05,7.47887218607434e-05,0.0,0.0001466275659824047,0.0,0.0,0.0,0.0,0.0,0.00038880248833592535
TMEM61,0.00026592208482914504,0.0005983097748859472,0.0,0.0002932551319648094,0.0001406271972999578,0.0,0.0,0.0,0.0,0.00038880248833592535
DHCR24,0.03337322164605775,0.03567422032757482,0.10785007072135744,0.07375366568914944,0.006890732667697931,0.012866137421297545,0.26199261992619943,0.17291066282420725,0.05375073833431784,0.04510108864696739
GM12744,0.0,7.47887218607434e-05,0.0003536067892503536,0.0008797653958944282,0.0,0.0,0.0018450184501845018,0.0,0.0,0.00038880248833592535
TTC22,0.0,0.0002243661655822302,0.0017680339462517681,0.0007331378299120235,0.0,0.0,0.0,0.0,0.004134672179562906,0.0007776049766718507
PARS2,0.010437441829543957,0.009647745120035906,0.013790664780763792,0.008504398826979481,0.008015750246097592,0.010265535176567192,0.02952029520295202,0.01440922190201729,0.011222681630242176,0.010497667185069988
TTC4,0.0841643398484225,0.09071871961708242,0.13295615275813266,0.10293255131964892,0.08803262550977393,0.10881467287161342,0.11439114391143923,0.1335254562920267,0.08741878322504441,0.08903576982892682
MROH7,0.0032575455391570304,0.0012714082716326377,0.018387553041018377,0.008797653958944291,0.0016875263675994936,0.0013687380235422938,0.0018450184501845018,0.0009606147934678194,0.0029533372711163615,0.00038880248833592535
FAM151A,0.0,0.0,0.0,0.0002932551319648094,0.0001406271972999578,0.00041062140706268815,0.0,0.0009606147934678194,0.0,0.0
ACOT11,0.0052519611753756214,0.01002168872933962,0.09688826025459653,0.0775659824046921,0.005484460694698354,0.010949904188338338,0.014760147601476013,0.031700288184438014,0.005316007088009451,0.008164852255054431
SSBP3,0.04361122191197985,0.032832248896866534,0.13401697312588373,0.05630498533724305,0.03712558008718898,0.02450041062140712,0.08856088560885615,0.08069164265129672,0.11281748375664515,0.05948678071539671
GM12786,0.0,0.0,0.0007072135785007072,0.0001466275659824047,0.0,0.0001368738023542294,0.0,0.0,0.0,0.0
MRPL37,0.07439170323095232,0.09924463390920724,0.13507779349363488,0.12888563049853521,0.05920405006328245,0.12209143169997408,0.14206642066420677,0.14409221902017272,0.08387477849970476,0.09097978227060642
CYB5RL,0.0077782209812525035,0.009049435345149955,0.03995756718528985,0.01730205278592376,0.012797074954296175,0.014234875444839836,0.018450184501845015,0.01440922190201729,0.008269344359125812,0.0058320373250388795
GM12802,0.005318441696582908,0.004711689477226837,0.0035360678925035363,0.004692082111436954,0.0057657150892982695,0.0057486996988776315,0.007380073800738007,0.005763688760806916,0.01181334908446545,0.012441679626749618
TCEANC2,0.027323494216194694,0.03081295340662646,0.04738330975954726,0.05777126099706705,0.04626634791168628,0.07117437722419927,0.07380073800738012,0.08933717579250708,0.051978735971648024,0.06026438569206856
TMEM59,1.8772104773303477,1.8172911524942905,3.3267326732673648,2.484897360703846,2.1520180002810543,2.0394196550780403,4.996309963099645,3.888568683957746,1.6875369167159047,1.572317262830479
LRRC42,0.029184948809998713,0.039413656420612016,0.07885431400282857,0.0630498533724336,0.011390802981296593,0.0208048179578429,0.05904059040590409,0.063400576368876,0.06674542232722984,0.06065318818040451
HSPB11,0.06654700172849327,0.08436167825891917,0.19695898161244832,0.15073313782991415,0.051188299817184826,0.07377497946892966,0.2712177121771218,0.18539865513928888,0.14235085646780843,0.10497667185069962
DIO1,0.0,0.0,0.0007072135785007072,0.0,0.0,0.0,0.0018450184501845018,0.0,0.0,0.0
YIPF1,0.18561361521073194,0.20080771819608648,0.3274398868458278,0.29648093841642287,0.21994093657713493,0.2760744593484757,0.3763837638376374,0.31892411143131555,0.12758417011222692,0.15124416796267437
NDC1,0.014359792580773854,0.01772492708099626,0.049858557284299714,0.027419354838709577,0.019265926030094267,0.04571584998631256,0.07564575645756462,0.06628242074927945,0.02539870053160073,0.026438569206842913
GLIS1,0.0,7.47887218607434e-05,0.0031824611032531826,0.0011730205278592375,0.0,0.0,0.0,0.0,0.0005906674542232723,0.00038880248833592535
DMRTB1,0.0005318441696582901,7.47887218607434e-05,0.0,0.0001466275659824047,0.007031359864997886,0.0035587188612099647,0.0,0.0,0.0,0.0
4933424M12RIK,0.0008642467756947214,0.0032907037618727115,0.004243281471004243,0.003958944281524929,0.012093938967796388,0.012318642211880629,0.0,0.0009606147934678194,0.0,0.0015552099533437014
LRP8,0.1376811594202835,0.14284645875401827,0.08734087694483708,0.06759530791788826,0.012797074954296177,0.018067341910758282,0.018450184501845015,0.026897214217098925,0.018901358535144727,0.03421461897356142
LRP8OS2,0.0004653636484510038,0.0005235210530252038,0.0007072135785007072,0.0002932551319648094,0.00042188159189987344,0.0009581166164796058,0.0018450184501845018,0.0019212295869356388,0.0,0.0
LRP8OS1,0.00019944156362185878,0.00037394360930371697,0.0010608203677510608,0.0005865102639296188,0.0,0.0,0.0,0.0,0.0,0.0
MAGOH,0.2813455657492154,0.410889237902888,0.3730551626591224,0.39486803519061,0.17240894388974898,0.3291814946619128,0.2583025830258304,0.29298751200768447,0.24867099822799563,0.30093312597200667
0610037L13RIK,0.21958516154765245,0.2819534814149838,0.2397454031117419,0.22243401759531234,0.16411193924905143,0.22693676430330972,0.34501845018450106,0.23919308357348668,0.21264028352037678,0.22045101088646826
CPT2,0.09313921021140527,0.12317702490464533,0.16478076379066528,0.1334310850439897,0.04907889185768544,0.07363810566657554,0.11623616236162371,0.12391930835734852,0.07088009450679275,0.057931570762052985
4930407G08RIK,6.648052120728626e-05,0.0,0.0003536067892503536,0.0002932551319648094,0.0,0.0,0.0,0.0,0.0,0.0
PODN,0.001927935115011303,0.0038890135367586603,0.017680339462517677,0.008944281524926696,0.00042188159189987344,0.0010949904188338351,0.0018450184501845018,0.0009606147934678194,0.013585351447135262,0.010108864696734061
SCP2,0.6957851349553996,0.7104928576769856,1.512376237623777,1.149706744868015,0.4816481507523575,0.5373665480426945,1.7343173431734298,1.3102785782901152,0.9356172474896672,0.8954121306376522
ECHDC2,0.0033240260603643167,0.00545957669583427,0.09087694483734055,0.048973607038122875,0.0021094079594993673,0.0034218450588557356,0.005535055350553505,0.008645533141210374,0.014766686355581815,0.008553654743390357
ZYG11B,0.05005983246908663,0.051753795527634795,0.06789250353606767,0.06055718475073271,0.0590634228659825,0.06022447303586066,0.04612546125461256,0.06243996157540818,0.06142941523922039,0.042768273716951834
COA7,0.08702300226033555,0.0946077331538411,0.07072135785007048,0.07536656891495598,0.036000562508789316,0.09129482617027163,0.08487084870848714,0.07588856868395764,0.06083874778499712,0.05365474339035781
FAM159A,0.0,0.0,0.004596888260254597,0.00249266862170088,0.000703135986499789,0.0002737476047084588,0.0036900369003690036,0.0,0.0,0.0
GPX7,0.15396888711606707,0.15159673921172415,0.08132956152758104,0.06480938416422252,0.013500210940795966,0.015603613468382127,0.044280442804428055,0.03170028818443802,0.16656822209096228,0.13297045101088603
ZCCHC11,0.06355537827416569,0.06237379403186043,0.06435643564356415,0.05850439882697907,0.06792293629587987,0.04544210238160407,0.08302583025830264,0.07492795389048981,0.07501476668635568,0.05676516329704522
PRPF38A,0.15396888711606666,0.1800912422406632,0.15806223479490839,0.14618768328445944,0.10251722683166964,0.1671229126745136,0.22878228782287852,0.19500480307396706,0.1464855286473713,0.1667962674961111
ORC1,0.00019944156362185878,0.0006730984967466906,0.0003536067892503536,0.0011730205278592375,0.00042188159189987344,0.003695592663564194,0.0,0.0,0.0011813349084465446,0.0
CC2D1B,0.026924611088950976,0.02737267220103224,0.04420084865629408,0.04090909090909067,0.07186049782027872,0.0696687653983027,0.1383763837638378,0.09894332372718527,0.04370939161252219,0.03615863141524106
GM17354,0.024065948677037662,0.021165208286590485,0.030056577086280005,0.021847507331378253,0.04190690479538756,0.032165343553244005,0.08856088560885615,0.05667627281460128,0.028942705256940364,0.022939346811819594
ZFYVE9,0.0575056508443027,0.05182858424949553,0.045615275813295476,0.042961876832844324,0.014906482913795554,0.025047905830824047,0.09778597785977867,0.07780979827089328,0.042528056704075654,0.03771384136858477
3110021N24RIK,0.006182688472277631,0.0064318300800239306,0.0219236209335219,0.014662756598240487,0.00042188159189987344,0.002463728442376129,0.09409594095940968,0.09990393852065309,0.006497341996455995,0.006998444790046655
BTF3L4,0.20077117404599196,0.214120110687297,0.5212164073550195,0.38563049853371856,0.2278160596259326,0.29961675335340127,0.3321033210332098,0.2939481268011523,0.34613112817483377,0.2846034214618973
TXNDC12,0.201502459779272,0.26931418742051877,0.16902404526166967,0.17595307917888844,0.18351849247644567,0.2836025184779575,0.381918819188191,0.311239193083573,0.14707619610159461,0.16874027993779073
A730015C16RIK,0.009905597659885666,0.0077780270735173076,0.0014144271570014145,0.002639296187683285,0.0042188159189987355,0.005201204489460715,0.005535055350553505,0.005763688760806916,0.0017720023626698169,0.0034992223950233276
KTI12,0.09101183353277234,0.11315533617530563,0.04172560113154161,0.05747800586510227,0.04134439600618773,0.09950725431152567,0.05904059040590409,0.08261287223823237,0.06497341996456003,0.06881804043545892
RAB3B,0.0006648052120728626,0.0008974646623289207,0.006011315417256012,0.00219941348973607,0.0005625087891998312,0.0008212428141253764,0.02767527675276752,0.05859750240153693,0.0017720023626698169,0.0007776049766718507
8030443G20RIK,6.648052120728626e-05,0.0002243661655822302,0.0003536067892503536,0.0001466275659824047,0.0,0.0,0.0036900369003690036,0.0,0.0005906674542232723,0.0
NRD1,0.16320967956387883,0.2024530700770227,0.18422913719943534,0.18577712609971017,0.08887638869357367,0.16986038872159817,0.3745387453874531,0.342939481268011,0.1854695806261066,0.21384136858475758
OSBPL9,0.5493950272569685,0.513574153017674,0.3270862800565778,0.31612903225806444,0.20672198003093883,0.26101834108951144,0.16051660516605182,0.1316042267050911,0.39929119905492777,0.3530326594090224
CALR4,0.00019944156362185878,0.0002991548874429736,0.00388967468175389,0.0010263929618768328,0.0005625087891998312,0.0005474952094169176,0.0,0.0,0.0005906674542232723,0.0011664074650077762
EPS15,0.09227496343571073,0.09759928202827087,0.22418670438472602,0.16480938416422544,0.10589227956686863,0.12085956747878579,0.47047970479704637,0.32372718539865464,0.11222681630242187,0.08786936236391904
TTC39A,0.001196649381731153,0.001121830827911151,0.017680339462517673,0.01114369501466277,0.0002812543945999156,0.0013687380235422938,0.0,0.0,0.0,0.0
RNF11,0.08383193724238609,0.08466083314636216,0.15346534653465377,0.10557184750733223,0.046125720714386316,0.061866958664111446,0.14760147601476029,0.14697406340057617,0.13290017720023628,0.10925349922239475
CDKN2C,0.08802021007844485,0.06192506170069598,0.09016973125883988,0.052492668621700565,0.05048516383068502,0.032165343553244026,0.12361623616236174,0.06724303554274728,0.15121086828115737,0.10342146189735595
FAF1,0.09254088552053982,0.10634956248597793,0.10042432814710008,0.1005865102639304,0.058782168471382575,0.12400766493293326,0.13653136531365326,0.10086455331412089,0.11045481393975207,0.10419906687402775
DMRTA2OS,0.00026592208482914504,0.0005235210530252038,0.014144271570014145,0.005131964809384168,0.0002812543945999156,0.0001368738023542294,0.0,0.0,0.0,0.00038880248833592535
DMRTA2,0.0013296104241457257,0.0031411263181512256,0.037128712871287044,0.027126099706744785,0.0019687807621994093,0.0017793594306049817,0.0036900369003690036,0.002881844380403458,0.0005906674542232723,0.0
ELAVL4,0.002792181890706025,0.002991548874429738,0.019448373408769443,0.013636363636363651,0.033609900154690016,0.020804817957842888,0.0018450184501845018,0.0038424591738712775,0.0011813349084465446,0.0011664074650077762
AGBL4,0.00039888312724371757,7.47887218607434e-05,0.014851485148514853,0.006304985337243407,0.0002812543945999156,0.00041062140706268815,0.0,0.0,0.0005906674542232723,0.0
BEND5,0.07259672915835577,0.052052950415077764,0.015912305516265914,0.009824046920821125,0.015609618900295347,0.00903367095537913,0.01107011070110701,0.011527377521613832,0.02126402835203782,0.010886469673405914
SPATA6,0.10390905464698479,0.11337970234088787,0.12093352192362049,0.08313782991202363,0.029812965827591142,0.05543388995346273,0.04981549815498156,0.04610951008645529,0.09805079740106332,0.09097978227060642
SLC5A9,6.648052120728626e-05,7.47887218607434e-05,0.0003536067892503536,0.0004398826979472141,0.0,0.0,0.0,0.0,0.0,0.0
SKINT3,0.00026592208482914504,0.0001495774437214868,0.02086280056577085,0.019354838709677406,0.0022500351567993253,0.001505611825896523,0.0,0.0,0.0,0.0
TRABD2B,0.0020608961574258753,0.002094084212100815,0.013790664780763792,0.004692082111436954,0.0008437631837997468,0.0008212428141253764,0.0018450184501845018,0.0,0.09214412285883058,0.05248833592535001
GM12829,0.00039888312724371757,0.0001495774437214868,0.0007072135785007072,0.0,0.0001406271972999578,0.0001368738023542294,0.0,0.0,0.0,0.0
9130410C08RIK,0.0,0.0,0.0007072135785007072,0.0001466275659824047,0.0,0.0,0.0,0.0,0.0,0.0007776049766718507
FOXD2,0.0004653636484510038,0.00044873233116446036,0.0021216407355021216,0.0013196480938416422,0.0005625087891998312,0.000684369011771147,0.0,0.0,0.01004134672179563,0.003888024883359253
CMPK1,0.3445020608961315,0.4654102161393624,0.5045968882602538,0.5826979472140594,0.2483476304317265,0.39419655078016885,0.6992619926199225,0.5177713736791544,0.23449497932663746,0.2488335925349905
STIL,0.00019944156362185878,0.0005983097748859472,0.0021216407355021216,0.0013196480938416422,0.0008437631837997468,0.001916233232959211,0.0018450184501845018,0.0009606147934678194,0.0,0.0
TAL1,0.0399547932455791,0.0471916834941294,0.0049504950495049506,0.01055718475073315,0.030797356208690858,0.03941965507801808,0.01107011070110701,0.009606147934678193,0.00767867690490254,0.00933125972006221
PDZK1IP1,0.0023932987634623076,0.0016453518809363547,0.01909476661951908,0.010117302052785935,0.0036563071297989053,0.0023268546400219,0.0018450184501845018,0.0,0.004134672179562906,0.0011664074650077762
CYP4X1,0.0035234676239861754,0.0012714082716326377,0.0035360678925035363,0.0033724340175953094,0.0028125439459991573,0.004243087872981111,0.016605166051660514,0.002881844380403458,0.0017720023626698169,0.0034992223950233276
CYP4B1,0.0016620130301821575,0.0035898586493156846,0.0014144271570014145,0.0011730205278592375,0.0002812543945999156,0.0005474952094169176,0.0,0.0,0.01004134672179563,0.015163297045101092
EFCAB14,0.10936045738598164,0.1281130805474539,0.14427157001414428,0.14457478005865293,0.09168893263957285,0.13427320010950014,0.9095940959409556,0.6580211335254593,0.12876550502067344,0.12674961119751124
TEX38,0.00019944156362185878,0.0001495774437214868,0.0007072135785007072,0.0002932551319648094,0.0,0.0,0.0,0.0,0.0005906674542232723,0.0
ATPAF1,0.06834197580108983,0.07022660982723855,0.06329561527581308,0.06392961876832805,0.055125861341583655,0.07582808650424325,0.10516605166051671,0.11047070124879908,0.051978735971648024,0.056376360808709294
MOB3C,0.05364978061428009,0.056689851170443895,0.045968882602545835,0.05337243401759496,0.2126283223175371,0.22926361894333178,0.0701107011070111,0.043227665706051834,0.03898405197873601,0.03732503888024884
MKNK1,0.058768780747241144,0.06312168125046788,0.06435643564356414,0.1032258064516136,0.26255097735902233,0.30385984122638265,0.06273062730627309,0.06436119116234383,0.04725339633786183,0.05559875583203744
GM29434,6.648052120728626e-05,0.0001495774437214868,0.0,0.0001466275659824047,0.0,0.0,0.0,0.0,0.0,0.0
KNCN,0.0,0.0001495774437214868,0.0,0.0002932551319648094,0.0,0.0012318642211880644,0.0,0.0009606147934678194,0.0,0.0
FAAH,0.0015290519877675848,0.0022436616558223024,0.01166902404526167,0.010263929618768338,0.000703135986499789,0.001916233232959211,0.18265682656826585,0.17675312199807855,0.0011813349084465446,0.002332814930015552
NSUN4,0.03031511767052258,0.03589858649315705,0.038896746817538796,0.042521994134897115,0.029953593024891104,0.04941144264987668,0.022140221402214017,0.05571565802113346,0.021854695806261093,0.027604976671850683
UQCRH,1.4397021672651007,1.4149278288834142,5.175742574257476,3.024633431085098,0.8440444381942894,1.2189980837667878,2.935424354243545,2.208453410182527,2.8021264028352375,1.8833592534992194
LRRC41,0.08230288525461865,0.1185401241492792,0.1007779349363504,0.10718475073313885,0.06890732667697957,0.11962770325759788,0.12546125461254623,0.126801152737752,0.07796810395747203,0.08281493001555205
RAD54L,0.004188272836059039,0.006357041358163187,0.010961810466760962,0.00791788856304986,0.0023906623540992833,0.013687380235422923,0.007380073800738007,0.002881844380403458,0.004725339633786178,0.005054432348367029
POMGNT1,0.04839781943890447,0.056540273726722406,0.2004950495049517,0.08841642228739026,0.025453522711292424,0.042020257322748396,0.12546125461254623,0.10854947166186345,0.056113408151210936,0.05559875583203743
LURAP1,0.0541151442627311,0.042405205295041784,0.07885431400282857,0.03607038123167138,0.0064688510757980565,0.008486175745962214,0.051660516605166074,0.0201729106628242,0.04548139397519202,0.03926905132192848
TSPAN1,0.00026592208482914504,0.0001495774437214868,0.008132956152758133,0.002346041055718475,0.0,0.0001368738023542294,0.0018450184501845018,0.0,0.0005906674542232723,0.0
1700042G07RIK,0.0003324026060364313,0.0002243661655822302,0.0003536067892503536,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GM12951,0.00019944156362185878,0.0002243661655822302,0.0,0.0001466275659824047,0.0001406271972999578,0.0,0.0,0.0,0.0,0.0
PIK3R3,0.03663076718521478,0.03485154438710664,0.04243281471004231,0.02067448680351903,0.008718886232597384,0.011360525595401025,0.040590405904059046,0.029779058597502378,0.017129356172474908,0.018273716951788498
MAST2,0.02559500066480525,0.024455912048463223,0.031824611032531765,0.027272727272727185,0.012656447756996219,0.018614837120175202,0.02952029520295202,0.043227665706051834,0.03957471943295929,0.031104199066874002
IPP,0.014093870495944709,0.013761124822376826,0.024045261669024008,0.024486803519061514,0.015328364505695427,0.020667944155488668,0.03690036900369004,0.03746397694524492,0.010632014176018903,0.0167185069984448
TMEM69,0.011966493817311545,0.01061999850422558,0.022984441301272952,0.0236070381231671,0.021797215581493518,0.026416643854366356,0.022140221402214017,0.013448607108549471,0.01594802126402836,0.0151632970451011
GM12953,0.00013296104241457252,0.0002243661655822302,0.0,0.0,0.0001406271972999578,0.0001368738023542294,0.0,0.0,0.0,0.0
GPBP1L1,0.14559234144394947,0.11861491287113995,0.11280056577086237,0.09530791788856369,0.10490788918576895,0.08239802901724645,0.1789667896678969,0.10662824207492781,0.1447135262847015,0.10730948678071511
CCDC17,0.012564818508177122,0.008077181960960283,0.018033946251768025,0.012463343108504414,0.014203346927295763,0.010265535176567192,0.012915129151291511,0.0048030739673390966,0.0070880094506792675,0.008164852255054431
NASP,0.10051854806541359,0.14509012040984054,0.11562942008486525,0.12712609970674615,0.11939249050766465,0.2510265535176539,0.14760147601476029,0.15273775216138305,0.06910809214412295,0.1010886469673405
AKR1A1,1.4024730753890085,1.4003440281205604,1.818953323903837,1.6917888563050065,0.8215440866263007,1.5147823706542682,1.531365313653135,1.1421709894332446,1.0230360307147122,0.9731726283048397
PRDX1,2.4108496210612533,3.6412385012342208,6.243988684582762,6.610410557184749,1.3999437491209548,6.0071174377224805,8.75092250922509,6.9212295869356275,2.9190785587714383,3.5598755832037243
