,sample,condition,leiden,cell_type,ferroptosis_score,senescence_score,consensus_senescence,isp_index,sene_senmayo,sene_cellage,sene_fridman,glutathione_metabolism,fatty_acid_elongation,iron_metabolism,isp_group,UMAP1,UMAP2
GSM5319991_MCAO2_1-871-4,GSM5319991_MCAO2,MCAO,14,Endothelial,0.6527624917455426,0.8721588089330023,0.03287588599004673,-0.634410326348889,0.8721588089330023,0.008032128514056214,0.03287588599004673,-0.3795180722891567,-0.06451612903225806,2.476,Mid,4.723378,6.1243005
GSM5319991_MCAO2_1-872-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,0.6966211754347347,0.15339950372208438,0.06477152767305082,-1.4765813794746687,0.15339950372208438,-0.004016064257028135,0.06477152767305082,0.7429718875502008,-0.05241935483870968,2.568,Low,-6.682995,6.626068
GSM5319991_MCAO2_1-873-4,GSM5319991_MCAO2,MCAO,0,Endothelial,1.1080783623156505,0.7861538461538462,0.2409638554216867,-0.14674399236271063,0.7861538461538462,0.2409638554216867,0.17501131051123509,0.34738955823293177,-0.07258064516129033,1.7320000000000002,High,8.710651,7.5981126
GSM5319991_MCAO2_1-874-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.42477437816420865,0.158014888337469,-0.09455587392550144,-1.4657323459695126,0.158014888337469,-0.178714859437751,-0.09455587392550144,-0.27710843373493976,-0.04032258064516129,2.2680000000000002,Low,6.5545177,-1.9959658
GSM5319991_MCAO2_1-875-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.1303653973145498,1.544863523573201,1.394578313253012,-0.1228734502712916,1.544863523573201,1.394578313253012,0.5591916754637309,0.07630522088353409,0.1303763440860215,4.428,High,1.5366619,0.5587169
GSM5319991_MCAO2_1-876-4,GSM5319991_MCAO2,MCAO,7,Pericyte,2.3568126788465773,1.4310669975186103,0.007028112449799229,1.1907136400779905,1.4310669975186103,0.007028112449799229,-0.014402050972703972,-0.12449799196787148,0.03763440860215053,11.975999999999999,High,-1.2853606,7.5768547
GSM5319991_MCAO2_1-877-4,GSM5319991_MCAO2,MCAO,16,Astrocyte,2.621505613031037,2.050074441687345,1.0913654618473894,1.474213164669907,2.050074441687345,1.0913654618473894,-0.1816468104358317,1.2108433734939759,0.18817204301075266,11.416,High,2.1810548,6.9290204
GSM5319991_MCAO2_1-878-4,GSM5319991_MCAO2,MCAO,10,Microglia,0.05657054809597181,0.11811414392059552,0.0823293172690763,-1.5595239904656988,0.11811414392059552,0.0823293172690763,0.020735937264364346,-0.14457831325301204,-0.028225806451612902,-0.08399999999999996,Low,2.8905025,-5.5247836
GSM5319991_MCAO2_1-879-4,GSM5319991_MCAO2,MCAO,17,Endothelial,0.38933524103015626,0.3069975186104218,-0.07344291961996682,-1.1155302106740523,0.3069975186104218,-0.15863453815261044,-0.07344291961996682,0.41767068273092367,-0.036290322580645164,0.39200000000000007,Mid,13.776368,2.9880025
GSM5319991_MCAO2_1-880-4,GSM5319991_MCAO2,MCAO,11,Microglia,0.9592229804094211,0.5741935483870968,-0.14469914040114612,-0.4874528301175035,0.5741935483870968,-0.27710843373493976,-0.14469914040114612,-0.012048192771084376,0.12634408602150538,5.128,Mid,0.54609996,-1.759219
GSM5319991_MCAO2_1-881-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.662722870349989,0.4757816377171216,-0.07668526617403107,-0.7187822219532457,0.4757816377171216,-0.16867469879518074,-0.07668526617403107,-0.46987951807228917,-0.04435483870967742,2.588,Mid,2.6267853,-0.91696304
GSM5319991_MCAO2_1-882-4,GSM5319991_MCAO2,MCAO,12,Oligodendrocyte,1.7541822584195466,0.6893300248138957,0.9071784044638818,-0.2168102738598527,0.6893300248138957,1.466867469879518,0.9071784044638818,0.22088353413654616,-0.12096774193548387,5.676,High,-0.45815617,3.6526709
GSM5319991_MCAO2_1-883-4,GSM5319991_MCAO2,MCAO,9,Astrocyte,7.085791327316751,2.507394540942928,0.9979919678714859,4.056775676977556,2.507394540942928,0.9979919678714859,0.5329512893982808,-0.8172690763052208,-0.13709677419354838,37.544000000000004,High,11.501085,-1.5977336
GSM5319991_MCAO2_1-884-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.34520140876073074,0.9705707196029778,0.11845875433569597,-0.9638238072104738,0.9705707196029778,-0.11847389558232932,0.11845875433569597,0.15261044176706828,-0.06854838709677419,0.5880000000000001,Mid,7.1295385,9.739785
GSM5319991_MCAO2_1-885-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.2958947831829188,1.354044665012407,0.28012048192771083,0.05441689691633542,1.354044665012407,0.28012048192771083,0.17712260594178852,-0.21285140562248994,-0.0846774193548387,3.6679999999999997,High,0.89133966,-0.21019311
GSM5319991_MCAO2_1-886-4,GSM5319991_MCAO2,MCAO,3,Endothelial,1.6463240149680827,1.0211910669975186,-0.03551500527823859,0.42974433404758783,1.0211910669975186,-0.13253012048192772,-0.03551500527823859,0.47791164658634533,-0.07661290322580645,6.668,High,5.302684,9.068522
GSM5319991_MCAO2_1-887-4,GSM5319991_MCAO2,MCAO,11,Microglia,2.6784063394232884,0.6371712158808933,0.1857429718875502,-0.33941601809553834,0.6371712158808933,0.1857429718875502,0.06439451063188054,0.9036144578313252,-0.03225806451612903,10.012,High,-2.3899963,-0.6145578
GSM5319991_MCAO2_1-888-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.8680387409200968,0.8523076923076923,0.1285140562248996,-0.40383857162881054,0.8523076923076923,0.1285140562248996,0.05331020962147488,0.178714859437751,0.12634408602150538,2.612,Mid,7.3468776,10.456428
GSM5319991_MCAO2_1-889-4,GSM5319991_MCAO2,MCAO,3,Endothelial,1.3618754127228703,1.1487841191066996,0.13421806665661287,0.12508548942895648,1.1487841191066996,0.021084337349397603,0.13421806665661287,0.19879518072289154,-0.056451612903225805,7.148000000000001,High,4.977567,11.869037
GSM5319991_MCAO2_1-890-4,GSM5319991_MCAO2,MCAO,15,Astrocyte,1.528120184899846,1.7952853598014888,1.3734939759036147,0.303142051547913,1.7952853598014888,1.3734939759036147,-0.11642286231337656,1.3393574297188755,-0.05241935483870968,5.62,High,-1.1629575,-3.9110088
GSM5319991_MCAO2_1-891-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.1666299801893022,0.6112158808933003,0.11310511235107826,-1.1550828419923385,0.6112158808933003,-0.04919678714859438,0.11310511235107826,0.19879518072289154,-0.024193548387096774,0.96,Mid,5.4834375,9.375364
GSM5319991_MCAO2_1-892-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,1.3089368258859784,0.06878411910669976,-0.10352887950535364,-1.6754803270691923,0.06878411910669976,-0.13955823293172692,-0.10352887950535364,2.57429718875502,-0.020161290322580645,3.712,Low,-7.419132,6.3983955
GSM5319991_MCAO2_1-893-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.37673343605546994,0.6081389578163772,0.17871485943775098,-0.9300514106218732,0.6081389578163772,0.17871485943775098,0.12886442467199516,-0.26506024096385544,-0.028225806451612902,1.216,Mid,6.1193967,7.1780243
GSM5319991_MCAO2_1-894-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.29325335681267883,0.8631265508684864,-0.08734939759036146,-1.0194627991470162,0.8631265508684864,-0.08734939759036146,-0.09025787965616046,-0.09036144578313252,-0.03225806451612903,0.368,Mid,3.2109113,10.421266
GSM5319991_MCAO2_1-895-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.47771296500110055,0.3116129032258064,0.002111295430553453,-1.1046811771688965,0.3116129032258064,-0.1315261044176707,0.002111295430553453,-0.3172690763052209,-0.06451612903225806,1.7040000000000002,Mid,5.575447,-1.2741748
GSM5319991_MCAO2_1-896-4,GSM5319991_MCAO2,MCAO,3,Endothelial,3.2430662557781202,1.567741935483871,-0.3513798823706832,1.8480057803472267,1.567741935483871,-0.3634538152610442,-0.3513798823706832,-0.5,0.05779569892473117,13.68,High,5.851955,12.54755
GSM5319991_MCAO2_1-897-4,GSM5319991_MCAO2,MCAO,1,Endothelial,1.1223860884877834,0.675682382133995,-0.09742120343839542,-0.24889074927832416,0.675682382133995,-0.2289156626506024,-0.09742120343839542,0.32128514056224894,0.12231182795698924,2.5959999999999996,High,5.210488,8.724
GSM5319991_MCAO2_1-898-4,GSM5319991_MCAO2,MCAO,1,Endothelial,1.0435285053929122,0.936774193548387,0.33935742971887545,-0.21588015501267285,0.936774193548387,0.33935742971887545,0.2974664454833358,-0.4538152610441767,0.1021505376344086,2.692,High,6.78007,8.029073
GSM5319991_MCAO2_1-899-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,0.6894673123486683,0.028833746898263013,-0.08776956718443674,-1.7693886278396274,0.028833746898263013,-0.22289156626506024,-0.08776956718443674,0.2891566265060241,-0.07661290322580645,2.968,Low,-7.941274,6.4313436
GSM5319991_MCAO2_1-900-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.4174554259300023,3.2940942928039703,1.1004016064257027,0.1846144956322489,3.2940942928039703,1.1004016064257027,-0.28155632634595085,-0.9437751004016064,-0.10887096774193548,6.619999999999999,High,2.3525732,0.5762451
GSM5319991_MCAO2_1-901-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.42967202289236184,0.26555831265508684,0.04079324385462223,-1.2129381996719568,0.26555831265508684,0.022088353413654616,0.04079324385462223,-0.08634538152610441,-0.04838709677419355,1.568,Low,7.956377,7.486638
GSM5319991_MCAO2_1-902-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.8233546114902046,0.766302729528536,-0.05768360729904992,-0.4516975350318535,0.766302729528536,-0.2419678714859438,-0.05768360729904992,-0.012048192771084376,-0.016129032258064516,3.116,Mid,5.6808615,9.245837
GSM5319991_MCAO2_1-903-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.5691723530706582,0.219454094292804,-0.027597647413663107,-1.3213118784492661,0.219454094292804,-0.06325301204819277,-0.027597647413663107,-0.04216867469879518,-0.024193548387096774,1.32,Low,6.8432727,7.401128
GSM5319991_MCAO2_1-904-4,GSM5319991_MCAO2,MCAO,9,Astrocyte,3.7051507814219677,1.194590570719603,0.3644578313253012,0.9708672542690893,1.194590570719603,0.3644578313253012,0.09478208415020356,0.5281124497991969,-0.0846774193548387,17.04,High,11.087739,-1.0644032
GSM5319991_MCAO2_1-905-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.1069777679947173,1.1962779156327543,-0.1361031518624642,-0.14792278456475597,1.1962779156327543,-0.28112449799196787,-0.1361031518624642,-0.43373493975903615,-0.06451612903225806,4.14,High,4.8274293,-1.3978935
GSM5319991_MCAO2_1-906-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,1.2624367158265462,0.1824317617866005,0.1824317617866005,-1.408337459039011,0.1824317617866005,0.22289156626506024,-0.06092595385311417,0.04819277108433728,-0.056451612903225805,5.288,Low,-8.519033,5.845309
GSM5319991_MCAO2_1-907-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,0.6202949592780101,-0.024764267990074446,-0.07593123209169055,-1.8953774040285338,-0.024764267990074446,-0.11646586345381527,-0.07593123209169055,0.6124497991967872,-0.028225806451612902,1.9880000000000002,Low,-8.36786,5.716285
GSM5319991_MCAO2_1-908-4,GSM5319991_MCAO2,MCAO,8,Astrocyte,0.5569557561082985,-0.06178660049627793,-0.08098326044337203,-1.9824029846182785,-0.06178660049627793,-0.2710843373493976,-0.08098326044337203,-0.28714859437751006,-0.08064516129032258,3.46,Low,-4.4308705,14.367729
GSM5319991_MCAO2_1-909-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.8886198547215496,1.7199503722084368,-0.2020057306590258,-0.38179515745056175,1.7199503722084368,-0.320281124497992,-0.2020057306590258,-0.03614457831325302,-0.07661290322580645,3.66,High,3.3030043,-1.3250148
GSM5319991_MCAO2_1-910-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,2.148525203609949,0.10818858560794042,-0.2772583320766099,-1.5828552453154963,0.10818858560794042,-0.5973895582329317,-0.2772583320766099,1.2610441767068274,-0.10080645161290322,7.8759999999999994,Low,-8.078574,5.7630205
GSM5319991_MCAO2_1-911-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.7714065595421528,1.22863523573201,0.13955823293172692,-0.5073365269683958,1.22863523573201,0.13955823293172692,-0.05806062434022019,0.010040160642570295,-0.056451612903225805,2.088,Mid,5.859654,5.239188
GSM5319991_MCAO2_1-912-4,GSM5319991_MCAO2,MCAO,8,Astrocyte,0.4543253356812679,0.047394540942928026,-0.0021866988387875125,-1.725759181270506,0.047394540942928026,-0.07128514056224901,-0.0021866988387875125,0.12048192771084335,0.2768817204301075,2.116,Low,-3.4208045,13.597357
GSM5319991_MCAO2_1-913-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.49774378164208666,0.675682382133995,0.05760820389081586,-0.8004432080069824,0.675682382133995,-0.18072289156626506,0.05760820389081586,-0.27309236947791166,-0.036290322580645164,1.2400000000000002,Mid,6.080836,-1.8607202
GSM5319991_MCAO2_1-914-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.7719568567026194,0.7506203473945409,-0.14688583923993365,-0.07273977516235314,0.7506203473945409,-0.2560240963855422,-0.14688583923993365,-0.5783132530120482,-0.125,8.884,High,3.0086792,0.38284522
GSM5319991_MCAO2_1-915-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,2.6098943429451906,0.27895781637717115,-0.08890061830794754,-1.1814410056247304,0.27895781637717115,-0.13955823293172692,-0.08890061830794754,3.455823293172691,-0.14516129032258066,4.88,Low,-8.139561,5.878876
GSM5319991_MCAO2_1-916-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.34283513097072416,0.3485359801488834,0.22991967871485947,-1.0178889091276497,0.3485359801488834,0.22991967871485947,0.1800633388629166,0.25100401606425704,-0.06048387096774194,1.568,Mid,6.876276,8.782908
GSM5319991_MCAO2_1-917-4,GSM5319991_MCAO2,MCAO,9,Astrocyte,1.2192934184459607,1.122332506203474,-0.11393454984165285,-0.027627040346023982,1.122332506203474,-0.2700803212851406,-0.11393454984165285,-0.05823293172690758,-0.07258064516129033,4.848,High,12.120752,-0.24181965
GSM5319991_MCAO2_1-918-4,GSM5319991_MCAO2,MCAO,12,Oligodendrocyte,10.202619414483822,0.43885856079404467,-0.16098627657970138,-0.8055744899944924,0.43885856079404467,-0.4558232931726908,-0.16098627657970138,1.1164658634538154,0.033602150537634407,52.908,Mid,-2.7906044,3.4394257
GSM5319991_MCAO2_1-919-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.1562843935725293,0.5235235732009926,-0.1318051575931232,-0.6065588861257196,0.5235235732009926,-0.1706827309236948,-0.1318051575931232,0.09236947791164657,-0.04435483870967742,4.836,Mid,5.814841,-1.6648678
GSM5319991_MCAO2_1-920-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.6193044243891701,0.5942431761786601,0.3132530120481928,-0.670245609291069,0.5942431761786601,0.3132530120481928,0.26383652541094854,-0.07630522088353414,-0.04435483870967742,1.688,Mid,6.5239267,6.102281
GSM5319991_MCAO2_1-921-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.8569777679947173,0.936774193548387,0.12048192771084335,-0.4156854332593666,0.936774193548387,0.12048192771084335,-0.015080681646810437,0.04618473895582331,-0.07258064516129033,3.216,Mid,6.5321226,5.0773993
GSM5319991_MCAO2_1-922-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.8166409861325116,0.5051116625310174,-0.029407329211280364,-0.6498383638720941,0.5051116625310174,-0.16365461847389556,-0.029407329211280364,-0.048192771084337394,-0.04032258064516129,0.976,Mid,7.3012147,8.012906
GSM5319991_MCAO2_1-923-4,GSM5319991_MCAO2,MCAO,14,Endothelial,4.35989434294519,0.962332506203474,0.18473895582329314,0.42491589078382785,0.962332506203474,0.18473895582329314,0.028879505353641977,-0.38353413654618473,-0.13306451612903225,17.592000000000002,High,2.698237,4.3752103
GSM5319991_MCAO2_1-924-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.44480519480519476,0.5651612903225807,0.2901606425702812,-0.8571431129253658,0.5651612903225807,0.2901606425702812,0.23699291207962597,-0.1646586345381526,0.12634408602150538,2.1759999999999997,Mid,5.201149,8.757868
GSM5319991_MCAO2_1-925-4,GSM5319991_MCAO2,MCAO,8,Astrocyte,0.8919766674003963,0.23002481389578167,-0.11642286231337656,-1.2964640920342319,0.23002481389578167,-0.22690763052208834,-0.11642286231337656,0.22088353413654616,-0.125,2.648,Low,-1.6609924,14.494789
GSM5319991_MCAO2_1-926-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.37937486242570995,1.300893300248139,1.0913654618473896,-0.9272223093369641,1.300893300248139,1.0913654618473896,0.09591313527371435,0.040160642570281124,-0.04838709677419355,1.608,Mid,2.7105777,10.351705
GSM5319991_MCAO2_1-927-4,GSM5319991_MCAO2,MCAO,13,Pericyte,0.449702839533348,0.6372208436724565,-0.09169054441260745,-0.8518974876262637,0.6372208436724565,-0.10843373493975904,-0.09169054441260745,-0.23694779116465864,-0.05241935483870968,0.964,Mid,-5.268776,9.240902
GSM5319991_MCAO2_1-928-4,GSM5319991_MCAO2,MCAO,3,Endothelial,1.3118534008364517,1.7306203473945407,0.05934248228019906,0.07150938384599359,1.7306203473945407,-0.3082329317269076,0.05934248228019906,-0.7530120481927711,0.11021505376344085,3.4960000000000004,High,3.6359427,10.875604
GSM5319991_MCAO2_1-929-4,GSM5319991_MCAO2,MCAO,10,Microglia,0.30194805194805197,0.40382133995037217,0.04652390288041019,-1.0101503407508574,0.40382133995037217,0.03212851405622488,0.04652390288041019,-0.1285140562248996,-0.04838709677419355,1.344,Mid,2.1880138,-6.9355545
GSM5319991_MCAO2_1-930-4,GSM5319991_MCAO2,MCAO,3,Endothelial,1.573629760070438,1.1440694789081884,-0.05270698235560248,0.3518851091024899,1.1440694789081884,-0.13253012048192772,-0.05270698235560248,-0.24899598393574301,0.11827956989247311,6.876,High,5.153575,10.187366
GSM5319991_MCAO2_1-931-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,1.824455205811138,0.2558808933002481,-0.09425426029256523,-1.2356861731505095,0.2558808933002481,-0.3383534136546185,-0.09425426029256523,2.198795180722892,0.24059139784946235,6.008,Low,-7.703494,5.7091103
GSM5319991_MCAO2_1-932-4,GSM5319991_MCAO2,MCAO,6,Astrocyte,0.6501210653753027,0.027394540942928036,-0.017946011159704428,-1.772771659792848,0.027394540942928036,-0.09939759036144578,-0.017946011159704428,0.678714859437751,-0.04435483870967742,2.2680000000000002,Low,-7.8387027,6.8207874
GSM5319991_MCAO2_1-933-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.8089368258859784,0.8137965260545905,0.32228915662650603,-0.4671397128786481,0.8137965260545905,0.32228915662650603,0.14100437339767755,-0.25903614457831325,-0.10080645161290322,2.652,Mid,5.908813,-1.1954468
GSM5319991_MCAO2_1-934-4,GSM5319991_MCAO2,MCAO,7,Pericyte,1.4915254237288136,1.363424317617866,0.4255768360729905,0.2639472108299037,1.363424317617866,0.1887550200803213,0.4255768360729905,0.16265060240963858,-0.15725806451612903,2.708,High,-1.9007543,8.257979
GSM5319991_MCAO2_1-935-4,GSM5319991_MCAO2,MCAO,3,Endothelial,2.9551507814219677,1.3268982630272952,-0.07668526617403107,1.2818728814168898,1.3268982630272952,-0.10240963855421689,-0.07668526617403107,-0.3795180722891567,0.09408602150537633,13.576,High,5.5663257,9.859098
GSM5319991_MCAO2_1-936-4,GSM5319991_MCAO2,MCAO,11,Microglia,4.012711864406779,1.41424317617866,0.27208835341365467,1.487187924095108,1.41424317617866,0.27208835341365467,0.007087920374000883,0.08032128514056225,-0.0846774193548387,20.695999999999998,High,-0.5604725,-0.72290564
GSM5319991_MCAO2_1-937-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.612425709883337,0.7153846153846154,-0.011536721459809995,-0.6776130605538526,0.7153846153846154,-0.014056224899598402,-0.011536721459809995,-0.3112449799196787,0.02956989247311828,3.052,Mid,3.2467186,11.178263
GSM5319991_MCAO2_1-938-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.449702839533348,0.021290322580645143,-0.11318051575931232,-1.7871203815254735,0.021290322580645143,-0.2289156626506024,-0.11318051575931232,0.008032128514056214,-0.04435483870967742,1.2080000000000002,Low,6.0915213,-1.5430821
GSM5319991_MCAO2_1-939-4,GSM5319991_MCAO2,MCAO,0,Endothelial,0.41046665199207577,0.3560794044665012,0.06974815261649825,-1.0001571554418036,0.3560794044665012,-0.0923694779116466,0.06974815261649825,-0.13253012048192775,-0.06048387096774194,2.16,Mid,10.016312,7.3667502
GSM5319991_MCAO2_1-940-4,GSM5319991_MCAO2,MCAO,14,Endothelial,5.611985472154964,2.6689826302729527,0.2820087467953551,4.436608505932258,2.6689826302729527,0.2550200803212852,0.2820087467953551,0.2269076305220884,0.04166666666666666,25.692,High,2.9407318,4.7660875
GSM5319991_MCAO2_1-941-4,GSM5319991_MCAO2,MCAO,12,Oligodendrocyte,4.60807836231565,0.2713647642679901,0.013497210073895316,-1.199289415584825,0.2713647642679901,-0.2359437751004016,0.013497210073895316,0.06425702811244971,-0.10887096774193548,21.072000000000003,Low,12.424489,-4.489062
GSM5319991_MCAO2_1-942-4,GSM5319991_MCAO2,MCAO,11,Microglia,2.705976227162668,1.8825806451612905,0.07902277182928669,1.5646854661768907,1.8825806451612905,0.008032128514056214,0.07902277182928669,-0.779116465863454,0.08602150537634408,12.696,High,-1.896348,0.24709311
GSM5319991_MCAO2_1-943-4,GSM5319991_MCAO2,MCAO,15,Astrocyte,5.279826106097293,2.4314143920595535,0.6857429718875502,3.878174921102356,2.4314143920595535,0.6857429718875502,0.30395113859146433,-0.12248995983935743,-0.03225806451612903,28.456,High,-1.4840356,-4.63004
GSM5319991_MCAO2_1-944-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.9034778780541493,0.5743424317617866,0.07336751621173276,-0.48710286129475666,0.5743424317617866,-0.10341365461847389,0.07336751621173276,-0.2108433734939759,-0.03225806451612903,4.3759999999999994,Mid,4.6419845,9.198786
GSM5319991_MCAO2_1-945-4,GSM5319991_MCAO2,MCAO,8,Astrocyte,1.112260620735197,0.8028287841191069,0.12162569748152613,-0.14226458199493813,0.8028287841191069,0.10943775100401609,0.12162569748152613,0.39357429718875503,-0.1774193548387097,4.284000000000001,High,-4.541916,0.6397955
GSM5319991_MCAO2_1-946-4,GSM5319991_MCAO2,MCAO,13,Pericyte,0.5478758529605987,1.0180645161290323,-0.044789624491027,-0.7467492232038149,1.0180645161290323,-0.1746987951807229,-0.044789624491027,0.08634538152610444,-0.028225806451612902,1.712,Mid,-4.041196,8.450244
GSM5319991_MCAO2_1-947-4,GSM5319991_MCAO2,MCAO,7,Pericyte,1.1067026194144838,0.643424317617866,0.2991967871485944,-0.32471732754016597,0.643424317617866,0.2991967871485944,0.2140702759764741,0.36144578313253006,-0.03225806451612903,4.444,High,-0.9584344,9.073394
GSM5319991_MCAO2_1-948-4,GSM5319991_MCAO2,MCAO,5,Microglia,1.7758639665419327,1.7182630272952852,0.13955823293172692,0.5684881762283305,1.7182630272952852,0.13955823293172692,-0.045920675614537776,0.03413654618473905,-0.11693548387096774,5.464,High,3.5084264,-1.0155597
GSM5319991_MCAO2_1-949-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.35670261941448383,0.2379652605459057,0.09055949328909665,-1.277799088154394,0.2379652605459057,-0.09136546184738957,0.09055949328909665,-0.28112449799196787,-0.028225806451612902,1.332,Low,7.7313623,7.720181
GSM5319991_MCAO2_1-950-4,GSM5319991_MCAO2,MCAO,12,Oligodendrocyte,7.100264142637023,0.8489330024813895,-0.4820539888402956,0.15835630412489105,0.8489330024813895,-0.6626506024096385,-0.4820539888402956,-1.2208835341365458,0.6330645161290323,30.268,High,-1.5959545,2.7475998
GSM5319991_MCAO2_1-951-4,GSM5319991_MCAO2,MCAO,3,Endothelial,1.9517389390270745,2.6337965260545904,0.03915662650602414,0.7568591701151839,2.6337965260545904,0.03915662650602414,-0.1601568390891268,-0.19277108433734935,0.03763440860215053,6.2,High,3.7703683,11.180089
GSM5319991_MCAO2_1-952-4,GSM5319991_MCAO2,MCAO,8,Astrocyte,0.6005392912172574,0.04893300248138957,-0.13753581661891118,-1.7221428367687874,0.04893300248138957,-0.18875502008032127,-0.13753581661891118,0.41767068273092367,0.5698924731182795,2.324,Low,-3.9216053,15.095874
GSM5319991_MCAO2_1-953-4,GSM5319991_MCAO2,MCAO,3,Endothelial,0.7522011886418667,1.8214888337468982,0.22489959839357432,-0.5279064508940878,1.8214888337468982,0.22489959839357432,0.17176896395717084,-0.2971887550200803,-0.04032258064516129,3.056,Mid,4.672317,10.488432
GSM5319991_MCAO2_1-954-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.5630090248734316,0.29478908188585606,0.12951807228915663,-1.1442276541393033,0.29478908188585606,0.12951807228915663,0.08769416377620268,0.08032128514056225,-0.04032258064516129,1.808,Mid,7.658316,7.0446877
GSM5319991_MCAO2_1-955-4,GSM5319991_MCAO2,MCAO,9,Astrocyte,2.4274158045344483,4.020942928039702,-0.030161363293620874,1.2663331598392018,4.020942928039702,-0.2329317269076305,-0.030161363293620874,-0.5923694779116466,0.0618279569892473,12.628,High,11.299832,-1.5318192
GSM5319991_MCAO2_1-956-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.4034778780541492,0.3836724565756824,-0.015080681646810437,-0.9352962669593665,0.3836724565756824,-0.14156626506024095,-0.015080681646810437,-0.04417670682730923,-0.04032258064516129,1.496,Mid,5.045521,-1.851696
GSM5319991_MCAO2_1-957-4,GSM5319991_MCAO2,MCAO,5,Microglia,0.8071208452564385,0.8860545905707196,-0.14469914040114612,-0.46908472001202295,0.8860545905707196,-0.15160642570281124,-0.14469914040114612,0.35341365461847385,-0.04435483870967742,2.048,Mid,6.4444647,-2.1165655
GSM5319991_MCAO2_1-958-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.9502531366938146,0.4897766749379653,0.2566732016287136,-0.6858851526150312,0.4897766749379653,0.21787148594377512,0.2566732016287136,0.5582329317269077,-0.06451612903225806,3.032,Mid,6.753206,8.935044
GSM5319991_MCAO2_1-959-4,GSM5319991_MCAO2,MCAO,1,Endothelial,0.19970283953334803,0.543622828784119,0.09538152610441766,-1.1196601363208745,0.543622828784119,0.09538152610441766,0.09304780576082038,-0.16666666666666666,-0.04032258064516129,0.704,Mid,7.2360554,7.6395197
GSM5319991_MCAO2_1-960-4,GSM5319991_MCAO2,MCAO,12,Oligodendrocyte,5.556130310367599,0.25151364764267986,0.21542753732468706,-1.2459519252844204,0.25151364764267986,0.21385542168674704,0.21542753732468706,-0.6867469879518072,0.09811827956989247,28.5,Low,-3.1284866,3.1752698
GSM5319991_MCAO2_1-961-4,GSM5319991_MCAO2,MCAO,15,Astrocyte,4.568897204490425,0.949181141439206,0.3162650602409639,0.39400197810784604,0.949181141439206,0.3162650602409639,-0.019001658874981148,0.3092369477911646,0.13844086021505375,24.232000000000003,High,-1.643397,-4.5193353
GSM5319991_MCAO2_1-962-4,GSM5319991_MCAO2,MCAO,5,Microglia,6.4472815320272945,1.343275434243176,-0.2686623435379279,1.3203694519190556,1.343275434243176,-0.6014056224899598,-0.2686623435379279,-0.2369477911646587,0.22849462365591394,33.12,High,1.7658327,-0.99170417
GSM5319991_MCAO2_1-963-4,GSM5319991_MCAO2,MCAO,1,Endothelial,1.9903147699757868,0.5942928039702233,-0.049087618760367976,-0.4402070390466636,0.5942928039702233,-0.15562248995983935,-0.049087618760367976,-0.016064257028112483,-0.03225806451612903,8.048,Mid,6.1898756,6.372959
