dataset,gene,mean_case,mean_control,log2FC,pvalue,padj
GSE104036,SERPINE1,3.041921519953229,1.2630839256314133,1.7788375943218155,5.389928936882897e-05,
GSE104036,MTOR,7.368546441995999,7.570738531620733,-0.20219208962473356,6.031817820560134e-05,
GSE104036,CDKN1A,4.172863504520927,3.2753899523841485,0.8974735521367783,6.202241384232268e-05,
GSE104036,CDK6,2.3689871073393447,1.3496213759459017,1.019365731393443,6.428047323580501e-05,
GSE104036,TRIB3,1.5041560425094282,0.3192705002633558,1.1848855422460725,6.842180177376537e-05,
GSE104036,LIG4,3.0495967654903615,3.2748322792954525,-0.225235513805091,0.00012479155090789506,
GSE104036,TNFRSF1A,3.479713190476176,2.3567363246246873,1.1229768658514887,0.00016908434443910602,
GSE104036,HSPD1,7.11656460669133,6.007074250866547,1.109490355824783,0.0001723541196695744,
GSE104036,TIMP1,2.0111189597912094,0.6002837831983509,1.4108351765928586,0.00023734650599119432,
GSE104036,SESN2,4.7059213750965165,3.4534643089553168,1.2524570661411998,0.00025948863209270385,
GSE104036,CCL2,1.9175826328720789,0.15175585733132763,1.7658267755407513,0.0004084528392154052,
GSE104036,RB1,4.84503509533985,4.609733652672213,0.23530144266763742,0.0005636305430543293,
GSE104036,SAT1,5.258287119621142,4.621902611090182,0.6363845085309592,0.0006183444401816826,
GSE104036,TGFB1,1.1629504557577908,0.6744299419866938,0.48852051377109695,0.0006406243812919635,
GSE104036,RELA,3.8774435557374907,3.349519041529972,0.5279245142075188,0.0006826970550533091,
GSE104036,PLIN2,3.290039532990257,2.185441476449675,1.1045980565405822,0.0012614994117302154,
GSE104036,GADD45B,4.394122642524662,2.8963023123340634,1.4978203301905988,0.0012927035190894093,
GSE104036,STAT3,6.207207287111639,5.628503337719878,0.5787039493917607,0.0013342657349427439,
GSE104036,SIRT1,4.086222790434815,3.7057423482850447,0.38048044214977006,0.0014817704620245801,
GSE104036,MYC,1.916056915336726,1.2237001835233032,0.6923567318134227,0.0014922022014374182,
GSE104036,MMP12,1.4699415782386502,0.042195833321559906,1.4277457449170903,0.0016600361103156385,
GSE104036,ICAM1,2.819259763792736,1.440210649361272,1.3790491144314638,0.0018036302425621584,
GSE104036,LPIN1,4.691932611249395,4.86390626924592,-0.1719736579965252,0.0018083691040910474,
GSE104036,HSPA5,8.25404639923058,7.78420906560994,0.4698373336206396,0.0018292436950699859,
GSE104036,IL1A,0.9301598618145862,0.2292340495549049,0.7009258122596813,0.0022222104489554783,
GSE104036,PARP1,6.140393275136404,6.339332494778741,-0.1989392196423374,0.0023688524537771372,
GSE104036,TLR4,2.166232862766478,1.6467648985663244,0.5194679642001538,0.0026026233220250014,
GSE104036,HSP90AA1,9.267205209727601,8.724123296951817,0.5430819127757847,0.0026545352186188092,
GSE104036,MMP9,1.3114395788026645,0.8900676370488374,0.4213719417538271,0.0027098043117805017,
GSE104036,HMGA1,3.9576253563372874,3.5901240191123214,0.36750133722496603,0.002750809551750943,
GSE104036,CHEK1,1.6317057760902414,1.0655714937270888,0.5661342823631526,0.0036046903657467595,
GSE104036,PTGS2,5.11912916458835,4.484062104022573,0.6350670605657767,0.0036493569746293576,
GSE104036,CXCL10,0.7943867396568237,0.05315259413530466,0.741234145521519,0.00410124097088114,
GSE104036,ABCC2,0.46904122976574075,0.13203736819705877,0.337003861568682,0.004779150382579543,
GSE104036,CCNA2,1.0650232193524138,0.8569433426852164,0.2080798766671974,0.005209141008274349,
GSE104036,FOXO4,2.845389800650489,3.2522203391867968,-0.4068305385363078,0.005247483655685171,
GSE104036,MAPK14,6.0989931826319355,5.9102961271466095,0.188697055485326,0.00530785257558673,
GSE104036,ACSL4,6.8704257728163585,7.071767211644097,-0.2013414388277388,0.0062312555322838045,
GSE104036,IL10,0.1476373903736411,0.0,0.1476373903736411,0.007224677223604435,
GSE104036,ATF4,6.355953762625575,5.9464361869092315,0.4095175757163432,0.007785513611356895,
GSE104036,ATG7,4.3328014111672255,4.477233860299775,-0.14443244913254993,0.008159485998854564,
GSE104036,FABP5,5.312057912009527,5.703894928395922,-0.3918370163863951,0.008168361079851319,
GSE104036,KEAP1,5.114489767517448,5.292176247290971,-0.1776864797735236,0.008206450439531245,
GSE104036,NFKB1,4.315000516719969,4.127884143201556,0.18711637351841315,0.008581798285353354,
GSE104036,IL1B,0.829451638440899,0.2457967777327067,0.5836548607081923,0.00894099503702139,
GSE104036,MDM4,5.433298907013728,5.122593601093264,0.31070530592046364,0.009054076936670733,
GSE104036,ALOX12,0.5889192757911085,0.276269576982038,0.31264969880907045,0.009168973071303332,
GSE104036,NCOA4,5.391970934688864,5.255895346768743,0.13607558792012053,0.009841400402161277,
GSE104036,E2F3,4.490944919427544,4.12788321273322,0.3630617066943236,0.010405248699982873,
GSE104036,IGFBP7,4.276045735934924,3.7233251766849627,0.5527205592499618,0.010618435415438124,
GSE104036,DDIT3,4.27191654371472,3.6541611173019355,0.6177554264127849,0.010860473282074977,
GSE104036,MDM2,5.397696100019551,5.018354137470685,0.37934196254886565,0.010942512470034403,
GSE104036,IGFBP3,3.5956511732726733,3.1950608558308136,0.4005903174418597,0.011110536229067328,
GSE104036,VCAM1,4.4882755440837565,4.786624788106044,-0.2983492440222877,0.011442398461563435,
GSE104036,CD74,1.9895131876805958,1.3010420849170574,0.6884711027635384,0.01144644310312225,
GSE104036,TSC2,6.75157658644246,6.947774108656426,-0.19619752221396602,0.011562882354749192,
GSE104036,JAK2,5.454860973216039,5.0616705808253215,0.39319039239071785,0.011759489108328669,
GSE104036,PRKDC,5.4409825888919805,5.681153281907828,-0.24017069301584737,0.011785697024787288,
GSE104036,COL3A1,2.8977507865485546,2.4074531055109065,0.49029768103764804,0.012776312733409702,
GSE104036,ADIPOQ,0.04358648726254016,0.0,0.04358648726254016,0.012801171877065955,
GSE104036,VEGFA,5.110776927327234,4.696710558558966,0.4140663687682684,0.016044410908287024,
GSE104036,HERC2,9.35980973028829,9.595613534070466,-0.2358038037821757,0.0184199101989861,
GSE104036,NLRP3,1.264195206579514,0.4545852775682692,0.8096099290112446,0.01883948279199285,
GSE104036,NFE2L2,3.158521441501536,2.8601958727291095,0.29832556877242666,0.021445171750600046,
GSE104036,HIF1A,6.104634987930876,5.922844287807595,0.18179070012328058,0.021678246785233692,
GSE104036,IRF1,2.571963523664218,2.285040460144059,0.28692306352015917,0.023045249302569185,
GSE104036,ACSL3,7.059287370309701,7.251889096584162,-0.19260172627446082,0.02341979348713636,
GSE104036,SELE,0.8311521895846833,0.0923303700748803,0.738821819509803,0.024484322725868153,
GSE104036,SLC7A11,6.143187926471715,5.623159987671159,0.5200279388005553,0.026205360324959678,
GSE104036,TFAM,5.0057768955819535,4.698218777918263,0.30755811766369057,0.028618741201543375,
GSE104036,COL1A2,3.8043319583416597,4.168683295516991,-0.3643513371753313,0.030421898445837633,
GSE104036,NBN,3.6731744920086182,3.5050148438848603,0.16815964812375794,0.030447539095361652,
GSE104036,MAP1LC3A,5.907694557527901,6.17406937861174,-0.26637482108383903,0.03271493415140447,
GSE104036,GPX4,6.7649156413660485,6.990251419896004,-0.22533577852995545,0.03280390328834126,
GSE104036,E2F1,2.8770365978955468,3.184567152347659,-0.3075305544521121,0.034203819562790234,
GSE104036,IL18,2.7430176378688707,2.9895252761643634,-0.24650763829549271,0.039259786819828654,
GSE104036,CCND1,4.871398199650637,4.603431068449039,0.26796713120159765,0.03968153484907131,
GSE104036,IL6,0.6940103375182236,0.042195833321559906,0.6518145041966636,0.041834947840807775,
GSE104036,BRD4,5.905038484462061,5.729007878270104,0.17603060619195698,0.04360538865009026,
GSE104036,IFNG,0.028674956890184528,0.0,0.028674956890184528,0.0485724228815638,
GSE104036,FOXO1,3.9094398122495195,3.609731837234996,0.2997079750145235,0.05600862214482442,
GSE104036,PRNP,8.931624379890215,9.039197701966108,-0.10757332207589343,0.05887105476170275,
GSE104036,TIMP2,7.564167465671986,7.789687445515345,-0.22551997984335959,0.06191948594570146,
GSE104036,ATM,4.992072654003381,5.131411769265188,-0.13933911526180776,0.06834897475730747,
GSE104036,MMP3,0.963590935737812,0.0,0.963590935737812,0.07376135430154755,
GSE104036,MMP10,0.05902289491713663,0.0,0.05902289491713663,0.07677354931458824,
GSE104036,GADD45A,1.8537222108439406,1.55678575209859,0.2969364587453507,0.08063416163931539,
GSE104036,GCLC,5.721619527357696,5.612902487212544,0.1087170401451516,0.08382870062464699,
GSE104036,CRYAB,4.04051488695337,3.757728334324664,0.2827865526287061,0.08537030928261376,
GSE104036,LPIN2,6.857859559930808,6.707004656272955,0.15085490365785326,0.09199211859737995,
GSE104036,CDK2,1.070519530231351,0.8727864286175132,0.19773310161383784,0.09284422746238455,
GSE104036,PRKAA2,6.229186445511165,6.069166987821632,0.16001945768953352,0.09632854735454618,
GSE104036,GOT1,7.4079720834154195,7.65409693888655,-0.2461248554711304,0.09654843897069802,
GSE104036,TFRC,7.476982023366557,7.341188438554913,0.13579358481164405,0.09714637926461168,
GSE104036,LMNB1,2.5765033795820025,2.305500467427313,0.2710029121546893,0.10387725469988993,
GSE104036,SLC3A2,6.540702189871626,6.293215298213494,0.24748689165813254,0.10685295215895375,
GSE104036,MAPK1,8.75028145140046,8.888079388708015,-0.13779793730755507,0.1096225156292519,
GSE104036,HDAC2,5.571403492769565,5.4864895835066925,0.08491390926287234,0.1172003553766723,
GSE104036,AKT1,6.29985663603106,6.426954749072497,-0.1270981130414368,0.12085283139044184,
GSE104036,EP300,6.8501374307182745,6.778810252498417,0.07132717821985768,0.12210537955417661,
GSE104036,ATF2,6.547573119830663,6.411639090374842,0.13593402945582067,0.12736519713032896,
GSE104036,MAPK3,4.980625630872955,5.142599837843736,-0.1619742069707817,0.1287142207614691,
GSE104036,WRN,3.950813997988551,3.876233459248669,0.07458053873988213,0.13117705789761536,
GSE104036,VDAC2,6.757956199702974,6.8946566512130785,-0.13670045151010424,0.13398135618706963,
GSE104036,EIF2A,4.627241861141576,4.466179556351342,0.1610623047902342,0.1350925780657026,
GSE104036,PRKAA1,4.819904552111696,4.628774646334575,0.19112990577712097,0.14119343732498668,
GSE104036,CBS,4.276653117772097,4.099122432302664,0.1775306854694323,0.1512687674238764,
GSE104036,MAPK8,6.715347320504526,6.562663449177382,0.15268387132714434,0.1512818937755321,
GSE104036,CDK4,4.419871960295948,4.291722145164334,0.12814981513161428,0.1663761821347558,
GSE104036,TSC1,6.5798433516392665,6.7276892802856585,-0.147845928646392,0.17243730762245255,
GSE104036,MNT,4.228503635059355,4.3779195285053705,-0.14941589344601525,0.18025730154328198,
GSE104036,SNAI1,0.2526696453255557,0.10487556461215446,0.14779408071340122,0.18392455039056782,
GSE104036,FOXO3,6.961993621915947,6.877753454980806,0.08424016693514069,0.18851425784598383,
GSE104036,CCNB1,1.9761424052399423,1.4681713384130257,0.5079710668269166,0.2002578031931564,
GSE104036,SQSTM1,8.260661094209853,8.140216720129112,0.1204443740807406,0.20991719272061143,
GSE104036,GABARAPL1,7.961046579797492,8.175110442526458,-0.21406386272896594,0.21007327158444106,
GSE104036,FANCD2,2.3628050807252605,2.6009824314424796,-0.23817735071721913,0.218284571973754,
GSE104036,BRCA2,3.1119198663830816,2.9983105424914567,0.11360932389162492,0.22378704472664723,
GSE104036,BNIP3L,6.099282966496087,6.21170383810838,-0.11242087161229275,0.25067736865950574,
GSE104036,PTEN,7.911413836735297,7.830144468879115,0.08126936785618177,0.25296570301610194,
GSE104036,FOS,5.612607969255567,5.088096666054581,0.5245113032009856,0.26229753159034047,
GSE104036,ATR,4.331103879827183,4.184803869607443,0.14630001021973982,0.266484692074293,
GSE104036,ALOX5,1.126579944585332,0.9823477465516816,0.1442321980336504,0.27082085320348204,
GSE104036,S100A8,0.7443258112273768,0.4582907421272359,0.2860350691001409,0.27222600653253687,
GSE104036,MAP1LC3B,6.8168358788689,6.886270657861657,-0.06943477899275763,0.27309979377947374,
GSE104036,STEAP3,1.728989303331821,1.9072464128050894,-0.17825710947326834,0.2741555856575786,
GSE104036,GCLM,5.358351994815043,5.233949780253041,0.12440221456200184,0.27605850066034726,
GSE104036,TERF2,4.167025467945359,4.077913462314621,0.08911200563073773,0.29468329461182974,
GSE104036,XRCC6,3.840602209221057,3.9721920980986347,-0.13158988887757772,0.3095348387982846,
GSE104036,RPS6KB1,5.2266862729687515,5.161961081141475,0.06472519182727687,0.3117941056656544,
GSE104036,VDAC3,6.107038171205864,6.231627733865662,-0.12458956265979815,0.31518590058452817,
GSE104036,IGFBP5,6.350633033105965,6.4357910103243015,-0.08515797721833618,0.31707352796959276,
GSE104036,SOD1,5.843762732033961,5.948848089157381,-0.1050853571234196,0.3306918014227203,
GSE104036,STAT1,4.393037709237149,4.278197351120902,0.11484035811624693,0.33383827680777656,
GSE104036,SIRT6,2.4958993659375572,2.578753027242408,-0.08285366130485095,0.33526333612761283,
GSE104036,ABCC1,5.081790923998135,4.922587770235837,0.15920315376229777,0.3360182905210893,
GSE104036,HDAC3,5.558107746810239,5.6029037579640475,-0.04479601115380838,0.35357273622290086,
GSE104036,CDKN1B,4.749599972427192,4.688140355196456,0.06145961723073601,0.37334355067426284,
GSE104036,SLC40A1,2.5476156054024415,2.699254444691842,-0.15163883928940036,0.3894233672765234,
GSE104036,CCNE1,3.5158078420359065,3.581551855360629,-0.06574401332472268,0.4045858846634359,
GSE104036,RAD50,3.548061924459279,3.649286573731724,-0.1012246492724449,0.4096834775969441,
GSE104036,FTH1,7.7669448625379,7.669431670794015,0.09751319174388495,0.41258547630962766,
GSE104036,BNIP3,6.180316120366331,6.315885401456565,-0.13556928109023403,0.4303345565275235,
GSE104036,CDKN2A,0.0245152573601168,0.04953080948922711,-0.025015552129110313,0.4322248793025065,
GSE104036,ATG3,4.319285206443394,4.255981117934955,0.06330408850843838,0.4472587310054826,
GSE104036,E2F2,0.7902823176127081,0.8599726082799374,-0.06969029066722932,0.45855254797655737,
GSE104036,PNPLA2,2.921747989748505,2.8404980430567703,0.08124994669173446,0.46122719439206517,
GSE104036,COL1A1,2.7591537531395187,2.5989428170090725,0.16021093613044624,0.48264396694939415,
GSE104036,BAP1,6.970156578238988,6.9125172404057365,0.05763933783325115,0.5169284093252947,
GSE104036,CDKN2B,0.44554414487425037,0.3747784945604053,0.07076565031384507,0.5184747643981578,
GSE104036,FBXL5,6.6662219504883815,6.710398754070049,-0.0441768035816672,0.526747740648247,
GSE104036,CD38,2.3203715094614483,2.129949194856442,0.19042231460500636,0.5287727280308656,
GSE104036,MAX,4.470247884759532,4.418036547741265,0.0522113370182673,0.5473132658817081,
GSE104036,SLC39A8,1.7996044056867275,1.6414220184877244,0.15818238719900313,0.550304156071796,
GSE104036,BECN1,5.380270178499271,5.460318188355823,-0.08004800985655258,0.5537322083623101,
GSE104036,CREB1,5.745775060087258,5.7829291449842914,-0.037154084897033535,0.560393565379017,
GSE104036,FN1,5.9245842217395515,5.737649127413142,0.18693509432640987,0.5645557742550209,
GSE104036,PPARGC1A,5.312929412573829,5.347404948087139,-0.03447553551330973,0.5685633340482712,
GSE104036,PCNA,4.7043088383874565,4.635332849167006,0.06897598922045045,0.5857320179751742,
GSE104036,CSE1L,6.121332454275774,6.139235112105862,-0.017902657830087598,0.5933055398313426,
GSE104036,TERF1,2.6337445945970734,2.5494775331365043,0.08426706146056917,0.6065302830000221,
GSE104036,BRCA1,1.4979210993033834,1.3957390662498177,0.10218203305356566,0.6625250637347023,
GSE104036,ATG5,4.173513254181057,4.196955422303522,-0.02344216812246458,0.7131516812704197,
GSE104036,RAD51,0.8179778066755364,0.844766554969337,-0.026788748293800513,0.7472499396559473,
GSE104036,HMGA2,0.12467366890867858,0.14209310584199683,-0.017419436933318252,0.774625611068368,
GSE104036,CHEK2,0.809660126181646,0.7514273472704914,0.058232778911154526,0.7996732374582367,
GSE104036,CDO1,3.5909864098266695,3.626709983658007,-0.03572357383133751,0.7997143462209708,
GSE104036,LIG3,4.401204491186128,4.427924525242025,-0.026720034055896846,0.815757646932212,
GSE104036,RGS4,8.428197790666948,8.45118490629038,-0.022987115623431364,0.8569975909125711,
GSE104036,BLM,2.3844219854035793,2.3950706788174267,-0.010648693413847443,0.9025830208201979,
GSE104036,HMGB1,5.72782133253832,5.745047468629259,-0.01722613609093937,0.9038958044353576,
GSE104036,TERT,1.1756455989629957,1.1946863393624627,-0.019040740399467015,0.9291356487129402,
GSE104036,DPP4,2.6470783568130707,2.661827236337274,-0.014748879524203229,0.9497559846093633,
GSE104036,GSS,3.1990774611232737,3.1958681221696117,0.0032093389536620442,0.9574928835026211,
GSE104036,CREBBP,7.2384127221545205,7.2411820786422965,-0.002769356487775987,0.9579372581237338,
GSE104036,HDAC1,3.580171485552789,3.5762113259174435,0.003960159635345573,0.9595118814225954,
GSE104036,EIF2AK3,5.407861747860815,5.410716622992111,-0.0028548751312964527,0.9670981434774668,
GSE104036,MMP2,1.2429441575592306,1.244918499965505,-0.0019743424062743653,0.9867593303772575,
GSE104036,XRCC5,3.8477517605723617,3.8490221723336133,-0.0012704117612516441,0.9868825264241456,
GSE104036,GABARAP,5.5794438733512175,5.579533621355309,-8.974800409156103e-05,0.9990423051336572,
GSE104036,ZEB1,0.0,0.0,0.0,,
