names,scores,logfoldchanges,pvals,pvals_adj,cell_type
EDAR,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
GFI1B,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
GM27042,-0.15867217,-2.7076812,0.8739271721213734,1.0,GABAergic
DEPDC1B,-0.15868905,-2.97114,0.8739138685421184,1.0,GABAergic
WNT10A,-0.15868905,-2.97114,0.8739138685421184,1.0,GABAergic
GTPBP3,-0.15911679,-0.09846513,0.8735768564342525,1.0,GABAergic
BRF2,-0.15939258,-0.18904392,0.8733595844697172,1.0,GABAergic
B230312C02RIK,-0.15939821,-0.8272498,0.8733551504473818,1.0,GABAergic
EFHD1,-0.1594151,-0.2744354,0.8733418484042436,1.0,GABAergic
TMC7,-0.1594151,-0.2744354,0.8733418484042436,1.0,GABAergic
ATAD5,-0.15968525,-0.57563883,0.8731290205860219,1.0,GABAergic
ERAL1,-0.1598541,-0.14421906,0.8729960078610058,1.0,GABAergic
GM16217,-0.15991601,-0.41797808,0.8729472374278253,1.0,GABAergic
MSH5,-0.15991601,-0.41797808,0.8729472374278253,1.0,GABAergic
A330009N23RIK,-0.16000043,-0.45125338,0.8728807330698554,1.0,GABAergic
ZFP69,-0.16000043,-0.45125338,0.8728807330698554,1.0,GABAergic
PLK4,-0.16015802,-0.31517056,0.8727565940055256,1.0,GABAergic
DCP1A,-0.16036627,-0.3027824,0.8725925579052496,1.0,GABAergic
DUSP7,-0.16038878,-0.114536725,0.8725748246007835,1.0,GABAergic
FEZ1,-0.16051261,-0.07072459,0.8724772925710287,1.0,GABAergic
DGKQ,-0.16068146,-0.26179352,0.8723442974728326,1.0,GABAergic
UBE2CBP,-0.16082215,-0.49258932,0.8722334709804496,1.0,GABAergic
ATP13A4,-0.16086718,-0.3538337,0.87219800703244,1.0,GABAergic
VHL,-0.16101353,-0.04936264,0.872082750975798,1.0,GABAergic
KLRB1C,-0.16104166,-0.5038544,0.8720605866607788,1.0,GABAergic
ZFP280B,-0.16164389,-0.54180235,0.8715862944223389,1.0,GABAergic
GABRG1,-0.16190842,-0.23347169,0.8713779750321942,1.0,GABAergic
SOX7,-0.16217858,-0.27021465,0.8711652325234739,1.0,GABAergic
CACNA1E,-0.16246562,-0.60142094,0.8709392038211602,1.0,GABAergic
AK4,-0.16253315,-0.648835,0.8708860221282476,1.0,GABAergic
ZFP14,-0.16253315,-0.648835,0.8708860221282476,1.0,GABAergic
WRN,-0.16287085,-0.12426318,0.8706201224252821,1.0,GABAergic
FOXO3,-0.16287647,-0.13131668,0.8706156908873844,1.0,GABAergic
NMRK1,-0.16319166,-0.090838,0.8703675312527759,1.0,GABAergic
KIRREL,-0.16334926,-0.72976404,0.8702434562204059,1.0,GABAergic
SLC35E3,-0.16357438,-0.2599621,0.8700662117154412,1.0,GABAergic
GATC,-0.16366443,-0.12488899,0.8699953157405312,1.0,GABAergic
ZFP809,-0.16369821,-0.2802485,0.8699687300192938,1.0,GABAergic
DENND6B,-0.16408093,-0.32451743,0.8696674354570045,1.0,GABAergic
TMEM56,-0.16410907,-0.7690389,0.8696452821912797,1.0,GABAergic
C530008M17RIK,-0.16416535,-0.83327764,0.8696009759667744,1.0,GABAergic
LY6G6D,-0.16416535,-0.83327764,0.8696009759667744,1.0,GABAergic
9530053A07RIK,-0.16416535,-0.83327764,0.8696009759667744,1.0,GABAergic
EVC2,-0.16416535,-0.83327764,0.8696009759667744,1.0,GABAergic
ARHGEF11,-0.16427791,-0.30538258,0.8695123647460192,1.0,GABAergic
FAM78A,-0.16477321,-0.3428583,0.8691224948557836,1.0,GABAergic
GM16984,-0.16493079,-0.8926793,0.8689984520129845,1.0,GABAergic
PDZD9,-0.16493079,-0.8926793,0.8689984520129845,1.0,GABAergic
CCDC78,-0.16498145,-0.97079015,0.8689585817837815,1.0,GABAergic
ASPRV1,-0.16502647,-0.43317538,0.8689231418597622,1.0,GABAergic
TBC1D8B,-0.16512778,-0.40827885,0.8688434029936462,1.0,GABAergic
FCRLA,-0.16529663,-0.2789756,0.8687105078481409,1.0,GABAergic
LYZ1,-0.16538106,-0.6941531,0.8686440616660532,1.0,GABAergic
1700037H04RIK,-0.16542046,-0.04194059,0.8686130537652055,1.0,GABAergic
THG1L,-0.16547674,-0.16968232,0.8685687571145607,1.0,GABAergic
DNAJC16,-0.1655105,-0.09352016,0.868542179322191,1.0,GABAergic
GLI1,-0.16575253,-1.0638002,0.8683517094924325,1.0,GABAergic
GM9946,-0.16575253,-1.0638002,0.8683517094924325,1.0,GABAergic
HIGD1B,-0.16575253,0.16205695,0.8683517094924325,1.0,GABAergic
OC90,-0.16579755,-1.1634442,0.8683162740876849,1.0,GABAergic
TTC16,-0.16579755,-1.1634442,0.8683162740876849,1.0,GABAergic
DNMBP,-0.16579755,-1.1634442,0.8683162740876849,1.0,GABAergic
NALCN,-0.16587634,-1.3337935,0.8682542627659492,1.0,GABAergic
PDZD8,-0.16607334,-0.073339,0.8680992380083872,1.0,GABAergic
RRP1,-0.16633223,-0.0192698,0.8678954988979204,1.0,GABAergic
TNFSF8,-0.1663829,-0.2802485,0.8678556379238341,1.0,GABAergic
RANGAP1,-0.16646169,-0.14633149,0.8677936326319294,1.0,GABAergic
MFSD6,-0.16653486,-0.15410581,0.8677360570176611,1.0,GABAergic
1700048O20RIK,-0.16653486,-1.1929837,0.8677360570176611,1.0,GABAergic
SVOPL,-0.16657425,-1.1929837,0.8677050550543884,1.0,GABAergic
SHCBP1L,-0.16657425,-1.318623,0.8677050550543884,1.0,GABAergic
NTF3,-0.16657425,-1.318623,0.8677050550543884,1.0,GABAergic
FAM178B,-0.16657425,-1.318623,0.8677050550543884,1.0,GABAergic
IRF6,-0.16661365,-1.4562347,0.8676740532945708,1.0,GABAergic
GM3739,-0.16661365,-1.4562347,0.8676740532945708,1.0,GABAergic
GM12905,-0.16661365,-1.4562347,0.8676740532945708,1.0,GABAergic
UNC80,-0.16661365,-1.4562347,0.8676740532945708,1.0,GABAergic
SEC14L4,-0.16661365,-1.4562347,0.8676740532945708,1.0,GABAergic
QRSL1,-0.16661927,-0.076090835,0.8676696244883512,1.0,GABAergic
KDM4B,-0.16665305,-0.1586677,0.8676430517382552,1.0,GABAergic
PHF19,-0.16666993,-1.6493042,0.8676297654192852,1.0,GABAergic
FAM149B,-0.16669245,-0.348838,0.8676120503854882,1.0,GABAergic
RWDD2B,-0.16675998,-0.27079362,0.8675589056830131,1.0,GABAergic
EVI5L,-0.1668219,-0.21938755,0.8675101902315541,1.0,GABAergic
2410131K14RIK,-0.16723275,-0.081655316,0.8671869095384789,1.0,GABAergic
AMIGO1,-0.16740723,-0.46417364,0.8670496326723889,1.0,GABAergic
OTOF,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
AVPR2,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
GM33050,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
LOXL4,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
SEMA4F,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
PCSK5,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
BC050972,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
LPO,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
ARHGEF33,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
GM42918,-0.16742975,-1.9708164,0.8670319198203543,1.0,GABAergic
MTO1,-0.1682177,-0.10404267,0.8664120121239999,1.0,GABAergic
TSHR,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
KCNK4,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
TVP23BOS,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
ATG4A-PS,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
1810012K16RIK,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
POLQ,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
4930534D22RIK,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
SLC22A19,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
ADRA2C,-0.16824585,-3.2927504,0.8663898740807767,1.0,GABAergic
GM16364,-0.1682571,-3.556209,0.866381018892835,1.0,GABAergic
HIST1H3G,-0.1682571,-3.556209,0.866381018892835,1.0,GABAergic
LYSMD1,-0.16851038,-0.2438446,0.8661817816002152,1.0,GABAergic
SENP8,-0.16867922,-0.3726311,0.8660489614616257,1.0,GABAergic
ZFP703,-0.16879742,-0.044954482,0.865955989615171,1.0,GABAergic
CD300E,-0.16920266,-0.9564012,0.865637243088171,1.0,GABAergic
STX17,-0.16956286,-0.07046901,0.8653539311875336,1.0,GABAergic
LRRC56,-0.16965854,-0.520183,0.8652786793710384,1.0,GABAergic
HARS2,-0.16977674,-0.18730177,0.8651857229313586,1.0,GABAergic
PRSS36,-0.17025514,-0.2789756,0.864809489743366,1.0,GABAergic
MLH3,-0.17025514,-0.2789756,0.864809489743366,1.0,GABAergic
LMBR1,-0.17072791,-0.33384857,0.864437712932361,1.0,GABAergic
PI4K2B,-0.17077294,-0.07808243,0.8644023071807523,1.0,GABAergic
NIPA1,-0.17093053,-0.27476,0.8642783891944894,1.0,GABAergic
EMID1,-0.17113878,-0.6301328,0.864114645547184,1.0,GABAergic
ABHD17C,-0.17118381,-0.12827131,0.8640792422823719,1.0,GABAergic
PARK2,-0.17121758,-0.58373094,0.8640526900128355,1.0,GABAergic
CD27,-0.17166783,0.064199425,0.8636986744339177,1.0,GABAergic
CDC25B,-0.17175226,-0.517699,0.8636322995570114,1.0,GABAergic
INVS,-0.17189297,-0.16910003,0.8635216769011277,1.0,GABAergic
DIP2A,-0.17195487,-0.21474858,0.8634730037800249,1.0,GABAergic
LRRC47,-0.1719999,-0.1251114,0.8634376054719448,1.0,GABAergic
ATP5SL,-0.17201115,-0.1530709,0.8634287559377566,1.0,GABAergic
SAMD15,-0.1720393,-0.648835,0.8634066321772537,1.0,GABAergic
4933408B17RIK,-0.1720393,-0.648835,0.8634066321772537,1.0,GABAergic
PRIM2,-0.17209558,-0.36756033,0.863362384977595,1.0,GABAergic
RHBDL2,-0.17210685,-0.697853,0.8633535355890881,1.0,GABAergic
PAQR3,-0.17210685,-0.697853,0.8633535355890881,1.0,GABAergic
OSBP2,-0.17210685,-0.697853,0.8633535355890881,1.0,GABAergic
THSD1,-0.17247267,-0.08203557,0.8630659398016763,1.0,GABAergic
PHTF1OS,-0.17306365,-1.0283132,0.8626014003391897,1.0,GABAergic
PDZRN4,-0.17334506,-1.135653,0.862380207759645,1.0,GABAergic
RAB43,-0.17349702,-0.35793638,0.8622607682520362,1.0,GABAergic
ACOT1,-0.17352517,0.0689414,0.8622386501701911,1.0,GABAergic
LIPT2,-0.17360958,-0.1724556,0.8621722965727681,1.0,GABAergic
DNAJB3,-0.17373903,-0.9005002,0.8620705562790724,1.0,GABAergic
TBC1D31,-0.17380095,-0.25505403,0.8620218986864994,1.0,GABAergic
CLEC9A,-0.17398669,-1.2946154,0.861875929050875,1.0,GABAergic
DCLK2,-0.17421745,-0.3407397,0.8616945794082632,1.0,GABAergic
ZFP747,-0.17433563,-0.363216,0.8616016958287549,1.0,GABAergic
PARM1,-0.17445382,-0.36537644,0.8615088141631269,1.0,GABAergic
GM26908,-0.17455514,-1.0533607,0.8614292028311205,1.0,GABAergic
CPNE1,-0.17455514,-1.0533607,0.8614292028311205,1.0,GABAergic
DNAH3,-0.17455514,-1.0533607,0.8614292028311205,1.0,GABAergic
GM5900,-0.17455514,-1.0533607,0.8614292028311205,1.0,GABAergic
XCR1,-0.17483093,-1.4382164,0.8612124902288802,1.0,GABAergic
IL12A,-0.17534873,-0.97079015,0.860805629499925,1.0,GABAergic
GM15821,-0.17537123,-1.2704676,0.8607879407401968,1.0,GABAergic
TIGIT,-0.17539938,-1.3337935,0.8607658298887471,1.0,GABAergic
4930570N18RIK,-0.17544441,-1.4408171,0.860730452753442,1.0,GABAergic
GM7676,-0.17544441,-1.4408171,0.860730452753442,1.0,GABAergic
HIST1H1B,-0.17546129,-0.517798,0.860717186399748,1.0,GABAergic
1700047I17RIK2,-0.17583275,-0.12853917,0.8604253365686935,1.0,GABAergic
TRMT5,-0.17587215,-0.14374822,0.8603943839161156,1.0,GABAergic
TRUB1,-0.17600161,-0.093301386,0.8602926838536524,1.0,GABAergic
A430046D13RIK,-0.17613669,-0.35999992,0.8601865645197215,1.0,GABAergic
GPALPP1,-0.1761423,-0.014726079,0.8601821429355863,1.0,GABAergic
VSTM2L,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
HC,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
RAPGEF3OS2,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
ZFP819,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
SMTNL2,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
GM28035,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
GM15348,-0.17618734,-1.6083461,0.8601467704203192,1.0,GABAergic
PGAM2,-0.17619297,-1.1634442,0.8601423488756398,1.0,GABAergic
RHBG,-0.17623799,-1.8014154,0.8601069766760643,1.0,GABAergic
MGAM,-0.17623799,-1.8014154,0.8601069766760643,1.0,GABAergic
ITPKC,-0.17678393,-0.44041103,0.8596781111111889,1.0,GABAergic
KCNAB3,-0.17687398,-0.46417364,0.8596073743727697,1.0,GABAergic
CLDN6,-0.17696966,-1.7483158,0.8595322178227179,1.0,GABAergic
DNM3OS,-0.17696966,-1.9708164,0.8595322178227179,1.0,GABAergic
ANO3,-0.17700343,-2.2339587,0.8595056922853234,1.0,GABAergic
GM26760,-0.17700343,-2.2339587,0.8595056922853234,1.0,GABAergic
5033417F24RIK,-0.17700343,-2.2339587,0.8595056922853234,1.0,GABAergic
DNAH10,-0.17703158,-2.4567754,0.8594835877919424,1.0,GABAergic
GIMAP9,-0.17704846,-0.09829631,0.8594703251487715,1.0,GABAergic
ZDHHC8,-0.17705409,-0.22878566,0.8594659042765249,1.0,GABAergic
DHRS7B,-0.17708223,-0.02168575,0.8594437999813762,1.0,GABAergic
GPLD1,-0.17714414,-0.17812139,0.8593951709198109,1.0,GABAergic
TJAP1,-0.17741993,-0.117864266,0.8591785570363579,1.0,GABAergic
RNF157,-0.17750435,-0.44357932,0.859112248781974,1.0,GABAergic
LCK,-0.17756063,-0.18280934,0.8590680438310585,1.0,GABAergic
MKRN2,-0.17772949,-0.040787168,0.8589354316294384,1.0,GABAergic
APOM,-0.17781954,-4.292854,0.8588647067488633,1.0,GABAergic
CYP2F2,-0.17781954,-4.292854,0.8588647067488633,1.0,GABAergic
GM28729,-0.17781954,-4.292854,0.8588647067488633,1.0,GABAergic
SLC2A2,-0.17781954,-4.292854,0.8588647067488633,1.0,GABAergic
GM15337,-0.17782517,-4.5563126,0.8588602864814245,1.0,GABAergic
SGIP1,-0.1778533,-0.5469612,0.8588381852105937,1.0,GABAergic
RNF122,-0.17787018,-0.5563221,0.8588249245011904,1.0,GABAergic
SPATA5,-0.17839925,-0.11477632,0.8584094424659903,1.0,GABAergic
ELMOD2,-0.17840487,-0.20369774,0.858405022654937,1.0,GABAergic
RAB33B,-0.1784499,-0.085296154,0.8583696643262899,1.0,GABAergic
UPP2,-0.17866378,-0.5993998,0.8582017161461404,1.0,GABAergic
FOXRED2,-0.17923222,-0.55591536,0.8577553587781817,1.0,GABAergic
1600010M07RIK,-0.17929414,-0.04940433,0.8577067483430545,1.0,GABAergic
HLCS,-0.17953615,-0.33760548,0.8575167309120407,1.0,GABAergic
RXRB,-0.18014963,-0.04777968,0.857035095833994,1.0,GABAergic
6230400D17RIK,-0.18029597,-0.7236669,0.8569202182583187,1.0,GABAergic
9930111J21RIK1,-0.1807181,-0.58373094,0.8565888576258064,1.0,GABAergic
NPHP4,-0.18086442,-0.6714106,0.8564739918371322,1.0,GABAergic
TBL1XR1,-0.18087569,-0.22074765,0.8564651561331248,1.0,GABAergic
PPP1R7,-0.18096574,-0.035787202,0.8563944711487878,1.0,GABAergic
SNPH,-0.18168053,-0.7485875,0.8558334499897932,1.0,GABAergic
GM26510,-0.18174806,-0.3672252,0.855780443879185,1.0,GABAergic
TIAM2,-0.18176495,-0.36805502,0.8557671924531882,1.0,GABAergic
PLPPR2,-0.18183811,-0.86448926,0.8557097700772073,1.0,GABAergic
EDNRB,-0.18212517,0.09424409,0.8554845050595208,1.0,GABAergic
CCDC62,-0.18227713,-0.34480384,0.855365251875283,1.0,GABAergic
SAP25,-0.18249662,-0.84545803,0.8551930031080984,1.0,GABAergic
1010001B22RIK,-0.18249662,-0.84545803,0.8551930031080984,1.0,GABAergic
A430078G23RIK,-0.1826317,-0.97141343,0.8550870072957704,1.0,GABAergic
INTS3,-0.18289623,-0.16232307,0.8548794397394437,1.0,GABAergic
FKRP,-0.18357162,-0.051187467,0.8543495256051825,1.0,GABAergic
TMEM170B,-0.18359414,-0.07215089,0.8543318629308455,1.0,GABAergic
LRIG3,-0.18402751,-0.97079015,0.8539918706891331,1.0,GABAergic
PPP4R4,-0.18412882,-1.1409318,0.8539123958910775,1.0,GABAergic
KBTBD8,-0.18412882,-1.1409318,0.8539123958910775,1.0,GABAergic
ZFP689,-0.1841457,-0.43075517,0.8538991502355121,1.0,GABAergic
PSMG1,-0.18438773,-0.08928673,0.8537093003665417,1.0,GABAergic
SPATA1,-0.18438773,-0.33842245,0.8537093003665417,1.0,GABAergic
BMI1,-0.18453406,-0.17806745,0.8535945115317283,1.0,GABAergic
ZFP846,-0.18461286,-0.38594514,0.853532703442881,1.0,GABAergic
AI846148,-0.18472542,-0.41030118,0.8534444077328508,1.0,GABAergic
4933407L21RIK,-0.1848999,-1.2704676,0.8533075530110398,1.0,GABAergic
GM15083,-0.18494493,-1.3860532,0.8532722363799972,1.0,GABAergic
DDX25,-0.18494493,-1.3860532,0.8532722363799972,1.0,GABAergic
MCCC1OS,-0.18494493,-1.3860532,0.8532722363799972,1.0,GABAergic
FAM13C,-0.18495055,-0.06931382,0.853267821821794,1.0,GABAergic
B3GNT4,-0.18501246,-1.5564026,0.8532192619848794,1.0,GABAergic
GM11266,-0.18501246,-1.5564026,0.8532192619848794,1.0,GABAergic
MRPS17,-0.18513066,-0.09764207,0.8531265583863632,1.0,GABAergic
RPRD1B,-0.18527137,-0.17080644,0.8530161996044663,1.0,GABAergic
GM7879,-0.18542333,-0.41030118,0.852897015351412,1.0,GABAergic
CTSK,-0.18563157,-0.4350717,0.8527336942372559,1.0,GABAergic
FAM174B,-0.18572162,-1.4562347,0.852663070845544,1.0,GABAergic
GM14168,-0.18572162,-1.6083461,0.852663070845544,1.0,GABAergic
PHTF2,-0.18572162,-0.28484142,0.852663070845544,1.0,GABAergic
LRRC18,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
AGAP2,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
GM26512,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
ERICH3,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
MAP3K19,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
GM44123,-0.18576102,-1.7783793,0.8526321734830515,1.0,GABAergic
FAM166B,-0.18576665,-1.8014154,0.8526277595925822,1.0,GABAergic
ZFP780B,-0.18613811,-0.09583052,0.8523364530316466,1.0,GABAergic
PSD3,-0.18613811,-0.26321498,0.8523364530316466,1.0,GABAergic
DOPEY2,-0.18617189,-0.036105607,0.8523099716151794,1.0,GABAergic
TNKS1BP1,-0.18622817,-0.27079362,0.8522658362910527,1.0,GABAergic
NOVA2,-0.18635762,-0.46853384,0.8521643268013448,1.0,GABAergic
CYP11A1,-0.18654335,-1.7804844,0.8520186870285885,1.0,GABAergic
KLRA5,-0.18654335,-2.1959553,0.8520186870285885,1.0,GABAergic
FIBIN,-0.18657713,-2.5559947,0.851992207611888,1.0,GABAergic
RLN3,-0.18657713,-2.3867025,0.851992207611888,1.0,GABAergic
SLC12A5,-0.18659963,-2.7788115,0.8519745547601061,1.0,GABAergic
RNASE2A,-0.18662214,-3.1422303,0.8519569019824826,1.0,GABAergic
IPP,-0.1871906,-0.13661246,0.8515111939499959,1.0,GABAergic
E2F6,-0.18735382,-0.14860171,0.8513832271336816,1.0,GABAergic
PDE4A,-0.18789414,-0.07922971,0.8509596407810771,1.0,GABAergic
GM16861,-0.18789977,-0.5115122,0.8509552286493273,1.0,GABAergic
FTX,-0.18789977,-0.5115122,0.8509552286493273,1.0,GABAergic
LAYN,-0.18800107,-0.15299426,0.8508758110758547,1.0,GABAergic
MTIF3,-0.18824871,-0.061517924,0.8506816855989836,1.0,GABAergic
TMEM87A,-0.18845697,-0.20562628,0.8505184507248346,1.0,GABAergic
ZFP410,-0.18866521,-0.0550249,0.8503552222567776,1.0,GABAergic
FCHO1,-0.18913235,-0.4186213,0.8499890844372177,1.0,GABAergic
MTURN,-0.18962201,-0.6491422,0.849605336146576,1.0,GABAergic
ALDH3A2,-0.18974583,-0.06062673,0.8495083019894799,1.0,GABAergic
CD19,-0.18998785,-0.97328484,0.849318650902684,1.0,GABAergic
TACO1,-0.1899991,-0.21474858,0.8493098301340418,1.0,GABAergic
GPR141,-0.19002725,-0.31439352,0.8492877782949741,1.0,GABAergic
DYSF,-0.1900779,-0.31104636,0.8492480852818336,1.0,GABAergic
ZW10,-0.19038746,-0.11621018,0.8490055251758556,1.0,GABAergic
NPHP3,-0.1904381,-0.7173227,0.8489658348825286,1.0,GABAergic
RPL3L,-0.1904381,-0.08534289,0.8489658348825286,1.0,GABAergic
GM10244,-0.1904381,-0.7173227,0.8489658348825286,1.0,GABAergic
D830044I16RIK,-0.1904381,-0.7173227,0.8489658348825286,1.0,GABAergic
4930524J08RIK,-0.19061258,-0.8246625,0.8488291268034167,1.0,GABAergic
TCEA2,-0.19065762,-0.38654208,0.8487938480370026,1.0,GABAergic
ANKRD22,-0.19111913,-0.697853,0.8484322581548234,1.0,GABAergic
ABLIM2,-0.19118667,-0.7485875,0.8483793452356467,1.0,GABAergic
B230398E01RIK,-0.19118667,-0.7485875,0.8483793452356467,1.0,GABAergic
WDR38,-0.19118667,-0.7485875,0.8483793452356467,1.0,GABAergic
RNFT2,-0.19125421,-0.8011633,0.848326432999709,1.0,GABAergic
TMEM151A,-0.1916313,-0.23001589,0.8480310189167475,1.0,GABAergic
CCDC8,-0.19172136,-0.34480384,0.8479604754261003,1.0,GABAergic
GID4,-0.1919071,-0.14725615,0.8478149833236936,1.0,GABAergic
SLC25A36,-0.19201966,-0.049620487,0.8477268088154495,1.0,GABAergic
SEMA4G,-0.1920703,-0.9069669,0.847687130908459,1.0,GABAergic
JOSD1,-0.19228981,-0.09352016,0.8475151977735833,1.0,GABAergic
PPIL2,-0.1924249,-0.08383129,0.847409396373936,1.0,GABAergic
ATP6AP1L,-0.19271757,-0.70753,0.8471801694445503,1.0,GABAergic
LYPD1,-0.19283013,-0.97099787,0.8470920086824454,1.0,GABAergic
ZFP748,-0.19307777,-0.23404147,0.8468980617431883,1.0,GABAergic
FKBP10,-0.19331978,-0.2513232,0.8467085316483497,1.0,GABAergic
LMNTD2,-0.1937025,-1.2341496,0.8464088277410523,1.0,GABAergic
0610038B21RIK,-0.1937025,-1.2341496,0.8464088277410523,1.0,GABAergic
OIP5,-0.19378693,-1.3865771,0.8463427195745561,1.0,GABAergic
SCN2B,-0.19378693,-1.3865771,0.8463427195745561,1.0,GABAergic
GRIP1,-0.19451861,-1.5116924,0.8457698274845921,1.0,GABAergic
IFNLR1,-0.19451861,-1.5116924,0.8457698274845921,1.0,GABAergic
SARM1,-0.19451861,-1.5116924,0.8457698274845921,1.0,GABAergic
SYDE2,-0.19451861,-1.5116924,0.8457698274845921,1.0,GABAergic
HIST1H2BM,-0.19451861,-1.5116924,0.8457698274845921,1.0,GABAergic
LRIG2,-0.19456363,-0.41349015,0.8457345752467483,1.0,GABAergic
PARPBP,-0.19460866,-1.7501045,0.8456993233177288,1.0,GABAergic
1700025G04RIK,-0.19467057,-0.3552596,0.8456508524197053,1.0,GABAergic
PYCR2,-0.19470434,-0.06742095,0.845624413994269,1.0,GABAergic
FOXF2,-0.19487882,-0.034447633,0.8454878182327699,1.0,GABAergic
ALOX12,-0.1953347,-1.9711325,0.8451309286590933,1.0,GABAergic
KIF6,-0.1953347,-1.9711325,0.8451309286590933,1.0,GABAergic
4930547M16RIK,-0.1953347,-1.9711325,0.8451309286590933,1.0,GABAergic
NUDT15,-0.1953347,-1.9711325,0.8451309286590933,1.0,GABAergic
A230065H16RIK,-0.1953741,-2.141798,0.8451000878411193,1.0,GABAergic
FAM216B,-0.1953741,-2.164202,0.8451000878411193,1.0,GABAergic
TRAF3IP3,-0.1957737,-0.07984807,0.844787287253178,1.0,GABAergic
RTEL1,-0.19582999,-0.46853384,0.844743232797204,1.0,GABAergic
PAX6,-0.1960101,-0.6242681,0.8446022618017017,1.0,GABAergic
CD226,-0.19610015,-0.5003433,0.8445317781698691,1.0,GABAergic
WISP2,-0.19615081,-2.97114,0.8444921316739059,1.0,GABAergic
D13ERTD608E,-0.19616206,-3.2946577,0.8444833213949617,1.0,GABAergic
MAN2C1OS,-0.19681494,-0.5563221,0.8439723585368969,1.0,GABAergic
SENP7,-0.19724832,-0.106907435,0.8436332211565111,1.0,GABAergic
PABPN1,-0.19725958,-0.18989004,0.843624412779381,1.0,GABAergic
CITED4,-0.19725958,-0.8099679,0.843624412779381,1.0,GABAergic
ACAP3,-0.19840774,-0.20118117,0.8427260612432526,1.0,GABAergic
CEP112,-0.19859347,-0.7236669,0.8425807588692898,1.0,GABAergic
XPO7,-0.19864976,-0.17279603,0.8425367289047618,1.0,GABAergic
PPP1R8,-0.19886363,-0.10222255,0.8423694195302539,1.0,GABAergic
PLPP7,-0.19904937,-0.23442185,0.8422241303198458,1.0,GABAergic
LILRA6,-0.19919007,-0.2406177,0.8421140663118416,1.0,GABAergic
INPP5E,-0.19935893,-0.13787222,0.8419819935743078,1.0,GABAergic
DOCK8,-0.19953339,-0.2894271,0.8418455230826596,1.0,GABAergic
UBE2O,-0.19957842,-0.18649127,0.8418103056623374,1.0,GABAergic
ZFP932,-0.19957842,-0.18953083,0.8418103056623374,1.0,GABAergic
1700066M21RIK,-0.19965158,-0.32953343,0.8417530780293179,1.0,GABAergic
GM9780,-0.19971913,-0.58373094,0.8417002532638986,1.0,GABAergic
CEP70,-0.19973038,-0.24575828,0.8416914492055976,1.0,GABAergic
IKZF2,-0.19978666,-0.5215828,0.8416474292110214,1.0,GABAergic
NATD1,-0.1997923,-0.34825763,0.8416430272387856,1.0,GABAergic
NUDT11,-0.2000118,-0.76473683,0.8414713541838701,1.0,GABAergic
ZSCAN20,-0.2000118,-0.76473683,0.8414713541838701,1.0,GABAergic
CASK,-0.20033824,-0.121384054,0.8412160594793727,1.0,GABAergic
BIVM,-0.20060839,-0.36633494,0.8410047937278008,1.0,GABAergic
TRAF6,-0.20099674,-0.1299598,0.8407011192724991,1.0,GABAergic
GRIA2,-0.20100237,-0.031016126,0.8406967183675812,1.0,GABAergic
ATP8A2,-0.20158209,-0.9069669,0.8402434518514221,1.0,GABAergic
