disease,gene,score,efo_id,disease_name,target_name
CIRI,APP,0.8806621678064895,EFO_0003763,CIRI_cerebrovascular_disorder,amyloid beta precursor protein
CIRI,COL4A1,0.8794188081184772,EFO_0003763,CIRI_cerebrovascular_disorder,collagen type IV alpha 1 chain
CIRI,NOTCH3,0.838596637408074,EFO_0003763,CIRI_cerebrovascular_disorder,notch receptor 3
CIRI,COL4A2,0.8258260162037324,EFO_0003763,CIRI_cerebrovascular_disorder,collagen type IV alpha 2 chain
CIRI,ITM2B,0.7952574079932486,EFO_0003763,CIRI_cerebrovascular_disorder,integral membrane protein 2B
CIRI,ACE,0.7814233678981013,EFO_0003763,CIRI_cerebrovascular_disorder,angiotensin I converting enzyme
CIRI,ACTA2,0.7777363549596444,EFO_0003763,CIRI_cerebrovascular_disorder,"actin alpha 2, smooth muscle"
CIRI,F2,0.7669556671707969,EFO_0003763,CIRI_cerebrovascular_disorder,"coagulation factor II, thrombin"
CIRI,RNF213,0.7500530606499308,EFO_0003763,CIRI_cerebrovascular_disorder,ring finger protein 213
CIRI,COLGALT1,0.7458439134381536,EFO_0003763,CIRI_cerebrovascular_disorder,collagen beta(1-O)galactosyltransferase 1
CIRI,CST3,0.7225508275298195,EFO_0003763,CIRI_cerebrovascular_disorder,cystatin C
CIRI,THSD1,0.7122511745803987,EFO_0003763,CIRI_cerebrovascular_disorder,thrombospondin type 1 domain containing 1
CIRI,F5,0.708882669252664,EFO_0003763,CIRI_cerebrovascular_disorder,coagulation factor V
CIRI,PDE3A,0.6990766315021674,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 3A
CIRI,GUCY1A1,0.6973975254483008,EFO_0003763,CIRI_cerebrovascular_disorder,guanylate cyclase 1 soluble subunit alpha 1
CIRI,HMGCR,0.6936730353238338,EFO_0003763,CIRI_cerebrovascular_disorder,3-hydroxy-3-methylglutaryl-CoA reductase
CIRI,ADRB1,0.6556272335360966,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor beta 1
CIRI,PRNP,0.6549655960770518,EFO_0003763,CIRI_cerebrovascular_disorder,prion protein (Kanno blood group)
CIRI,HTRA1,0.6514213015910538,EFO_0003763,CIRI_cerebrovascular_disorder,HtrA serine peptidase 1
CIRI,PDE5A,0.6268185375586133,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 5A
CIRI,PTGS2,0.6256738579004708,EFO_0003763,CIRI_cerebrovascular_disorder,prostaglandin-endoperoxide synthase 2
CIRI,P2RY12,0.6200365000578153,EFO_0003763,CIRI_cerebrovascular_disorder,purinergic receptor P2Y12
CIRI,EDNRA,0.6149039497202391,EFO_0003763,CIRI_cerebrovascular_disorder,endothelin receptor type A
CIRI,AGTR1,0.6119222867583616,EFO_0003763,CIRI_cerebrovascular_disorder,angiotensin II receptor type 1
CIRI,F10,0.6106120039749086,EFO_0003763,CIRI_cerebrovascular_disorder,coagulation factor X
CIRI,PTGS1,0.6104247303760928,EFO_0003763,CIRI_cerebrovascular_disorder,prostaglandin-endoperoxide synthase 1
CIRI,APOE,0.609112600410726,EFO_0003763,CIRI_cerebrovascular_disorder,apolipoprotein E
CIRI,PLAT,0.6024158291808936,EFO_0003763,CIRI_cerebrovascular_disorder,"plasminogen activator, tissue type"
CIRI,PDE8B,0.599452965342628,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 8B
CIRI,ZFHX3,0.5992513415380458,EFO_0003763,CIRI_cerebrovascular_disorder,zinc finger homeobox 3
CIRI,ADRB2,0.5930525910208744,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor beta 2
CIRI,KCNK3,0.5831811525569967,EFO_0003763,CIRI_cerebrovascular_disorder,potassium two pore domain channel subfamily K member 3
CIRI,CACNA1C,0.5823957942381282,EFO_0003763,CIRI_cerebrovascular_disorder,calcium voltage-gated channel subunit alpha1 C
CIRI,HFE,0.5812056611341271,EFO_0003763,CIRI_cerebrovascular_disorder,homeostatic iron regulator
CIRI,LDLR,0.5785900442377082,EFO_0003763,CIRI_cerebrovascular_disorder,low density lipoprotein receptor
CIRI,CACNA1S,0.5757718806826736,EFO_0003763,CIRI_cerebrovascular_disorder,calcium voltage-gated channel subunit alpha1 S
CIRI,CACNA1D,0.5757718806826736,EFO_0003763,CIRI_cerebrovascular_disorder,calcium voltage-gated channel subunit alpha1 D
CIRI,CACNA1F,0.5757718806826736,EFO_0003763,CIRI_cerebrovascular_disorder,calcium voltage-gated channel subunit alpha1 F
CIRI,PDE4B,0.5719731727928364,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 4B
CIRI,FGA,0.5679281532261112,EFO_0003763,CIRI_cerebrovascular_disorder,fibrinogen alpha chain
CIRI,F11,0.5678690937682714,EFO_0003763,CIRI_cerebrovascular_disorder,coagulation factor XI
CIRI,SORT1,0.5674585774751035,EFO_0003763,CIRI_cerebrovascular_disorder,sortilin 1
CIRI,ATP4A,0.563644482734376,EFO_0003763,CIRI_cerebrovascular_disorder,ATPase H+/K+ transporting subunit alpha
CIRI,VKORC1,0.5628894632654511,EFO_0003763,CIRI_cerebrovascular_disorder,vitamin K epoxide reductase complex subunit 1
CIRI,PDE4D,0.5615174807545674,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 4D
CIRI,FGF5,0.5599746866137699,EFO_0003763,CIRI_cerebrovascular_disorder,fibroblast growth factor 5
CIRI,SH2B3,0.5592482908310744,EFO_0003763,CIRI_cerebrovascular_disorder,SH2B adaptor protein 3
CIRI,ATP4B,0.5564670010437158,EFO_0003763,CIRI_cerebrovascular_disorder,ATPase H+/K+ transporting subunit beta
CIRI,PDE6B,0.554066293088357,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 6B
CIRI,SLC29A1,0.5535488527748342,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 29 member 1 (Augustine blood group)
CIRI,PDE10A,0.5529269270698532,EFO_0000712,CIRI_stroke,phosphodiesterase 10A
CIRI,PDE3B,0.5466464744430357,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 3B
CIRI,PDE4A,0.5458858406680246,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 4A
CIRI,PDE1B,0.5445245853425352,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 1B
CIRI,PDE2A,0.5442935979333573,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 2A
CIRI,PDE1C,0.5436930306694946,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 1C
CIRI,ABO,0.5434684290354714,EFO_0003763,CIRI_cerebrovascular_disorder,"ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase"
CIRI,PDE9A,0.5434158457784811,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 9A
CIRI,SLC12A3,0.5432277162236536,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 12 member 3
CIRI,PDE7A,0.5427639479792455,EFO_0000712,CIRI_stroke,phosphodiesterase 7A
CIRI,PDE6A,0.5414755515413864,EFO_0000712,CIRI_stroke,phosphodiesterase 6A
CIRI,PDE7B,0.5413831565777153,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 7B
CIRI,PDE1A,0.5409211817593593,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 1A
CIRI,PDE4C,0.5409211817593593,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 4C
CIRI,PDE6C,0.5409211817593593,EFO_0003763,CIRI_cerebrovascular_disorder,phosphodiesterase 6C
CIRI,PDE6G,0.5409211817593593,EFO_0000712,CIRI_stroke,phosphodiesterase 6G
CIRI,PDE8A,0.5409211817593593,EFO_0000712,CIRI_stroke,phosphodiesterase 8A
CIRI,PDE6H,0.5409211817593593,EFO_0000712,CIRI_stroke,phosphodiesterase 6H
CIRI,PDE6D,0.5409211817593593,EFO_0000712,CIRI_stroke,phosphodiesterase 6D
CIRI,ZNF475,0.5359821426791257,EFO_0003763,CIRI_cerebrovascular_disorder,zinc finger protein 475
CIRI,CELSR2,0.5358198972651672,EFO_0003763,CIRI_cerebrovascular_disorder,cadherin EGF LAG seven-pass G-type receptor 2
CIRI,LPA,0.5337824595738437,EFO_0003763,CIRI_cerebrovascular_disorder,lipoprotein(a)
CIRI,COL3A1,0.5333128469006647,EFO_0003763,CIRI_cerebrovascular_disorder,collagen type III alpha 1 chain
CIRI,GLA,0.5310477110755067,EFO_0003763,CIRI_cerebrovascular_disorder,galactosidase alpha
CIRI,ANO1,0.5256558138321893,EFO_0003763,CIRI_cerebrovascular_disorder,anoctamin 1
CIRI,STAMBPL1,0.5250810533419763,EFO_0003763,CIRI_cerebrovascular_disorder,STAM binding protein like 1
CIRI,MPO,0.5191828231753288,EFO_0003763,CIRI_cerebrovascular_disorder,myeloperoxidase
CIRI,SH3PXD2A,0.5164438048125454,EFO_0003763,CIRI_cerebrovascular_disorder,SH3 and PX domains 2A
CIRI,CTAGE1,0.5144890875084548,EFO_0003763,CIRI_cerebrovascular_disorder,cutaneous T cell lymphoma-associated antigen 1
CIRI,FBN1,0.5117406026464518,EFO_0003763,CIRI_cerebrovascular_disorder,fibrillin 1
CIRI,MMP12,0.5082970073053796,EFO_0003763,CIRI_cerebrovascular_disorder,matrix metallopeptidase 12
CIRI,FURIN,0.5060614736028458,EFO_0003763,CIRI_cerebrovascular_disorder,"furin, paired basic amino acid cleaving enzyme"
CIRI,ALDH2,0.5051705814421532,EFO_0003763,CIRI_cerebrovascular_disorder,aldehyde dehydrogenase 2 family member
CIRI,ADRA1D,0.5027668635319552,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 1D
CIRI,FOXF2,0.5025567059676398,EFO_0003763,CIRI_cerebrovascular_disorder,forkhead box F2
CIRI,GRK5,0.501019109922295,EFO_0003763,CIRI_cerebrovascular_disorder,G protein-coupled receptor kinase 5
CIRI,PROCR,0.49637938992004926,EFO_0003763,CIRI_cerebrovascular_disorder,protein C receptor
CIRI,ADRA1A,0.4919288023635038,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 1A
CIRI,ADRA1B,0.4891320778278639,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 1B
CIRI,PCSK9,0.4848342020235301,EFO_0003763,CIRI_cerebrovascular_disorder,proprotein convertase subtilisin/kexin type 9
CIRI,CDKN2B,0.47574786938593594,EFO_0003763,CIRI_cerebrovascular_disorder,cyclin dependent kinase inhibitor 2B
CIRI,H2BC4,0.4757121453193178,EFO_0003763,CIRI_cerebrovascular_disorder,H2B clustered histone 4
CIRI,PITX2,0.4743379218776851,EFO_0003763,CIRI_cerebrovascular_disorder,paired like homeodomain 2
CIRI,CASZ1,0.4735890632312065,EFO_0003763,CIRI_cerebrovascular_disorder,castor zinc finger 1
CIRI,NR3C2,0.4734423167692614,EFO_0003763,CIRI_cerebrovascular_disorder,nuclear receptor subfamily 3 group C member 2
CIRI,LIPA,0.47077520207226276,EFO_0003763,CIRI_cerebrovascular_disorder,"lipase A, lysosomal acid type"
CIRI,REN,0.4692826553924667,EFO_0003763,CIRI_cerebrovascular_disorder,renin
CIRI,MT-CO2,0.4667379002950983,EFO_0003763,CIRI_cerebrovascular_disorder,mitochondrially encoded cytochrome c oxidase II
CIRI,CDKN1A,0.4667200789230593,EFO_0003763,CIRI_cerebrovascular_disorder,cyclin dependent kinase inhibitor 1A
CIRI,CTSA,0.46616888333467804,EFO_0003763,CIRI_cerebrovascular_disorder,cathepsin A
CIRI,KAT6B,0.463720056558555,EFO_0003763,CIRI_cerebrovascular_disorder,lysine acetyltransferase 6B
CIRI,HECTD4,0.46271886144288016,EFO_0000712,CIRI_stroke,HECT domain E3 ubiquitin protein ligase 4
CIRI,SWAP70,0.4623995613080171,EFO_0003763,CIRI_cerebrovascular_disorder,switching B cell complex subunit SWAP70
CIRI,GRIK4,0.4611804114663981,EFO_0003763,CIRI_cerebrovascular_disorder,glutamate ionotropic receptor kainate type subunit 4
CIRI,TCF7L2,0.4583586297262049,EFO_0003763,CIRI_cerebrovascular_disorder,transcription factor 7 like 2
CIRI,PLG,0.4576568360464998,EFO_0003763,CIRI_cerebrovascular_disorder,plasminogen
CIRI,LRCH1,0.45441865830193506,EFO_0003763,CIRI_cerebrovascular_disorder,leucine rich repeats and calponin homology domain containing 1
CIRI,VWF,0.4519216417375484,EFO_0003763,CIRI_cerebrovascular_disorder,von Willebrand factor
CIRI,GABRG2,0.4445392289714424,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit gamma2
CIRI,WNT2B,0.4444321136807123,EFO_0003763,CIRI_cerebrovascular_disorder,Wnt family member 2B
CIRI,PIK3CA,0.4437628918973678,EFO_0003763,CIRI_cerebrovascular_disorder,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha"
CIRI,HDAC9,0.4426244081325738,EFO_0003763,CIRI_cerebrovascular_disorder,histone deacetylase 9
CIRI,NOS3,0.44113991180394735,EFO_0003763,CIRI_cerebrovascular_disorder,nitric oxide synthase 3
CIRI,MT-CO1,0.4376066023474888,EFO_0003763,CIRI_cerebrovascular_disorder,mitochondrially encoded cytochrome c oxidase I
CIRI,PIK3CG,0.4367667638214483,EFO_0003763,CIRI_cerebrovascular_disorder,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit gamma"
CIRI,TSPAN2,0.435985009338577,EFO_0000712,CIRI_stroke,tetraspanin 2
CIRI,ZC3HC1,0.4343121796140488,EFO_0000712,CIRI_stroke,zinc finger C3HC-type containing 1
CIRI,MT-ND1,0.43379101480868365,EFO_0003763,CIRI_cerebrovascular_disorder,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1
CIRI,ATP2B1,0.4326641531630587,EFO_0003763,CIRI_cerebrovascular_disorder,ATPase plasma membrane Ca2+ transporting 1
CIRI,SOS2,0.42934486412676914,EFO_0003763,CIRI_cerebrovascular_disorder,SOS Ras/Rho guanine nucleotide exchange factor 2
CIRI,MMP3,0.4293105119525208,EFO_0003763,CIRI_cerebrovascular_disorder,matrix metallopeptidase 3
CIRI,PTPN11,0.42778224337360754,EFO_0003763,CIRI_cerebrovascular_disorder,protein tyrosine phosphatase non-receptor type 11
CIRI,SNAP25,0.42688689776467775,EFO_0003763,CIRI_cerebrovascular_disorder,synaptosome associated protein 25
CIRI,MT-ND2,0.4260742419160883,EFO_0003763,CIRI_cerebrovascular_disorder,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2
CIRI,FGB,0.42520243519291595,EFO_0003763,CIRI_cerebrovascular_disorder,fibrinogen beta chain
CIRI,PIEZO2,0.4242121149768307,EFO_0003763,CIRI_cerebrovascular_disorder,piezo type mechanosensitive ion channel component 2
CIRI,ULK4,0.421035319634144,EFO_0003763,CIRI_cerebrovascular_disorder,unc-51 like kinase 4
CIRI,CUX2,0.42033280139668094,EFO_0003763,CIRI_cerebrovascular_disorder,cut like homeobox 2
CIRI,ITGA2B,0.4173393626992761,EFO_0003763,CIRI_cerebrovascular_disorder,integrin subunit alpha 2b
CIRI,PSRC1,0.4164112587925873,EFO_0003763,CIRI_cerebrovascular_disorder,proline and serine rich coiled-coil 1
CIRI,ITGB3,0.4160142791939435,EFO_0003763,CIRI_cerebrovascular_disorder,integrin subunit beta 3
CIRI,MTHFR,0.4153282129653303,EFO_0003763,CIRI_cerebrovascular_disorder,methylenetetrahydrofolate reductase
CIRI,EFEMP1,0.41271995300470027,EFO_0003763,CIRI_cerebrovascular_disorder,EGF-like fibulin extracellular matrix protein 1
CIRI,PRKCH,0.40996481657112116,EFO_0003763,CIRI_cerebrovascular_disorder,protein kinase C eta
CIRI,TRAFD1,0.4073424593202084,EFO_0000712,CIRI_stroke,TRAF-type zinc finger domain containing 1
CIRI,SEMA5B,0.4071562891506834,EFO_0000712,CIRI_stroke,semaphorin 5B
CIRI,ACHE,0.4068083222523364,EFO_0003763,CIRI_cerebrovascular_disorder,acetylcholinesterase (Yt blood group)
CIRI,GRIN2B,0.4066447026579011,EFO_0003763,CIRI_cerebrovascular_disorder,glutamate ionotropic receptor NMDA type subunit 2B
CIRI,KCNC2,0.4065228974903643,EFO_0003763,CIRI_cerebrovascular_disorder,potassium voltage-gated channel subfamily C member 2
CIRI,GABRP,0.405929560326546,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit pi
CIRI,PRRX1,0.40591244285697936,EFO_0003763,CIRI_cerebrovascular_disorder,paired related homeobox 1
CIRI,SLK,0.40466510175734455,EFO_0003763,CIRI_cerebrovascular_disorder,STE20 like kinase
CIRI,STARD13,0.40439302033028446,EFO_0003763,CIRI_cerebrovascular_disorder,StAR related lipid transfer domain containing 13
CIRI,GABRA1,0.40374058683006636,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha1
CIRI,GABRB3,0.4026482045222995,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit beta3
CIRI,DIAPH1,0.402150628366635,EFO_0003763,CIRI_cerebrovascular_disorder,diaphanous related formin 1
CIRI,GABRD,0.40001813055086416,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit delta
CIRI,SLC6A4,0.39993942819278844,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 6 member 4
CIRI,GABRQ,0.39983334062352177,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit theta
CIRI,SLC20A2,0.3987812259190486,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 20 member 2
CIRI,CORO2A,0.3985757492559139,EFO_0003763,CIRI_cerebrovascular_disorder,coronin 2A
CIRI,NR3C1,0.3981945194849101,EFO_0003763,CIRI_cerebrovascular_disorder,nuclear receptor subfamily 3 group C member 1
CIRI,GABRG1,0.3981702312774406,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit gamma1
CIRI,GABRA5,0.3981702312774406,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha5
CIRI,GABRA2,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha2
CIRI,GABRE,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit epsilon
CIRI,GABRB2,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit beta2
CIRI,GABRA6,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha6
CIRI,GABRA4,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha4
CIRI,GABRG3,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit gamma3
CIRI,GABRB1,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit beta1
CIRI,GABRA3,0.39780065142275595,EFO_0003763,CIRI_cerebrovascular_disorder,gamma-aminobutyric acid type A receptor subunit alpha3
CIRI,KCNF1,0.3962717330785969,EFO_0003763,CIRI_cerebrovascular_disorder,potassium voltage-gated channel modifier subfamily F member 1
CIRI,IL6R,0.3957395187883528,EFO_0003763,CIRI_cerebrovascular_disorder,interleukin 6 receptor
CIRI,CCDC63,0.3953617246657863,EFO_0003763,CIRI_cerebrovascular_disorder,coiled-coil domain containing 63
CIRI,IL4,0.3949891571736568,EFO_0003763,CIRI_cerebrovascular_disorder,interleukin 4
CIRI,PHACTR1,0.394959952768896,EFO_0003763,CIRI_cerebrovascular_disorder,phosphatase and actin regulator 1
CIRI,SCARA5,0.39249043867592665,EFO_0003763,CIRI_cerebrovascular_disorder,scavenger receptor class A member 5
CIRI,RP1,0.39247587787678945,EFO_0003763,CIRI_cerebrovascular_disorder,RP1 axonemal microtubule associated
CIRI,KCNH8,0.39229889331176093,EFO_0003763,CIRI_cerebrovascular_disorder,potassium voltage-gated channel subfamily H member 8
CIRI,CAMK2D,0.3907629912522688,EFO_0003763,CIRI_cerebrovascular_disorder,calcium/calmodulin dependent protein kinase II delta
CIRI,CARF,0.39059418241927185,EFO_0003763,CIRI_cerebrovascular_disorder,calcium responsive transcription factor
CIRI,DCC,0.39023576462305104,EFO_0003763,CIRI_cerebrovascular_disorder,DCC netrin 1 receptor
CIRI,FHIT,0.38907072498077133,EFO_0003763,CIRI_cerebrovascular_disorder,fragile histidine triad diadenosine triphosphatase
CIRI,LAMC1,0.388653903045196,EFO_0003763,CIRI_cerebrovascular_disorder,laminin subunit gamma 1
CIRI,ABCG5,0.3883752511647248,EFO_0003763,CIRI_cerebrovascular_disorder,ATP binding cassette subfamily G member 5
CIRI,RYR3,0.3875293729465657,EFO_0003763,CIRI_cerebrovascular_disorder,ryanodine receptor 3
CIRI,FN1,0.38668605015099855,EFO_0003763,CIRI_cerebrovascular_disorder,fibronectin 1
CIRI,F2R,0.38469697192491087,EFO_0003763,CIRI_cerebrovascular_disorder,coagulation factor II thrombin receptor
CIRI,ALOX5AP,0.3828221280788283,EFO_0003763,CIRI_cerebrovascular_disorder,arachidonate 5-lipoxygenase activating protein
CIRI,DPP4,0.38151969988548523,EFO_0003763,CIRI_cerebrovascular_disorder,dipeptidyl peptidase 4
CIRI,KCNH2,0.3810215079335851,EFO_0003763,CIRI_cerebrovascular_disorder,potassium voltage-gated channel subfamily H member 2
CIRI,CDH13,0.3808322881025123,EFO_0003763,CIRI_cerebrovascular_disorder,cadherin 13
CIRI,FOXC1,0.37950190961540514,EFO_0003763,CIRI_cerebrovascular_disorder,forkhead box C1
CIRI,PLEKHG1,0.3794503394711191,EFO_0003763,CIRI_cerebrovascular_disorder,pleckstrin homology and RhoGEF domain containing G1
CIRI,ATXN2,0.37846351220812485,EFO_0003763,CIRI_cerebrovascular_disorder,ataxin 2
CIRI,ATP1A2,0.37845443738583373,EFO_0003763,CIRI_cerebrovascular_disorder,ATPase Na+/K+ transporting subunit alpha 2
CIRI,SAMHD1,0.3777806279705891,EFO_0003763,CIRI_cerebrovascular_disorder,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
CIRI,TENM2,0.3777625385401019,EFO_0003763,CIRI_cerebrovascular_disorder,teneurin transmembrane protein 2
CIRI,PLAU,0.3764456756792589,EFO_0003763,CIRI_cerebrovascular_disorder,"plasminogen activator, urokinase"
CIRI,SLC12A1,0.3762754835718568,EFO_0003763,CIRI_cerebrovascular_disorder,solute carrier family 12 member 1
CIRI,PRDM2,0.3759591582294923,EFO_0003763,CIRI_cerebrovascular_disorder,PR/SET domain 2
CIRI,RYR1,0.3751980740249122,EFO_0003763,CIRI_cerebrovascular_disorder,ryanodine receptor 1
CIRI,GSK3B,0.3746113399349833,EFO_0003763,CIRI_cerebrovascular_disorder,glycogen synthase kinase 3 beta
CIRI,IL1RN,0.3740718359838541,EFO_0003763,CIRI_cerebrovascular_disorder,interleukin 1 receptor antagonist
CIRI,HABP2,0.37325897346394793,EFO_0003763,CIRI_cerebrovascular_disorder,hyaluronan binding protein 2
CIRI,ANGPTL6,0.37275464829751415,EFO_0003763,CIRI_cerebrovascular_disorder,angiopoietin like 6
CIRI,ADRA2B,0.3691741822826955,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 2B
CIRI,GRIN2A,0.368981653610792,EFO_0003763,CIRI_cerebrovascular_disorder,glutamate ionotropic receptor NMDA type subunit 2A
CIRI,KCNN2,0.3688282202462826,EFO_0003763,CIRI_cerebrovascular_disorder,potassium calcium-activated channel subfamily N member 2
CIRI,COL6A3,0.36865069939202705,EFO_0003763,CIRI_cerebrovascular_disorder,collagen type VI alpha 3 chain
CIRI,PMF1,0.368524375657056,EFO_0003763,CIRI_cerebrovascular_disorder,polyamine modulated factor 1
CIRI,E2F7,0.36802517325728246,EFO_0003763,CIRI_cerebrovascular_disorder,E2F transcription factor 7
CIRI,ADRA2A,0.3679381386222105,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 2A
CIRI,ADRA2C,0.3671142835294759,EFO_0003763,CIRI_cerebrovascular_disorder,adrenoceptor alpha 2C
CIRI,CTNNA3,0.3659808072673007,EFO_0003763,CIRI_cerebrovascular_disorder,catenin alpha 3
CIRI,HTR2A,0.36584664028926933,EFO_0003763,CIRI_cerebrovascular_disorder,5-hydroxytryptamine receptor 2A
CIRI,TWIST1,0.36444015049207035,EFO_0003763,CIRI_cerebrovascular_disorder,twist family bHLH transcription factor 1
CIRI,ZPR1,0.36298549645769607,EFO_0003763,CIRI_cerebrovascular_disorder,ZPR1 zinc finger
CIRI,LIPC,0.3629546215515597,EFO_0003763,CIRI_cerebrovascular_disorder,"lipase C, hepatic type"
CIRI,RGL3,0.3626826597218026,EFO_0000712,CIRI_stroke,ral guanine nucleotide dissociation stimulator like 3
CIRI,TUBB2A,0.35931374761012674,EFO_0003763,CIRI_cerebrovascular_disorder,tubulin beta 2A class IIa
CIRI,HGFAC,0.35891275067318706,EFO_0000712,CIRI_stroke,HGF activator
CIRI,SOX17,0.35884213181933283,EFO_0003763,CIRI_cerebrovascular_disorder,SRY-box transcription factor 17
CIRI,NKX2-5,0.3585929617305507,EFO_0003763,CIRI_cerebrovascular_disorder,NK2 homeobox 5
CIRI,CALHM1,0.3584858124657071,EFO_0003763,CIRI_cerebrovascular_disorder,calcium homeostasis modulator 1
CIRI,LAMA1,0.35745336476436385,EFO_0003763,CIRI_cerebrovascular_disorder,laminin subunit alpha 1
CIRI,F7,0.3565824932537033,EFO_0003763,CIRI_cerebrovascular_disorder,coagulation factor VII
CIRI,FER,0.35608401894396186,EFO_0003763,CIRI_cerebrovascular_disorder,FER tyrosine kinase
CIRI,TENM3,0.35531126171238175,EFO_0003763,CIRI_cerebrovascular_disorder,teneurin transmembrane protein 3
CIRI,GSK3A,0.35295902733096474,EFO_0003763,CIRI_cerebrovascular_disorder,glycogen synthase kinase 3 alpha
CIRI,GRIN1,0.3529504362607599,EFO_0003763,CIRI_cerebrovascular_disorder,glutamate ionotropic receptor NMDA type subunit 1
CIRI,IMPA1,0.3528666323672936,EFO_0003763,CIRI_cerebrovascular_disorder,inositol monophosphatase 1
CIRI,SOX5,0.35270439831352174,EFO_0003763,CIRI_cerebrovascular_disorder,SRY-box transcription factor 5
CIRI,NLN,0.3525230175001256,EFO_0003763,CIRI_cerebrovascular_disorder,neurolysin
CIRI,GULP1,0.35225866047730553,EFO_0003763,CIRI_cerebrovascular_disorder,GULP PTB domain containing engulfment adaptor 1
CIRI,EFCAB5,0.3515606565907633,EFO_0003763,CIRI_cerebrovascular_disorder,EF-hand calcium binding domain 5
CIRI,ADGRG1,0.35138443475548375,EFO_0003763,CIRI_cerebrovascular_disorder,adhesion G protein-coupled receptor G1
CIRI,CETP,0.3513287025495668,EFO_0003763,CIRI_cerebrovascular_disorder,cholesteryl ester transfer protein
CIRI,CXCL8,0.3512373682987021,EFO_0003763,CIRI_cerebrovascular_disorder,C-X-C motif chemokine ligand 8
CIRI,HAAO,0.3507261986165561,EFO_0003763,CIRI_cerebrovascular_disorder,"3-hydroxyanthranilate 3,4-dioxygenase"
CIRI,MELTF,0.350623749965885,EFO_0003763,CIRI_cerebrovascular_disorder,melanotransferrin
CIRI,CAV1,0.35061916362599727,EFO_0003763,CIRI_cerebrovascular_disorder,caveolin 1
CIRI,RRM2B,0.3505823992570599,EFO_0003763,CIRI_cerebrovascular_disorder,ribonucleotide reductase regulatory TP53 inducible subunit M2B
