compound,gene,binding_probability
Epicatechin,SIRT6,0.42622771859169006
Emodin,FTH1,0.426227331161499
Catechin,SIRT6,0.42622601985931396
Pinocembrin,RAD51,0.42621996998786926
Physcion,NR2F2,0.42621922492980957
Epicatechin,LIG3,0.42621639370918274
Catechin,LIG3,0.42621472477912903
Epicatechin,ATF2,0.42621418833732605
Catechin,ATF2,0.4262125790119171
Epicatechin,TP53,0.426211953163147
Catechin,TP53,0.42621028423309326
Schisandrin,ACVR1B,0.42620280385017395
Epicatechin,MAPK8,0.4262026846408844
Catechin,MAPK8,0.4262010157108307
Epicatechin,STAT1,0.42619985342025757
Catechin,STAT1,0.4261963665485382
Epicatechin,VCAM1,0.4261947572231293
Catechin,VCAM1,0.42619311809539795
Epicatechin,VDAC2,0.42619144916534424
Hesperetin,LACTB,0.42619019746780396
Catechin,VDAC2,0.4261897802352905
ML162,LACTB,0.426179975271225
Epicatechin,HSPD1,0.42616698145866394
Catechin,HSPD1,0.4261653423309326
Erastin,SIRT1,0.42616352438926697
Epicatechin,MDM4,0.4261549115180969
Catechin,MDM4,0.426153302192688
Epicatechin,SLAMF8,0.426150918006897
Catechin,SLAMF8,0.4261493384838104
Epicatechin,HMGA2,0.42614075541496277
Catechin,HMGA2,0.4261372983455658
Epicatechin,RAD50,0.42613425850868225
Catechin,RAD50,0.4261326193809509
Huperzine A,RAD51,0.42613106966018677
Emodin,SIRT1,0.42612767219543457
Epicatechin,CCNB1,0.42612239718437195
Catechin,CCNB1,0.4261207580566406
Epicatechin,MMP12,0.4261174201965332
Epicatechin,TRIB3,0.426115483045578
Epicatechin,GADD45A,0.426114559173584
Catechin,MMP12,0.42611390352249146
Catechin,TRIB3,0.4261138141155243
Catechin,GADD45A,0.4261128604412079
Schisandrin,SPATA2,0.4261128604412079
Epicatechin,ATG7,0.4261116087436676
Catechin,ATG7,0.4261099696159363
Epicatechin,CD38,0.42609837651252747
Catechin,CD38,0.42609676718711853
Epicatechin,PRKDC,0.4260965585708618
Catechin,PRKDC,0.4260949194431305
Epicatechin,IGFBP5,0.426090806722641
Catechin,IGFBP5,0.4260891377925873
Epicatechin,MAPK3,0.42608335614204407
Catechin,MAPK3,0.42608171701431274
Epicatechin,MTOR,0.4260793626308441
Catechin,MTOR,0.4260777235031128
Epicatechin,ALOX5,0.42607468366622925
Epicatechin,TSC1,0.426074355840683
Epicatechin,CSE1L,0.42607390880584717
Catechin,ALOX5,0.4260730445384979
Catechin,TSC1,0.42607271671295166
Epicatechin,NFE2L2,0.4260726273059845
Catechin,CSE1L,0.42607226967811584
Catechin,NFE2L2,0.4260709583759308
Epicatechin,ACSL3,0.42606985569000244
Epicatechin,XRCC1,0.4260692298412323
Catechin,ACSL3,0.4260682165622711
Catechin,XRCC1,0.426067590713501
Epicatechin,JUN,0.4260670244693756
Catechin,JUN,0.4260653853416443
Epicatechin,SNAI1,0.42606186866760254
Catechin,SNAI1,0.4260602295398712
Epicatechin,GADD45B,0.42605942487716675
Catechin,GADD45B,0.4260577857494354
Epicatechin,CHAC1,0.4260534346103668
Epicatechin,TERT,0.42605119943618774
Catechin,CHAC1,0.42604994773864746
Catechin,TERT,0.4260495603084564
Artemisinin,SETD7,0.4260416328907013
Epicatechin,CDO1,0.42603668570518494
Catechin,CDO1,0.42603322863578796
Schisandrin,ABCC1,0.42602285742759705
Epicatechin,ATF4,0.42600154876708984
Catechin,ATF4,0.4259999096393585
Hesperetin,RGS4,0.4259984493255615
Epicatechin,SLC3A2,0.42599472403526306
Catechin,SLC3A2,0.42599308490753174
Epicatechin,BLM,0.42599204182624817
Catechin,BLM,0.42599040269851685
Schisandrin,SAT1,0.4259894788265228
Epicatechin,RB1,0.425987184047699
Catechin,RB1,0.42598554491996765
Epicatechin,PLIN2,0.42598485946655273
Hesperetin,KLF6,0.42598411440849304
Catechin,PLIN2,0.4259832203388214
Epicatechin,STAT3,0.4259795844554901
Catechin,STAT3,0.4259779453277588
Epicatechin,XRCC6,0.4259759783744812
Catechin,XRCC6,0.4259743392467499
Epicatechin,GSS,0.425972580909729
Catechin,GSS,0.4259709417819977
Epicatechin,HSPA5,0.42596375942230225
RSL3,SETD7,0.42596352100372314
Epicatechin,CCND1,0.4259626269340515
Catechin,HSPA5,0.42596209049224854
Epicatechin,MNT,0.42596206068992615
Catechin,CCND1,0.4259609878063202
Catechin,MNT,0.4259604215621948
Erastin,RAD51,0.425956130027771
Epicatechin,HDAC3,0.42595526576042175
Epicatechin,CHEK2,0.42595499753952026
Catechin,HDAC3,0.42595362663269043
Catechin,CHEK2,0.42595335841178894
Epicatechin,GABARAP,0.4259447455406189
Catechin,GABARAP,0.4259431064128876
Epicatechin,LPIN1,0.4259282648563385
Catechin,LPIN1,0.4259266257286072
Epicatechin,IL10,0.42592108249664307
Emodin,RAD51,0.425920307636261
Catechin,IL10,0.42591944336891174
Epicatechin,STEAP3,0.42591843008995056
Catechin,STEAP3,0.42591676115989685
Epicatechin,EP300,0.42590242624282837
Catechin,EP300,0.42590075731277466
Epicatechin,IL1A,0.425898939371109
Catechin,IL1A,0.42589545249938965
Epicatechin,IL18,0.42589107155799866
RSL3,CAVIN1,0.42589038610458374
Epicatechin,DDIT3,0.4258895218372345
Catechin,IL18,0.42588943243026733
Catechin,DDIT3,0.4258878827095032
Epicatechin,TNF,0.42587974667549133
Catechin,TNF,0.42587628960609436
Epicatechin,VDAC3,0.425868421792984
Epicatechin,IGFBP3,0.4258671998977661
Epicatechin,ALOX12,0.42586708068847656
Catechin,VDAC3,0.4258667826652527
Catechin,IGFBP3,0.4258655607700348
Epicatechin,PARP1,0.4258650541305542
Catechin,ALOX12,0.4258635938167572
Catechin,PARP1,0.4258615970611572
Schisandrin,COX7A1,0.42585813999176025
Epicatechin,CREB1,0.425857275724411
Epicatechin,TIMP2,0.42585623264312744
Catechin,CREB1,0.4258556365966797
Catechin,TIMP2,0.42585453391075134
Epicatechin,MMP2,0.42585042119026184
Epicatechin,GOT1,0.42584970593452454
Catechin,MMP2,0.4258487820625305
Epicatechin,BECN1,0.42584875226020813
Catechin,BECN1,0.4258471131324768
Catechin,GOT1,0.4258461892604828
Epicatechin,HSP90AA1,0.4258442223072052
Epicatechin,TERF2,0.42584162950515747
Catechin,HSP90AA1,0.4258407652378082
Catechin,TERF2,0.42583996057510376
Epicatechin,XRCC5,0.42583850026130676
Catechin,XRCC5,0.42583686113357544
Epicatechin,HERC2,0.4258355498313904
Epicatechin,SERPINE1,0.42583468556404114
Catechin,HERC2,0.42583391070365906
Catechin,SERPINE1,0.4258330166339874
Epicatechin,CREBBP,0.425830215215683
Catechin,CREBBP,0.4258285462856293
Epicatechin,GABARAPL1,0.4258274435997009
Catechin,GABARAPL1,0.4258258044719696
Epicatechin,LIG4,0.425810843706131
Catechin,LIG4,0.42580920457839966
Epicatechin,FANCD2,0.42580798268318176
Catechin,FANCD2,0.42580634355545044
Epicatechin,ACSL4,0.4258056581020355
Hesperetin,DUOX1,0.42580488324165344
Catechin,ACSL4,0.42580321431159973
Hesperetin,LOX,0.4257987439632416
Epicatechin,CCNE1,0.4257854223251343
Catechin,CCNE1,0.4257837235927582
Epicatechin,FBXL5,0.4257834255695343
Catechin,FBXL5,0.425781786441803
Epicatechin,AKT1,0.42578041553497314
Catechin,AKT1,0.42577871680259705
Epicatechin,SESN2,0.425765722990036
Epicatechin,SLC39A8,0.42576462030410767
Catechin,SESN2,0.42576226592063904
Catechin,SLC39A8,0.4257611334323883
Epicatechin,BNIP3,0.42576083540916443
Catechin,BNIP3,0.4257591962814331
Epicatechin,HBP1,0.42575883865356445
Catechin,HBP1,0.42575713992118835
Epicatechin,ATG5,0.4257521331310272
Epicatechin,MMP3,0.4257503151893616
Catechin,ATG5,0.42574867606163025
Catechin,MMP3,0.4257468581199646
ML162,DUOX1,0.4257461428642273
Epicatechin,WRN,0.425742506980896
Physcion,LACTB,0.4257422983646393
Catechin,WRN,0.42573899030685425
Hesperetin,FOXO4,0.42572224140167236
Epicatechin,CHEK1,0.4257201552391052
Catechin,CHEK1,0.4257185161113739
Hesperetin,MDM2,0.4257119596004486
Schisandrin,DYRK1A,0.42571043968200684
ML162,KLF6,0.4257097840309143
Epicatechin,BRCA1,0.42569950222969055
Schisandrin B,SETD7,0.42569947242736816
Epicatechin,CDK2,0.425698459148407
Catechin,BRCA1,0.42569786310195923
Epicatechin,LPIN2,0.4256974458694458
Catechin,LPIN2,0.4256957769393921
Catechin,CDK2,0.4256949722766876
Epicatechin,PRNP,0.4256926476955414
Epicatechin,FOXO1,0.4256901443004608
Catechin,PRNP,0.4256891906261444
Catechin,FOXO1,0.42568668723106384
Epicatechin,PTEN,0.4256863296031952
Catechin,PTEN,0.4256846308708191
Schisandrin B,CAVIN1,0.4256841540336609
Epicatechin,GCLC,0.42567703127861023
Catechin,GCLC,0.4256746172904968
Epicatechin,SLC40A1,0.4256742000579834
Epicatechin,EIF2A,0.42567116022109985
Catechin,SLC40A1,0.4256707429885864
Catechin,EIF2A,0.42566952109336853
Hesperetin,E2F2,0.42566853761672974
Epicatechin,CDKN2B,0.42566680908203125
Epicatechin,TERF1,0.4256665110588074
Catechin,CDKN2B,0.4256632924079895
Catechin,TERF1,0.4256630539894104
Hesperetin,MYC,0.42565691471099854
Epicatechin,EBF3,0.42565402388572693
Epicatechin,PRKAA1,0.42565080523490906
Catechin,EBF3,0.4256505072116852
Catechin,PRKAA1,0.4256473183631897
Hesperetin,CBS,0.42564430832862854
Epicatechin,RBM3,0.42564404010772705
Epicatechin,TFAM,0.42564308643341064
Epicatechin,JAK2,0.4256424307823181
Catechin,RBM3,0.4256405234336853
Artemisinin,CAVIN1,0.4256400763988495
Catechin,TFAM,0.42563962936401367
Catechin,JAK2,0.42563894391059875
Epicatechin,MAX,0.42563724517822266
Catechin,MAX,0.4256337583065033
Epicatechin,SLC7A11,0.4256330728530884
Catechin,SLC7A11,0.42563143372535706
Epicatechin,TBX2,0.42563095688819885
Epicatechin,RPS6KB1,0.4256298840045929
Catechin,TBX2,0.42562931776046753
Epicatechin,ATM,0.4256264865398407
Catechin,RPS6KB1,0.4256264269351959
Catechin,ATM,0.4256248474121094
Epicatechin,GMFB,0.42561405897140503
ML162,LOX,0.42561113834381104
Catechin,GMFB,0.42561060190200806
Epicatechin,EMP1,0.4256036877632141
Catechin,EMP1,0.42560023069381714
Epicatechin,CCL2,0.4255991578102112
Epicatechin,NBN,0.4255991280078888
Epicatechin,CDK6,0.425595760345459
Catechin,CCL2,0.4255956709384918
Catechin,NBN,0.4255956709384918
Catechin,CDK6,0.42559412121772766
Epicatechin,CCNA2,0.4255940318107605
Epicatechin,SELE,0.42559248208999634
Catechin,CCNA2,0.4255923926830292
Catechin,SELE,0.42558902502059937
Epicatechin,MAP1LC3B,0.4255858063697815
Catechin,MAP1LC3B,0.42558416724205017
Epicatechin,EIF2AK3,0.4255731701850891
Catechin,EIF2AK3,0.425571471452713
Epicatechin,TGFB1,0.4255525767803192
Catechin,TGFB1,0.42554911971092224
Epicatechin,ICAM1,0.4255368113517761
Catechin,ICAM1,0.42553332448005676
Epicatechin,NUAK2,0.42553091049194336
Catechin,NUAK2,0.42552924156188965
ML162,MDM2,0.4255281686782837
Hesperetin,TIMP1,0.425490140914917
Epicatechin,PNPLA2,0.4254801869392395
Hesperetin,HSPB1,0.4254794418811798
Catechin,PNPLA2,0.4254784882068634
Epicatechin,TSC2,0.42546752095222473
Catechin,TSC2,0.42546403408050537
Epicatechin,COL3A1,0.42546287178993225
Catechin,COL3A1,0.4254593849182129
Epicatechin,FTH1,0.42544418573379517
Catechin,FTH1,0.4254406988620758
Hesperetin,ABCC2,0.42542028427124023
Epicatechin,FOS,0.4254196286201477
Hesperetin,PCNA,0.42541953921318054
Catechin,FOS,0.42541614174842834
Hesperetin,MMP13,0.4254133403301239
Hesperetin,FABP5,0.42540857195854187
Physcion,KLF6,0.4254072308540344
Hesperetin,MAP1LC3A,0.4253551661968231
Epicatechin,SIRT1,0.4253433644771576
Catechin,SIRT1,0.4253399074077606
Hesperetin,MRE11,0.42533180117607117
Hesperetin,H2AX,0.42532825469970703
Hesperetin,MMP1,0.42532652616500854
Hesperetin,CRYAB,0.4253251552581787
Hesperetin,FTL,0.4253234267234802
Hesperetin,CXCL8,0.42532244324684143
Physcion,DUOX1,0.4253166913986206
Hesperetin,HMGA1,0.4253118634223938
Hesperetin,ADIPOQ,0.4253109097480774
Hesperetin,COL1A2,0.4252752959728241
ML162,MRE11,0.42527106404304504
ML162,CRYAB,0.4252707362174988
Hesperetin,TNFRSF1A,0.4252682328224182
ML162,H2AX,0.42526745796203613
ML162,MMP1,0.4252653419971466
ML162,CXCL8,0.42526140809059143
Epicatechin,RAD51,0.4252605438232422
Hesperetin,CDKN2A,0.42526042461395264
ML162,ADIPOQ,0.42525917291641235
Catechin,RAD51,0.42525890469551086
ML162,FTL,0.4252566695213318
Hesperetin,COL1A1,0.4252416789531708
Hesperetin,BRCA2,0.4252394139766693
Dihydroartemisinin,DPP4,0.42523300647735596
ML162,RGS4,0.42523300647735596
Hesperetin,PPARGC1A,0.425224244594574
Hesperetin,GCLM,0.42519432306289673
Hesperetin,CD82,0.4251894950866699
Hesperetin,RELA,0.4251861572265625
Physcion,RGS4,0.425178200006485
Hesperetin,HDAC2,0.4251739978790283
Hesperetin,SQSTM1,0.425169974565506
Hesperetin,FOXO3,0.4251682162284851
Hesperetin,HDAC1,0.4251604974269867
Hesperetin,LMNB1,0.42515766620635986
Physcion,MDM2,0.4251425862312317
Physcion,LOX,0.42514124512672424
Hesperetin,NFKB1,0.42513200640678406
Hesperetin,CDKN1B,0.4251216650009155
Hesperetin,CDK4,0.42510586977005005
Hesperetin,FN1,0.4250980317592621
Hesperetin,MMP10,0.4250652492046356
Hesperetin,CDKN1A,0.4250618815422058
Hesperetin,NCOA4,0.42505428194999695
Hesperetin,BRD4,0.42504602670669556
Hesperetin,BNIP3L,0.42504170536994934
Hesperetin,BAP1,0.4250347912311554
Hesperetin,VEGFA,0.42503008246421814
Hesperetin,ATR,0.42502912878990173
Hesperetin,PRKAA2,0.42501717805862427
ML162,FOXO4,0.42500635981559753
Hesperetin,MMP9,0.4250055253505707
Hesperetin,GPX4,0.4250006675720215
ML162,MAP1LC3A,0.42500054836273193
Hesperetin,SIRT6,0.4249972701072693
Hesperetin,LIG3,0.4249863028526306
Hesperetin,ATF2,0.4249840974807739
Dihydroartemisinin,NR2F2,0.42498382925987244
Hesperetin,TP53,0.42498332262039185
Hesperetin,MAPK8,0.4249720871448517
Hesperetin,VCAM1,0.424966961145401
Hesperetin,STAT1,0.42496436834335327
Hesperetin,VDAC2,0.4249618649482727
ML162,MYC,0.42494216561317444
Hesperetin,HSPD1,0.4249376654624939
Physcion,FOXO4,0.42493319511413574
Hesperetin,MDM4,0.424927294254303
ML162,E2F2,0.42492708563804626
Hesperetin,SLAMF8,0.424923300743103
ML162,CBS,0.42492321133613586
ML162,CD82,0.42490890622138977
Hesperetin,HMGA2,0.4249052107334137
Hesperetin,RAD50,0.42490434646606445
Hesperetin,CCNB1,0.4248921275138855
Hesperetin,TRIB3,0.42488574981689453
Hesperetin,GADD45A,0.4248850643634796
Hesperetin,ATG7,0.4248831868171692
Hesperetin,MMP12,0.4248829185962677
Physcion,CRYAB,0.42487671971321106
Physcion,E2F2,0.42486974596977234
Hesperetin,CD38,0.42486950755119324
Physcion,MRE11,0.42486855387687683
Hesperetin,PRKDC,0.4248674213886261
Physcion,H2AX,0.4248650074005127
Physcion,MMP1,0.4248638153076172
Physcion,ADIPOQ,0.4248623549938202
Hesperetin,IGFBP5,0.42486071586608887
Physcion,CXCL8,0.42485886812210083
Physcion,FTL,0.4248550832271576
Physcion,MYC,0.42485493421554565
Hesperetin,MAPK3,0.42485469579696655
ML162,HSPB1,0.42485111951828003
Hesperetin,MTOR,0.4248501658439636
Hesperetin,ALOX5,0.42484650015830994
Hesperetin,TSC1,0.42484572529792786
Hesperetin,NFE2L2,0.4248447120189667
Hesperetin,CSE1L,0.4248441755771637
Hesperetin,XRCC1,0.4248417317867279
Hesperetin,ACSL3,0.4248412549495697
Hesperetin,JUN,0.42483919858932495
Physcion,CBS,0.42483630776405334
Hesperetin,SNAI1,0.42483335733413696
Hesperetin,GADD45B,0.42483171820640564
Hesperetin,TERT,0.4248223304748535
ML162,TIMP1,0.42481958866119385
Hesperetin,CDO1,0.4248184859752655
Hesperetin,CHAC1,0.42481836676597595
Artemisinin,DPP4,0.4248078763484955
Schisandrin,SETD7,0.4248009920120239
Hesperetin,ATF4,0.42477303743362427
Hesperetin,SLC3A2,0.42476657032966614
Hesperetin,BLM,0.4247635304927826
Hesperetin,RB1,0.4247594177722931
Hesperetin,PLIN2,0.42475616931915283
Hesperetin,STAT3,0.4247512221336365
Hesperetin,XRCC6,0.4247482419013977
Hesperetin,GSS,0.42474281787872314
Hesperetin,HSPA5,0.4247347414493561
Hesperetin,MNT,0.4247344732284546
Hesperetin,CCND1,0.42473363876342773
Hesperetin,HDAC3,0.4247259199619293
Hesperetin,CHEK2,0.42472562193870544
ML162,HMGA1,0.4247206449508667
Hesperetin,GABARAP,0.4247170090675354
ML162,PCNA,0.4247104823589325
Hesperetin,LPIN1,0.42470112442970276
Physcion,HSPB1,0.4246941804885864
Hesperetin,IL10,0.42469358444213867
Hesperetin,STEAP3,0.424689918756485
Physcion,TIMP1,0.4246894121170044
Hesperetin,EP300,0.42467376589775085
ML162,MMP10,0.4246698021888733
ML162,GCLM,0.4246656894683838
Hesperetin,IL1A,0.42466506361961365
Hesperetin,IL18,0.4246632754802704
Hesperetin,DDIT3,0.4246618449687958
ML162,BAP1,0.42465898394584656
Physcion,MAP1LC3A,0.4246482253074646
Hesperetin,TNF,0.4246465861797333
Hesperetin,VDAC3,0.42464134097099304
Hesperetin,IGFBP3,0.4246397018432617
Hesperetin,ALOX12,0.4246349036693573
Hesperetin,PARP1,0.42463016510009766
Hesperetin,CREB1,0.42462921142578125
Hesperetin,TIMP2,0.42462918162345886
ML162,FABP5,0.42462387681007385
Hesperetin,MMP2,0.42462241649627686
Hesperetin,BECN1,0.42462158203125
ML162,MMP13,0.42461735010147095
Hesperetin,GOT1,0.42461538314819336
ML162,ABCC2,0.4246152937412262
Hesperetin,TERF2,0.4246145188808441
ML162,TNFRSF1A,0.42461371421813965
Hesperetin,XRCC5,0.42461100220680237
Hesperetin,HSP90AA1,0.4246094524860382
Hesperetin,HERC2,0.42460790276527405
Hesperetin,SERPINE1,0.4246068596839905
Hesperetin,CREBBP,0.4246026575565338
Hesperetin,GABARAPL1,0.4246000647544861
Physcion,PCNA,0.42458897829055786
Hesperetin,LIG4,0.4245836138725281
Hesperetin,FANCD2,0.4245804250240326
Hesperetin,ACSL4,0.42457816004753113
ML162,CDO1,0.4245695471763611
ML162,STAT1,0.424560546875
Hesperetin,CCNE1,0.42455756664276123
Hesperetin,FBXL5,0.42455601692199707
Schisandrin,CAVIN1,0.4245557188987732
Hesperetin,AKT1,0.4245529770851135
ML162,RELA,0.4245487451553345
Physcion,ABCC2,0.4245486855506897
Physcion,MMP13,0.42454445362091064
Physcion,FABP5,0.4245443642139435
Artemisinin,NR2F2,0.4245423972606659
Hesperetin,BNIP3,0.4245336353778839
Hesperetin,HBP1,0.4245317578315735
Hesperetin,SLC39A8,0.42453113198280334
Hesperetin,SESN2,0.42453092336654663
ML162,BNIP3L,0.4245220422744751
Hesperetin,ATG5,0.4245203137397766
ML162,HDAC1,0.4245174825191498
Physcion,HMGA1,0.42451566457748413
ML162,NFKB1,0.42451542615890503
Hesperetin,MMP3,0.4245152473449707
Hesperetin,WRN,0.42450931668281555
ML162,VEGFA,0.4245092272758484
Hesperetin,CHEK1,0.4244929850101471
ML162,PRKAA2,0.4244920313358307
ML162,MMP12,0.42449143528938293
ML162,CDK4,0.4244896471500397
ML162,HDAC2,0.4244842231273651
ML162,SQSTM1,0.4244835376739502
Hesperetin,BRCA1,0.42447203397750854
Hesperetin,LPIN2,0.42447057366371155
Hesperetin,CDK2,0.4244646430015564
ML162,FOXO3,0.42445969581604004
Hesperetin,PTEN,0.4244595170021057
Hesperetin,PRNP,0.42445844411849976
Hesperetin,FOXO1,0.42445579171180725
Dihydroartemisinin,LACTB,0.4244554340839386
Hesperetin,GCLC,0.4244496822357178
ML162,HMGA2,0.42444926500320435
ML162,CDKN2A,0.424447625875473
ML162,COL1A2,0.4244466722011566
Hesperetin,EIF2A,0.4244445264339447
Hesperetin,SLC40A1,0.4244436025619507
ML162,LMNB1,0.42444127798080444
ML162,VCAM1,0.4244380593299866
ML162,COL1A1,0.42443594336509705
Hesperetin,TERF1,0.4244355261325836
ML162,BRCA2,0.424434095621109
ML162,CDKN1B,0.4244321584701538
Hesperetin,CDKN2B,0.4244321584701538
Physcion,TNFRSF1A,0.424430787563324
ML162,CDKN1A,0.4244239032268524
Hesperetin,EBF3,0.4244193732738495
Hesperetin,PRKAA1,0.42441636323928833
Physcion,GCLM,0.4244147837162018
Physcion,CD82,0.4244121015071869
Hesperetin,RBM3,0.4244120717048645
Hesperetin,TFAM,0.42440932989120483
Hesperetin,JAK2,0.4244081676006317
Hesperetin,SLC7A11,0.42440614104270935
Hesperetin,TBX2,0.42440369725227356
Hesperetin,MAX,0.4244028627872467
ML162,MMP9,0.4244016706943512
Hesperetin,ATM,0.42439910769462585
Physcion,COL1A2,0.4243957996368408
Hesperetin,RPS6KB1,0.4243953227996826
ML162,CHAC1,0.4243859648704529
ML162,SLAMF8,0.42438578605651855
ML162,PPARGC1A,0.42438510060310364
Hesperetin,GMFB,0.42438432574272156
Hesperetin,EMP1,0.42436981201171875
Hesperetin,CDK6,0.4243691563606262
Hesperetin,CCNA2,0.42436620593070984
Physcion,COL1A1,0.42436516284942627
Hesperetin,NBN,0.4243648648262024
Hesperetin,CCL2,0.42436474561691284
Physcion,BRCA2,0.4243628680706024
Physcion,CDKN2A,0.4243614673614502
Hesperetin,MAP1LC3B,0.42435863614082336
Hesperetin,SELE,0.42435795068740845
ML162,TP53,0.42435693740844727
ML162,GPX4,0.42435556650161743
ML162,MDM4,0.42435383796691895
Physcion,PPARGC1A,0.4243476092815399
ML162,ATR,0.4243469834327698
Hesperetin,EIF2AK3,0.42434611916542053
Physcion,RELA,0.42434197664260864
ML162,ALOX12,0.42433494329452515
Hesperetin,TGFB1,0.42432060837745667
ML162,NCOA4,0.4243190586566925
Physcion,MMP10,0.42431750893592834
Physcion,HDAC1,0.42431244254112244
Physcion,HDAC2,0.4243096709251404
Physcion,BAP1,0.4243066906929016
Physcion,SQSTM1,0.42430517077445984
Hesperetin,NUAK2,0.42430412769317627
Hesperetin,ICAM1,0.42430227994918823
ML162,FN1,0.4242975115776062
Physcion,FOXO3,0.42429643869400024
Physcion,NFKB1,0.4242917597293854
ML162,BRD4,0.4242892861366272
Physcion,LMNB1,0.4242824912071228
ML162,XRCC1,0.42427411675453186
ML162,TNF,0.4242682158946991
ML162,HSPD1,0.4242681562900543
ML162,JUN,0.4242646396160126
ML162,ATF2,0.4242640435695648
ML162,GADD45B,0.42426249384880066
Physcion,CDK4,0.42426055669784546
ML162,LIG3,0.42425593733787537
Hesperetin,PNPLA2,0.4242536425590515
ML162,ACSL3,0.4242529571056366
ML162,NFE2L2,0.4242517650127411
ML162,ATG7,0.4242510497570038
Physcion,CDKN1B,0.4242503046989441
ML162,VDAC2,0.42424842715263367
ML162,SNAI1,0.424244225025177
ML162,IL1A,0.42423945665359497
ML162,SIRT6,0.42423713207244873
Hesperetin,TSC2,0.4242337942123413
Hesperetin,COL3A1,0.42422914505004883
ML162,ALOX5,0.42422592639923096
Physcion,BNIP3L,0.4242258369922638
Physcion,VEGFA,0.4242214262485504
ML162,CD38,0.42421838641166687
ML162,TSC1,0.4242137372493744
ML162,MAPK3,0.4242112934589386
Hesperetin,FTH1,0.42421120405197144
Physcion,STAT1,0.42420831322669983
Physcion,PRKAA2,0.4242047369480133
Physcion,CDKN1A,0.4242035448551178
ML162,MAPK8,0.4241982698440552
ML162,PRKDC,0.4241862893104553
Hesperetin,FOS,0.4241858124732971
Physcion,FN1,0.42417582869529724
ML162,TERT,0.424173504114151
ML162,GADD45A,0.4241708517074585
ML162,LPIN1,0.4241693615913391
ML162,IL10,0.42416897416114807
ML162,XRCC6,0.4241679310798645
ML162,MTOR,0.424167275428772
